procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 118894744 2948 138227992 0   0  1660 57044 5923    0  0  0 99  0  0  0
 0  0      0 118899540 2948 138228000 0   0     0     0 4860 6031  1  0 99  0  0  0
 0  0      0 118897224 2948 138227992 0   0     0    65 4819 6264  0  0 100 0  0  0
 0  0      0 118899360 2948 138228000 0   0     0     4 2974 4777  0  0 100 0  0  0
 0  0      0 118902008 2948 138228000 0   0     0     0 2413 3005  0  0 100 0  0  0
 0  0      0 118900648 2948 138228000 0   0     0     0 2281 2680  0  0 100 0  0  0
 0  0      0 118912596 2948 138228000 0   0     0  3456 2685 3273  0  0 100 0  0  0
 0  0      0 118915476 2948 138228000 0   0     0     0 2860 6506  0  0 100 0  0  0
 0  0      0 118902076 2948 138228044 0   0     0   256 4820 8496  0  0 100 0  0  0
 0  0      0 118849032 2948 138252060 0   0     0   376 7942 12226 0  0 100 0  0  0
 1  0      0 118771596 2948 138330908 0   0     0     0 8313 6857  0  0 100 0  0  0
 0  0      0 118715648 2948 138388340 0   0     0     0 7996 6450  0  0 100 0  0  0
 0  0      0 118650780 2948 138456952 0   0     0     0 8848 8005  0  0 100 0  0  0
 0  0      0 118572004 2948 138537844 0   0     0     0 9216 8189  0  0 100 0  0  0
 0  0      0 118508452 2948 138605428 0   0     0     8 7165 6593  0  0 100 0  0  0
 0  0      0 118435752 2948 138674040 0   0     0     0 6531 6057  0  0 100 0  0  0
 0  0      0 118356184 2948 138755996 0   0     0     0 7625 6366  0  0 100 0  0  0
 0  0      0 118291020 2948 138823580 0   0     0     0 7292 5177  0  0 100 0  0  0
 0  0      0 118213000 2948 138905500 0   0     0     0 7361 6028  0  0 100 0  0  0
 1  0      0 118136716 2948 138984352 0   0     0     0 8720 9680  0  0 100 0  0  0
 0  0      0 118072212 2948 139055008 0   0     0     0 7850 6835  0  0 100 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 117995444 2948 139135904 0   0     0     0 8050 6734  0  0 100 0  0  0
 1  0      0 117908332 2948 139223992 0   0     0     0 17238 21286 0 0 100 0  0  0
 0  1      0 117842228 2948 139277240 0   0     0 1048576 11144 9836 0 0 100 0 0  0
 0  0      0 117793896 2948 139328440 0   0     0     3 10064 8907 0  0 100 0  0  0
 0  0      0 117735192 2948 139382712 0   0     0     0 8930 8618  0  0 100 0  0  0
 0  0      0 117666260 2948 139453368 0   0     0     0 10491 9571 0  0 100 0  0  0
 0  0      0 117617232 2948 139505592 0   0     0     0 8658 8160  0  0 100 0  0  0
 0  0      0 117552456 2948 139573176 0   0     0  2504 10378 10878 0 0 100 0  0  0
 0  0      0 117476796 2948 139654072 0   0     0     4 8028 9568  0  0 100 0  0  0
 1  0      0 117399568 2948 139733944 0   0     0     0 6052 5807  0  0 100 0  0  0
 0  0      0 117322616 2948 139812792 0   0     0    16 10845 9272 0  0 100 0  0  0
 0  0      0 117243848 2948 139885496 0   0     0  1353 9276 10497 0  0 100 0  0  0
 0  0      0 117177920 2948 139954104 0   0     0    60 8511 8734  0  0 100 0  0  0
 0  0      0 117086428 2948 140049336 0   0     0     0 9706 8761  0  0 100 0  0  0
 3  0      0 117010592 2948 140130232 0   0     0     0 10377 9643 0  0 100 0  0  0
 0  0      0 116957568 2948 140184504 0   0     0   872 5067 4479  0  0 100 0  0  0
 0  0      0 116865096 2948 140279736 0   0     0     0 8127 10070 0  0 100 0  0  0
 0  1      0 116821444 2948 140325816 0   0     0 861184 6797 5405 0  0 100 0  0  0
 0  0      0 116754512 2948 140390328 0   0     0 187394 9043 7465 0  0 100 0  0  0
 0  0      0 116660252 2948 140485560 0   0     0     0 7994 6298  0  0 100 0  0  0
 0  0      0 116620764 2948 140526520 0   0     0     0 6557 5408  0  0 100 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 116546660 2948 140594108 0   0     0     0 10394 10635 0 0 100 0  0  0
 0  0      0 116476504 2948 140662728 0   0     0     4 7856 8533  0  0 100 0  0  0
 0  0      0 116396124 2948 140743628 0   0     0     4 9043 8123  0  0 100 0  0  0
 0  0      0 116298480 2948 140841932 0   0     0     0 10837 10185 0 0 100 0  0  0
 0  0      0 116234612 2948 140907468 0   0     0     0 8081 7498  0  0 100 0  0  0
 0  0      0 116167548 2948 140975052 0   0     0     0 4862 4271  0  0 100 0  0  0
 0  0      0 116086884 2948 141056972 0   0     0     0 8456 7834  0  0 100 0  0  0
 1  0      0 116002456 2948 141142988 0   0     0     0 9990 11380 0  0 100 0  0  0
 0  0      0 115940948 2948 141206476 0   0     0     0 7779 7213  0  0 100 0  0  0
 0  0      0 115887240 2948 141260748 0   0     0     0 6781 6147  0  0 100 0  0  0
 0  0      0 115831008 2948 141315036 0   0     0     0 12966 17021 0 0 100 0  0  0
 0  0      0 115776300 2948 141374428 0   0     0 1048579 11728 9074 0 0 100 0 0  0
 0  0      0 115700280 2948 141438940 0   0     0   240 12282 11610 0 0 100 0  0  0
 1  0      0 115622620 2948 141511644 0   0     0     0 12801 12636 0 0 100 0  0  0
 0  0      0 115573780 2948 141561820 0   0     0     0 7791 7493  0  0 100 0  0  0
 0  0      0 115507888 2948 141629404 0   0     0     0 7274 6644  0  0 100 0  0  0
 0  0      0 115435532 2948 141703132 0   0     0     0 11835 12597 0 0 100 0  0  0
 0  0      0 115374148 2948 141765596 0   0     0     4 5819 8050  0  0 100 0  0  0
 0  0      0 115309260 2948 141833180 0   0     0     0 6286 5763  0  0 100 0  0  0
 0  0      0 115228152 2948 141915100 0   0     0     0 6976 5639  0  0 100 0  0  0
 0  0      0 115148772 2948 141982688 0   0     0    20 8912 9231  0  0 100 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 115081436 2948 142050268 0   0     0    12 6986 7126  0  0 100 0  0  0
 1  0      0 115005172 2948 142127068 0   0     0     0 6805 5729  0  0 100 0  0  0
 0  0      0 114950228 2948 142186460 0   0     0     0 4422 3927  0  0 100 0  0  0
