Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:44:55        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:44:56           lo    206.00    206.00     14.45     14.45      0.00      0.00      0.00      0.00
02:44:56         ens5     80.00     75.00     16.56     17.10      0.00      0.00      0.00      0.00
02:44:56    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:56    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:56         ens6      2.00      2.00      0.19      0.11      0.00      0.00      0.00      0.00
02:44:56    eni46def74d622     10.00     13.00      4.35      2.60      0.00      0.00      0.00      0.00
02:44:56    eni863f1470662     10.00     13.00      4.35      2.60      0.00      0.00      0.00      0.00
02:44:56    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:56    enic667095f2f6      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:44:56    eni7a106f4e85a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:56    eni6d04481d948      4.00      4.00      0.91      0.99      0.00      0.00      0.00      0.00
02:44:56    eni95c2a9260c8      4.00      3.00      0.89      0.88      0.00      0.00      0.00      0.00
02:44:56    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:56    eni0afda04f433      3.00      3.00      0.69      0.74      0.00      0.00      0.00      0.00
02:44:56    enidbf23aa60a5      1.00      1.00      0.06      0.20      0.00      0.00      0.00      0.00
02:44:56    eni18e702d09ed      5.00      4.00      0.85      0.96      0.00      0.00      0.00      0.00
02:44:56    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

02:44:56        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:44:57           lo    232.00    232.00     16.63     16.63      0.00      0.00      0.00      0.00
02:44:57         ens5    313.00    308.00    164.53     63.81      0.00      0.00      0.00      0.00
02:44:57    eni9c774036886     30.00     30.00      6.53      3.76      0.00      0.00      0.00      0.00
02:44:57    eni5fd491a8520     18.00     18.00      4.09      2.34      0.00      0.00      0.00      0.00
02:44:57         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:57    eni46def74d622      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:44:57    eni863f1470662      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:44:57    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:57    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:57    eni7a106f4e85a    148.00    127.00    102.52     63.11      0.00      0.00      0.00      0.01
02:44:57    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:57    eni95c2a9260c8      4.00      6.00      0.43      0.50      0.00      0.00      0.00      0.00
02:44:57    enic47e233eae6      5.00      5.00      0.42      0.44      0.00      0.00      0.00      0.00
02:44:57    eni0afda04f433      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:44:57    enidbf23aa60a5     40.00     38.00      5.56     73.68      0.00      0.00      0.00      0.01
02:44:57    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:57    eni57210d8fe98    176.00    184.00     36.67    120.19      0.00      0.00      0.00      0.01

02:44:57        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:44:58           lo    195.00    195.00     15.31     15.31      0.00      0.00      0.00      0.00
02:44:58         ens5    101.00    149.00     24.32    200.71      0.00      0.00      0.00      0.00
02:44:58    eni9c774036886     12.00     14.00      2.02      1.42      0.00      0.00      0.00      0.00
02:44:58    eni5fd491a8520     17.00     17.00      3.74      1.74      0.00      0.00      0.00      0.00
02:44:58         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    eni7a106f4e85a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:58    eni0afda04f433      4.00      3.00      0.75      0.74      0.00      0.00      0.00      0.00
02:44:58    enidbf23aa60a5      2.00      2.00      0.29      0.28      0.00      0.00      0.00      0.00
02:44:58    eni18e702d09ed      4.00      3.00      0.78      0.77      0.00      0.00      0.00      0.00
02:44:58    eni57210d8fe98     79.00     99.00    190.94     27.68      0.00      0.00      0.00      0.02

02:44:58        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:44:59           lo    251.00    251.00     19.45     19.45      0.00      0.00      0.00      0.00
02:44:59         ens5  59767.00 329461.00   3102.46 887005.95      0.00      0.00      0.00      0.00
02:44:59    eni9c774036886    146.00    146.00     36.34     16.11      0.00      0.00      0.00      0.00
02:44:59    eni5fd491a8520    174.00    174.00     42.04     19.26      0.00      0.00      0.00      0.00
02:44:59         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:59    eni46def74d622     11.00     13.00      4.44      2.61      0.00      0.00      0.00      0.00
02:44:59    eni863f1470662     11.00     13.00      4.44      2.60      0.00      0.00      0.00      0.00
02:44:59    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:59    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:59    eni7a106f4e85a      4.00      3.00      0.76      0.75      0.00      0.00      0.00      0.00
02:44:59    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:59    eni95c2a9260c8      1.00      1.00      0.06      0.22      0.00      0.00      0.00      0.00
02:44:59    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:59    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:44:59    enidbf23aa60a5      5.00      3.00      0.97      0.71      0.00      0.00      0.00      0.00
02:44:59    eni18e702d09ed      3.00      5.00      0.20      0.45      0.00      0.00      0.00      0.00
02:44:59    eni57210d8fe98  26725.00  60041.00 870737.38   3822.49      0.00      0.00      0.00     71.33

02:44:59        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:00           lo    293.00    293.00     21.99     21.99      0.00      0.00      0.00      0.00
02:45:00         ens5  59565.00 380413.00   2958.85 1017140.13      0.00      0.00      0.00      0.00
02:45:00    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00    eni46def74d622      4.00      7.00      0.36      0.49      0.00      0.00      0.00      0.00
02:45:00    eni863f1470662      2.00      4.00      0.21      0.33      0.00      0.00      0.00      0.00
02:45:00    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00    eni7a106f4e85a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:00    enic47e233eae6      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
02:45:00    eni0afda04f433      4.00      3.00      0.75      0.73      0.00      0.00      0.00      0.00
02:45:00    enidbf23aa60a5      2.00      4.00      0.14      0.27      0.00      0.00      0.00      0.00
02:45:00    eni18e702d09ed      4.00      3.00      0.78      0.77      0.00      0.00      0.00      0.00
02:45:00    eni57210d8fe98  37553.00  59528.00 998988.72   3612.85      0.00      0.00      0.00     81.84

02:45:00        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:01           lo    286.00    286.00     21.37     21.37      0.00      0.00      0.00      0.00
02:45:01         ens5  53566.00 330163.00   2643.95 835363.12      0.00      0.00      0.00      0.00
02:45:01    eni9c774036886      5.00      6.00      0.46      0.50      0.00      0.00      0.00      0.00
02:45:01    eni5fd491a8520      5.00      5.00      0.46      0.44      0.00      0.00      0.00      0.00
02:45:01         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    eni46def74d622      5.00      7.00      1.52      0.65      0.00      0.00      0.00      0.00
02:45:01    eni863f1470662      5.00      6.00      1.10      0.46      0.00      0.00      0.00      0.00
02:45:01    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    eni7a106f4e85a      4.00      3.00      0.76      0.75      0.00      0.00      0.00      0.00
02:45:01    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    enidbf23aa60a5      6.00      5.00      0.91      0.90      0.00      0.00      0.00      0.00
02:45:01    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:01    eni57210d8fe98  29264.00  53409.00 818862.91   3186.89      0.00      0.00      0.00     67.08

02:45:01        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:02           lo    224.00    224.00     18.11     18.11      0.00      0.00      0.00      0.00
02:45:02         ens5  58095.00 363982.00   2854.44 963039.89      0.00      0.00      0.00      0.00
02:45:02    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni7a106f4e85a      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:45:02    eni6d04481d948      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni95c2a9260c8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    enic47e233eae6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni0afda04f433      4.00      3.00      0.75      0.74      0.00      0.00      0.00      0.00
02:45:02    enidbf23aa60a5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:02    eni18e702d09ed      4.00      3.00      0.78      0.76      0.00      0.00      0.00      0.00
02:45:02    eni57210d8fe98  35088.00  58075.00 945976.40   3477.63      0.00      0.00      0.00     77.49

02:45:02        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:45:03           lo    225.00    225.00     18.17     18.17      0.00      0.00      0.00      0.00
02:45:03         ens5  59850.00 371235.00   2948.00 991640.27      0.00      0.00      0.00      0.00
02:45:03    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:03    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:03         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:03    eni46def74d622      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:03    eni863f1470662      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:45:03    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
