procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 121690944 1676 135437032 0   0    74 105420 5978   0  0  0 99  1  0  0
 0  0      0 121690504 1676 135437088 0   0     0     0 4462 6678  0  0 100 0  0  0
 0  0      0 121692280 1676 135437092 0   0     0     0 2957 4404  0  0 100 0  0  0
 0  0      0 121703744 1676 135437088 0   0     0  3480 2867 3010  0  0 100 0  0  0
 0  0      0 121711904 1676 135437088 0   0     0     0 2208 2636  0  0 100 0  0  0
 0  0      0 121715444 1676 135437088 0   0     0     0 2232 2674  0  0 100 0  0  0
 0  0      0 121718312 1676 135437088 0   0     0     0 1973 2140  0  0 100 0  0  0
 1  0      0 121712496 1676 135437088 0   0     0     0 3049 5087  0  0 100 0  0  0
 0  0      0 121697516 1676 135437200 0   0     0   292 5889 9661  0  0 100 0  0  0
 1  0      0 121514284 1676 135437200 0   0     0   313 4727 5594  0  0 99  0  0  0
114 1      0 94335448 1676 160986768 0    0     0 94803 78755 36262 49 11 40 0 0  0
 0 129     0 77737228 1676 177365860 0    0     0 2603828 84715 45073 28 7 9 56 0 0
 0 129     0 77691120 1676 177365864 0    0     0 1196032 19153 6761 0 0 15 85 0  0
 0 129     0 77693132 1676 177365860 0    0     0 1318916 15026 4506 0 0 22 78 0  0
 0 129     0 77699240 1676 177365864 0    0     0 1148932 13254 5106 0 0 28 72 0  0
 0 129     0 77715828 1676 177365864 0    0     0 1082368 13954 8399 0 0 29 71 0  0
 0 129     0 77727916 1676 177366296 0    0     0 1388572 13064 4389 0 0 34 66 0  0
 0 129     0 77722024 1676 177388400 0    0     0 1105050 13548 5533 0 0 35 65 0  0
 0 129     0 77742788 1676 177388400 0    0     0 1278976 13389 4497 0 0 35 65 0  0
 0 129     0 77756308 1676 177388400 0    0     0 1075200 12853 4413 0 0 35 65 0  0
 0 129     0 77770212 1676 177388420 0    0     0 1191936 15158 8230 0 0 35 65 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0 129     0 77780352 1676 177388376 0    0     0 1286148 14360 8742 0 0 34 66 0  0
 0 129     0 77783852 1676 177388232 0    0     0 1072128 13622 6201 0 0 34 65 0  0
 0 129     0 77794900 1676 177388232 0    0     0 1171456 12938 4169 0 0 35 65 0  0
 0 129     0 77810788 1676 177388232 0    0     0 1323008 13179 4714 0 0 36 63 0  0
 0 129     0 77829360 1676 177388232 0    0     0 1132544 13402 5058 0 0 37 63 0  0
 0 129     0 77841016 1676 177388232 0    0     0 1271808 12901 4108 0 0 38 62 0  0
113 13     0 64155248 1676 191283336 0    0     0 1052391 39948 7590 28 7 28 37 0 0
 0 128     0 46482384 1676 208872584 0    0     0 1190748 91355 32803 15 3 16 66 0 0
 0 129     0 45581348 1676 209666104 0    0     0 1197714 24703 6440 0 0 11 89 0  0
 0 129     0 45588556 1676 209666104 0    0     0 1337348 15788 13200 0 0 16 84 0 0
 0 129     0 45590732 1676 209666104 0    0     0 1133536 14325 7220 0 0 21 79 0  0
 0 129     0 45599176 1676 209666108 0    0     0 1148928 14430 6633 0 0 23 77 0  0
 0 129     0 45604212 1676 209666112 0    0     0 1150208 13862 5241 0 0 25 75 0  0
 0 129     0 45608032 1676 209666148 0    0     0 1351608 12944 4124 0 0 28 72 0  0
 0 129     0 45611324 1676 209666148 0    0     0 1040324 13577 4986 0 0 30 70 0  0
 0 129     0 45615028 1676 209666148 0    0     0 1123392 13183 3994 0 0 30 70 0  0
 0 129     0 45615928 1676 209666148 0    0     0 1383360 13038 4193 0 0 31 69 0  0
 0 129     0 45617384 1676 209666148 0    0     0 1132648 12949 4226 0 0 32 68 0  0
 0 129     0 45618912 1676 209666148 0    0     0 1133568 13213 4576 0 0 32 68 0  0
 0 129     0 45619452 1676 209666152 0    0     0 1167364 14696 7427 0 0 33 67 0  0
 0 129     0 45624560 1676 209666156 0    0     0 1227840 14429 8807 0 0 33 66 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0 129     0 45629024 1676 209666156 0    0     0 1201152 14451 6614 0 0 34 66 0  0
 0 129     0 45631800 1676 209666156 0    0     0 1173496 13351 4093 0 0 35 65 0  0
 0 129     0 45632448 1676 209666156 0    0     0 1171456 13171 4202 0 0 35 65 0  0
 0 129     0 45635028 1676 209666156 0    0     0 1171464 14212 8726 0 0 36 64 0  0
 0 129     0 45635488 1676 209666156 0    0     0 1173512 13080 4161 0 0 36 64 0  0
 0 129     0 45636988 1676 209666156 0    0     0 1254670 13042 4318 0 0 36 64 0  0
 0 129     0 45638772 1676 209666156 0    0     0 1181696 13158 4310 0 0 36 64 0  0
 0 129     0 45638776 1676 209666156 0    0     0 1222604 13297 4521 0 0 37 63 0  0
 0 129     0 45641808 1676 209666156 0    0     0 1175616 14677 7711 0 0 38 62 0  0
 0 129     0 45639404 1676 209666156 0    0     0 1179648 14781 8998 0 0 39 61 0  0
 3 126     0 43872828 1676 211433632 0    0     0 1302996 23198 7131 0 0 39 61 0  0
 0 129     0 43698756 1676 211592156 0    0     0 1124372 15666 4903 0 0 36 64 0  0
 0 129     0 43699652 1676 211592156 0    0     0 1077248 13330 4583 0 0 37 63 0  0
 0 129     0 33945988 1676 221340232 0    0     0 1196732 46588 11626 9 2 20 69 0 0
 0 129     0 33929568 1676 221340584 0    0     0 1267716 16023 4420 0 0 11 88 0  0
 0 129     0 33925036 1676 221340584 0    0     0 1305536 13137 4244 0 0 14 86 0  0
 0 129     0 33923000 1676 221340584 0    0     0 1188928 13171 4667 0 0 15 85 0  0
 0 129     0 33923692 1676 221340584 0    0     0 1062912 13528 4663 0 0 18 81 0  0
 0 129     0 33908364 1676 221340584 0    0     0 1191936 15318 12511 0 0 19 81 0 0
 0 129     0 33912908 1676 221340584 0    0     0 1125376 14301 7997 0 0 20 80 0  0
 0 129     0 33917336 1676 221340584 0    0     0 1181632 14190 6443 0 0 21 79 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0 128     0 22751844 1676 232484232 0    0     0 1203126 54001 7606 23 8 12 57 0 0
 0 129     0 22718620 1676 232484276 0    0     0 1223680 17397 4574 0 0 11 89 0  0
 0 129     0 22721876 1676 232484276 0    0     0 1184780 13202 4461 0 0 16 83 0  0
 0 129     0 22734312 1676 232484280 0    0     0 1153992 13233 4780 0 0 20 80 0  0
 0 129     0 22735684 1676 232484280 0    0     0 1183808 13077 4300 0 0 25 75 0  0
 0 129     0 22733592 1676 232484280 0    0     0 1223684 13123 4352 0 0 28 72 0  0
 0 129     0 22741816 1676 232484280 0    0     0 1358848 13099 4525 0 0 31 69 0  0
 0 129     0 22740172 1676 232484280 0    0     0 1145347 14383 7226 0 0 34 66 0  0
 0 128     0 22723408 1676 232484320 0    0     0 1072692 14140 8386 0 0 34 65 0  0
 0 129     0 19679848 1676 235557424 0    0     0 1338522 27442 10057 1 0 16 82 0 0
 0 129     0 19681420 1676 235557464 0    0     0 1010821 13920 5150 0 0 19 81 0  0
 2 123     0 19415380 1676 235830288 0    0     0 1243227 16139 5706 0 0 22 78 0  0
 1 129     0 15783348 1676 239510544 0    0     0 1661988 35366 12212 5 1 16 78 0 0
 0 128     0 15794452 1676 239510072 0    0     0 683986 14714 6369 0 0 16 84  0  0
 0 129     0 15805820 1676 239510072 0    0     0 1292799 13393 4941 0 0 22 78 0  0
59 62      0 11203136 1676 244275272 0    0     0 2703831 28394 7912 8 2 23 67 0  0
 0 129     0 8176348  1676 247269024 0    0     0 2198264 34917 27271 0 0 12 87 0 0
 0 129     0 8170020  1676 247269608 0    0     0 32748 16577 24771 0 0 16 84  0  0
 1 127     0 8186928  1676 247269600 0    0     0 380671 16236 26133 0 0 20 79 0  0
 0 129     0 8192600  1676 247269600 0    0     0 1338315 15690 23615 0 0 24 76 0 0
 0 129     0 8234940  1676 247269600 0    0     0 501025 14876 9800 0 0 25 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17 111     0 8032524  1676 247485360 0    0     0 1393645 13537 4483 0 0 28 72 0  0
 0 129     0 2706328  1676 252965844 0    0     0 5295758 49834 30650 1 0 20 78 0 0
 0 128     0 2722876  1676 252958100 0    0     0 222488 15846 22232 0 0 15 85 0  0
 0 129     0 2728032  1676 252958372 0    0     0 70056 15441 21551 0 1 17 82  0  0
 0 129     0 2753508  1676 252958372 0    0     0 130984 16023 22688 0 0 21 79 0  0
 1 129     0 2763248  1676 252958372 0    0     0 478102 15104 21785 0 0 22 78 0  0
 0 107     0 2743636  1676 253061076 0    0     0 2750482 28018 37049 1 1 27 72 0 0
 0 125     0 2744772  1676 253066500 0    0     0 160946 18597 24613 0 0 26 74 0  0
 0 79      0 2780516  1676 253171364 0    0     0 1258083 28174 33370 0 0 40 59 0 0
 0 73      0 2806924  1676 253305944 0    0     0 4326102 28319 25842 1 1 46 53 0 0
 0 72      0 2844120  1676 253306468 0    0     0 315373 16365 20992 0 0 45 55 0  0
 0 71      0 2818892  1676 253417376 0    0     0 1622923 22751 22556 0 0 47 53 0 0
 0 71      0 2869232  1676 253416128 0    0     0 396344 15574 20795 0 0 47 52 0  0
 1 68      0 2816092  1676 253566208 0    0     0 2834641 23802 23926 0 0 50 50 0 0
 0 68      0 3172952  1676 253247208 0    0    24 687616 25353 25719 0 0 51 49 0  0
 0 68      0 3175916  1676 253251448 0    0  4948 959827 15622 21299 0 0 53 47 0  0
 2 49      0 3157392  1676 253553692 0    0   128 3126809 59635 39561 3 1 58 38 0 0
 0 45      0 3177840  1676 253552960 0    0     0 187667 58334 41743 1 1 62 36 0  0
 0 60      0 3257904  1676 253369236 0    0   104 1259113 39740 34695 1 1 56 43 0 0
 0 59      0 3255836  1676 253369692 0    0     0 416286 15904 21013 0 0 55 45 0  0
 5 42      0 2951888  1676 253792156 0    0   148 246222 45982 32674 2 1 60 37 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4 49      0 2936152  1676 253826008 0    0     0 984235 39216 37607 1 0 63 36 0  0
 0 49      0 2930732  1676 253858488 0    0     0 1209281 19769 23416 0 0 61 38 0 0
 0 47      0 2921972  1676 253889288 0    0     0 1008541 20273 25387 0 0 63 37 0 0
 0 44      0 2918972  1676 253921208 0    0     0 882388 20075 23866 0 0 65 35 0  0
 0 40      0 2955980  1676 253921016 0    0     0 1039563 15883 22215 0 0 67 33 0 0
 0 37      0 2981856  1676 253920924 0    0     0 1202044 16319 24290 0 0 70 30 0 0
 1 32      0 3003272  1676 253920920 0    0     0 726120 16329 23168 0 0 72 27 0  0
 0 26      0 3056568  1676 253920888 0    0     0 494546 16428 25884 0 0 78 22 0  0
 0 25      0 3061096  1676 253920656 0    0     0 1118468 14382 20890 0 0 80 19 0 0
 0 22      0 3088364  1676 253921360 0    0     0 1625409 14255 20985 0 0 81 19 0 0
 0 19      0 3113576  1676 253921056 0    0     0 1082405 14087 20699 0 0 84 16 0 0
 0 18      0 3127368  1676 253920952 0    0     0 588929 14000 20640 0 0 86 14 0  0
 0 16      0 3137808  1676 253920952 0    0     0 1062159 14170 20532 0 0 87 13 0 0
 0 13      0 3164264  1676 253920944 0    0     0 1143081 13629 19723 0 0 89 10 0 0
 0  7      0 3220784  1676 253920664 0    0     0 739390 13175 9959 0 0 93  7  0  0
 1  0      0 3218244  1676 253962624 0    0  6380 147815 9128 11775 0 0 98  1  0  0
 1  0      0 3133736  1676 253989204 0    0 13048 33679 7830 13671 0  0 99  0  0  0
 0  0      0 3110164  1676 254009876 0    0  1344 32884 8055 13518 0  0 100 0  0  0
 0  0      0 3113260  1676 254009876 0    0     0  1184 2413 2892  0  0 100 0  0  0
 0  0      0 3117216  1676 254009876 0    0     0     0 2295 2749  0  0 100 0  0  0
 0  0      0 3124188  1676 254008836 0    0     0     8 2218 2579  0  0 100 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 3127528  1676 254008772 0    0     0     0 2125 2367  0  0 100 0  0  0
 0  0      0 3133468  1676 254008776 0    0     0 16451 3112 3694  0  0 100 0  0  0
 0  0      0 3139396  1676 254008844 0    0     0     0 2230 2680  0  0 100 0  0  0
 0  0      0 3144920  1676 254008844 0    0     0     0 2552 2801  0  0 100 0  0  0
 0  0      0 3132908  1676 254024952 0    0   192 33018 4718 7439  0  0 100 0  0  0
 0  0      0 3137272  1676 254025292 0    0     0     0 2913 4024  0  0 100 0  0  0
 0  0      0 3137044  1676 254026344 0    0     0     0 4887 8348  0  0 99  0  0  0
 0  0      0 3165044  1676 254008488 0    0   296  1814 3585 4775  0  0 100 0  0  0
 0  0      0 3170800  1676 254008424 0    0  1236  3636 5215 9361  0  0 100 0  0  0
