procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 221805500   1600 35443892    0    0 13020 195229 22753   17  5  1 94  0  0  0
 0  0      0 221795140   1600 35443912    0    0     0     0 4308 6116  0  0 100  0  0  0
47  0      0 219450536   1600 36142080    0    0     0 437840 30380 294571  4  3 93  0  0  0
 6  1      0 216983092   1600 37192252    0    0     0 907272 65207 536617 14  6 79  1  0  0
 1  1      0 215946780   1600 38345344    0    0     0 917720 60520 603590  7  4 88  1  0  0
28  0      0 213928940   1600 39253972    0    0     0 901128 92900 600126 16  6 77  1  0  0
85  0      0 212604564   1600 40323976    0    0     0 884736 102954 651298  7  3 89  1  0  0
 2  1      0 210539540   1600 41146884    0    0     0 882824 124322 643880 19  8 73  1  0  0
25  0      0 209340252   1600 42094376    0    0     0 886728 140305 727830 14  6 79  1  0  0
 1  1      0 208093112   1600 42624312    0    0     0 805728 125633 662138 20  8 71  1  0  0
139  0      0 205444328   1600 43533308    0    0     0 814824 124550 707698 17  7 76  1  0  0
 1  1      0 205652884   1600 44076336    0    0     0 839756 145902 796870 16  7 77  1  0  0
 1  1      0 204807404   1600 44551656    0    0     0 800174 112418 617563 21  7 71  1  0  0
98  2      0 203515900   1600 45264996    0    0     0 940736 110861 419666 11  4 84  1  0  0
 1  2      0 203664872   1600 45614888    0    0     0 963464 118107 437381 11  4 84  1  0  0
 2  2      0 202739516   1600 46047092    0    0     0 1040992 117508 457065 17  7 75  1  0  0
24  2      0 201442808   1600 46854844    0    0     0 1070800 128669 532093 13  4 82  1  0  0
 6  0      0 201597080   1600 47123548    0    0     0 1123291 114893 443553 15  6 79  1  0  0
108  0      0 201263644   1600 47224184    0    0     0 1148692 90139 324687 14  5 80  1  0  0
26  1      0 200369900   1600 47668356    0    0     0 1146397 98622 374330  9  4 85  1  0  0
 2  1      0 201156980   1600 47788068    0    0     0 1199274 107826 410304 11  4 84  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 200936188   1600 47915344    0    0     0 1173500 94469 384048 15  6 78  1  0  0
26  0      0 199441340   1600 48436540    0    0     0 1199283 100909 439467 14  6 79  1  0  0
 3  0      0 200006524   1600 48556216    0    0     0 1239524 108613 440640 13  5 82  1  0  0
 1  2      0 199865704   1600 48671828    0    0     0 1183414 96983 421542 18  7 75  1  0  0
12  2      0 198197760   1600 49164084    0    0     0 1165135 96848 438660 14  7 78  1  0  0
24  1      0 198919944   1600 49279172    0    0     0 1178265 112674 506823 12  5 83  1  0  0
 1  2      0 198606192   1600 49410616    0    0     0 1216146 100232 486707 18  7 74  1  0  0
146  0      0 196871124   1600 49938800    0    0     0 1188257 105025 519140 16  8 75  1  0  0
173  0      0 197622572   1600 50028380    0    0     0 1139802 116459 566315 12  5 83  1  0  0
 1  2      0 197330380   1600 50089060    0    0     0 1089549 98630 497426 19  7 73  1  0  0
14  1      0 195558292   1600 50564380    0    0     0 1101882 105871 567201 18  8 74  1  0  0
26  0      0 196512064   1600 50627976    0    0     0 1042767 112703 608719 13  5 81  1  0  0
 1  1      0 196301852   1600 50695956    0    0     0 1082198 103193 600796 20  8 71  1  0  0
13  2      0 194799656   1600 51162456    0    0     0 1069987 110708 664053 19  8 72  1  0  0
 2  0      0 195726432   1600 51216012    0    0     0 1013611 120458 733797 17  6 76  1  0  0
 2  1      0 195826696   1600 51240736    0    0     0 963450 107493 684826 24  9 67  1  0  0
24  2      0 194294332   1600 51668020    0    0     0 958571 112414 766090 22  9 68  1  0  0
 1  1      0 195250504   1600 51740712    0    0     0 1076729 139610 974090 24 10 66  0  0  0
 3  0      0 194928944   1600 51872684    0    0     0 1063392 131894 1037055 35 12 53  0  0  0
230  1      0 194291740   1600 52324952    0    0     0 1120745 154357 1319116 31 12 57  0  0  0
 4  1      0 194437244   1600 52391340    0    0     0 1078348 147467 1438345 42 15 43  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
26  1      0 193324176   1600 52866560    0    0     0 1062547 164893 1818505 47 17 35  0  0  0
202  1      0 193856652   1600 52970532    0    0     0 1101998 164116 2466969 60 20 19  0  0  0
310  0      0 193234964   1600 53416296    0    0     0 1115225 171767 3098611 68 22 11  0  0  0
