procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 114789884 3172 142439204 0   0  2347 71456 5302    0  0  0 100 0  0  0
 1  0      0 114698068 3172 142442376 0   0     0     0 6819 11479 0  0 100 0  0  0
 1  0      0 114592488 3172 142455408 0   0     0 16418 5569 6907  1  0 99  0  0  0
 1  0      0 114568728 3172 142471296 0   0     0     8 5085 3337  0  0 100 0  0  0
 1  0      0 114570420 3172 142475248 0   0     0     0 6215 5422  0  0 100 0  0  0
 1  0      0 114585336 3172 142476740 0   0     0     0 5639 7810  0  0 100 0  0  0
 0  0      0 114592312 3172 142477328 0   0     0     0 5446 3482  0  0 100 0  0  0
 0  0      0 114596256 3172 142477324 0   0     0     0 5292 2617  0  0 100 0  0  0
 1  0      0 114603760 3172 142464912 0   0     0     0 4615 2648  0  0 100 0  0  0
 0  0      0 114612020 3172 142477364 0   0     0     0 8810 2881  0  0 100 0  0  0
 1  0      0 114621084 3172 142468660 0   0     0     0 7044 3199  0  0 100 0  0  0
 0  0      0 114620912 3172 142477372 0   0     0     0 8418 2826  0  0 100 0  0  0
 0  0      0 114624656 3172 142477348 0   0     0     0 6711 2238  0  0 100 0  0  0
 1  0      0 114628472 3172 142475000 0   0     0     0 8353 3946  0  0 100 0  0  0
 0  0      0 114630288 3172 142477284 0   0     0     0 7732 5970  0  0 100 0  0  0
 1  0      0 114638732 3172 142463696 0   0     0    76 8951 11407 0  0 100 0  0  0
 0  0      0 114629780 3172 142477096 0   0     0     0 6929 4015  0  0 99  0  0  0
 0  0      0 114634412 3172 142477360 0   0     0     0 6425 3238  0  0 100 0  0  0
 1  0      0 114636752 3172 142477360 0   0     0     0 6935 3101  0  0 99  0  0  0
 2  0      0 114656772 3172 142460264 0   0     0     0 6839 3176  0  0 100 0  0  0
 1  0      0 114640380 3172 142477412 0   0     0  2116 9993 3506  0  0 100 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 114643672 3172 142477472 0   0     0     0 10179 3639 0  0 100 0  0  0
 1  0      0 114648452 3172 142467840 0   0     0     0 8281 2680  0  0 100 0  0  0
 0  0      0 114641808 3172 142477428 0   0     0     0 7284 3046  0  0 100 0  0  0
 0  0      0 114636124 3172 142477416 0   0     0     0 6409 6290  0  0 99  0  0  0
 1  0      0 114630116 3172 142477448 0   0     0     0 8170 7609  0  0 100 0  0  0
 1  0      0 114651528 3172 142461280 0   0     0     0 8626 4039  0  0 99  0  0  0
 0  0      0 114639360 3172 142477064 0   0     0     0 7833 2722  0  0 99  0  0  0
 1  0      0 114654816 3172 142459772 0   0     0     4 7543 2736  0  0 99  0  0  0
