timestamp archived_count delta_per_min last_archived_wal
22:29:47 16791 1187 000000010000004100000096
22:30:48 17959 1168 000000010000004600000026
22:31:50 19132 1173 000000010000004A000000BB
22:32:51 20307 1175 000000010000004F00000052
22:33:53 21479 1172 0000000100000053000000E6
22:34:54 22626 1147 000000010000005800000061
22:35:56 23783 1157 000000010000005C000000E6
22:36:58 24935 1152 000000010000006100000066
