timestamp object_count delta rate_per_min
23:00:19 19970 19970 19970
23:01:28 21506 1536 1536
23:02:39 23010 1504 1504
23:03:49 24418 1408 1408
23:05:00 25986 1568 1568
23:06:14 26433 447 447
