timestamp object_count delta rate_per_min
00:03:49 26433 26433 26433
00:05:00 26433 0 0
00:06:12 26433 0 0
00:07:22 26433 0 0
00:08:35 26433 0 0
00:09:48 26433 0 0
00:11:00 26433 0 0
00:12:12 26433 0 0
00:13:24 26433 0 0
