timestamp object_count delta rate_per_min
23:13:45 788 788 788
23:14:47 989 201 201
23:15:49 1206 217 217
23:16:51 1438 232 232
23:17:53 1663 225 225
23:18:55 1897 234 234
23:19:57 2143 246 246
23:20:59 2373 230 230
23:22:02 2561 188 188
23:23:04 2781 220 220
23:24:07 3007 226 226
23:25:09 3226 219 219
23:26:12 3387 161 161
23:27:15 3546 159 159
23:28:17 3671 125 125
