timestamp lsn_bytes lsn_delta_kb rate_kb_s
22:43:07 14361296896 14024704 3506176
22:43:09 15854469120 1458176 729088
22:43:12 17213423616 1327104 442368
22:43:14 18622709760 1376256 688128
22:43:17 19964887040 1310720 436906
22:43:19 21323833344 1327096 663548
22:43:22 22756843520 1399424 466474
22:43:24 24185249792 1394928 697464
22:43:27 25518137344 1301648 433882
22:43:29 26900537344 1350000 675000
22:43:32 28269608960 1336984 445661
22:43:34 31078014976 2742584 1371292
22:43:37 32631685120 1517256 505752
22:43:39 33902551040 1241080 620540
22:43:42 35114704896 1183744 394581
22:43:44 36272340992 1130504 565252
22:43:47 37580963840 1277952 425984
22:43:49 38828965888 1218752 609376
22:43:52 40192098304 1331184 443728
22:43:54 41434374144 1213160 606580
22:43:56 42580566016 1119328 559664
22:43:59 43855642624 1245192 415064
22:44:01 45013270528 1130496 565248
22:44:03 46238007296 1196032 598016
22:44:06 46970503168 715328 238442
22:44:08 47522267136 538832 269416
22:44:11 48060907520 526016 175338
22:44:13 49308237824 1218096 609048
22:44:15 50359394304 1026520 513260
22:44:18 51539599360 1152544 384181
22:44:20 52634984448 1069712 534856
22:44:22 53821308928 1158520 579260
22:44:25 55180263424 1327104 442368
22:44:28 56388222976 1179648 393216
22:44:30 57582592000 1166376 583188
22:44:33 58854473728 1242072 414024
22:44:35 60045656064 1163264 581632
22:44:38 61343006720 1266944 422314
22:44:40 62562238464 1190656 595328
22:44:43 63803752448 1212416 404138
22:44:45 65244692480 1407168 703584
22:44:48 66085289984 820896 273632
22:44:51 66705694720 605864 201954
22:44:53 67259777024 541096 270548
22:44:55 67897393152 622672 311336
22:44:58 69289902080 1359872 453290
22:45:01 70531416064 1212416 404138
22:45:03 71764393984 1204080 602040
22:45:06 72913780736 1122448 374149
22:45:08 74188849152 1245184 622592
22:45:11 75480686592 1261560 420520
22:45:13 76655099904 1146888 573444
22:45:16 77863051264 1179640 393213
22:45:18 79154905088 1261576 630788
22:45:21 80533372928 1346160 448720
22:45:23 81944027136 1377592 688796
22:45:26 83280732160 1305376 435125
22:45:28 84288733184 984376 492188
22:45:31 85220990976 910408 303469
22:45:34 85916063792 678782 226260
22:45:36 86637248512 704281 352140
22:45:39 87358963712 704800 234933
22:45:42 88818573312 1425400 475133
22:45:45 90110427136 1261576 420525
22:45:48 91351941120 1212416 404138
22:45:50 92576677888 1196032 598016
22:45:54 94220828672 1605616 401404
22:45:57 95697240064 1441808 480602
22:45:59 96938745856 1212408 606204
22:46:02 98508701696 1533160 511053
22:46:06 100531658752 1975544 493886
22:46:10 102333497344 1759608 439902
22:46:13 103968284672 1596472 532157
22:46:15 105073819648 1079624 539812
22:46:18 105911410688 817960 272653
