timestamp lsn_bytes lsn_delta_kb rate_kb_s
23:12:45 14193524736 13860864 6930432
23:12:48 16592666624 2342912 780970
23:12:50 19003908096 2354728 1177364
23:12:53 21525168128 2462168 820722
23:12:55 22766682112 1212416 606208
23:12:57 24099921920 1301992 650996
23:13:00 25467813888 1335832 445277
23:13:03 27095203840 1589248 529749
23:13:05 28559892480 1430360 715180
23:13:08 29854023680 1263800 421266
23:13:10 31037849600 1156080 578040
23:13:13 32329695232 1261568 420522
23:13:15 33587986432 1228800 614400
23:13:17 34817826816 1201016 600508
23:13:20 36107870208 1259808 419936
23:13:23 37564186624 1422184 474061
23:13:25 38944399360 1347864 673932
23:13:28 40114323456 1142504 380834
23:13:31 40876548096 744360 248120
23:13:33 41792045056 894040 447020
23:13:35 42899333120 1081336 540668
23:13:38 44124078080 1196040 398680
23:13:41 45399146496 1245184 415061
23:13:44 46800068608 1368088 456029
23:13:47 48143556608 1312000 437333
23:13:50 49593450496 1415912 471970
23:13:53 50918850560 1294336 431445
23:13:55 52232314880 1282680 641340
23:13:58 53412888576 1152904 384301
23:14:00 54559506432 1119744 559872
23:14:03 55884906496 1294336 431445
23:14:05 57076088832 1163264 581632
23:14:08 58263822336 1159896 386632
23:14:10 59047518208 765328 382664
23:14:13 59660492800 598608 299304
23:14:15 60253724672 579328 193109
23:14:17 60848364016 580702 290351
23:14:20 61790478336 920033 306677
23:14:22 62981668864 1163272 581636
23:14:25 64189628416 1179648 393216
23:14:27 65414356992 1196024 598012
23:14:30 66588770304 1146888 382296
23:14:32 67679289344 1064960 532480
23:14:34 68954357760 1245184 622592
23:14:37 70128762880 1146880 382293
23:14:39 71454162944 1294336 647168
23:14:42 72695676928 1212416 404138
23:14:44 73839976448 1117480 558740
23:14:47 75065769984 1197064 399021
23:14:49 76321873920 1226664 613332
23:14:52 77369614336 1023184 341061
23:14:55 78104592384 717752 239250
23:14:57 78765006848 644936 322468
23:15:00 79586623488 802360 267453
23:15:02 80530636800 921888 460944
23:15:05 81446264832 894168 298056
23:15:07 82594234368 1121064 560532
23:15:10 83792896000 1170568 390189
23:15:12 84875935744 1057656 528828
23:15:15 86268436480 1359864 453288
23:15:17 87375740928 1081352 540676
23:15:20 88684363776 1277952 425984
23:15:22 89841991680 1130496 565248
23:15:25 91066728448 1196032 398677
23:15:27 92308242432 1212416 606208
23:15:30 93549756416 1212416 404138
23:15:32 94740938752 1163264 581632
23:15:35 96049561600 1277952 425984
23:15:37 97276665856 1198344 599172
23:15:40 98442551296 1138560 379520
23:15:42 99229917184 768912 384456
23:15:44 99958652928 711656 355828
23:15:47 100620632064 646464 215488
23:15:50 101334384640 697024 232341
23:15:52 102307463168 950272 475136
23:15:55 103582531584 1245184 415061
23:15:57 104740159488 1130496 565248
23:16:00 105964896256 1196032 398677
23:16:03 107407728640 1409016 469672
23:16:05 108766691328 1327112 663556
23:16:08 109957873664 1163264 387754
23:16:11 111484600320 1490944 496981
23:16:13 112709337088 1196032 598016
23:16:16 113967628288 1228800 409600
23:16:18 115147915264 1152624 576312
23:16:21 116333207552 1157512 385837
23:16:23 117591498752 1228800 614400
23:16:26 118950461440 1327112 442370
23:16:28 119853907968 882272 441136
23:16:31 120560678624 690205 230068
23:16:34 121148276736 573826 191275
23:16:36 121707724800 546336 273168
23:16:39 122382983168 659432 219810
23:16:41 123463532544 1055224 527612
23:16:43 124637937664 1146880 573440
23:16:46 125829120000 1163264 387754
23:16:48 126936416256 1081344 540672
23:16:51 128187154432 1221424 407141
23:16:53 129268449280 1055952 527976
23:16:56 130472984576 1176304 392101
23:16:58 131684360192 1182984 591492
23:17:00 132858765312 1146880 573440
23:17:03 134153895936 1264776 421592
23:17:06 135341785088 1160048 386682
23:17:08 136522874880 1153408 576704
23:17:11 137812197376 1259104 419701
23:17:13 139079294976 1237400 618700
23:17:16 140089753600 986776 328925
23:17:18 140771885056 666144 333072
23:17:21 141431930880 644576 214858
23:17:23 142030127104 584176 292088
23:17:26 142656667648 611856 203952
23:17:29 143931736064 1245184 415061
23:17:31 145106141184 1146880 573440
23:17:34 146334179328 1199256 399752
23:17:36 147438174208 1078120 539060
23:17:39 148612579328 1146880 382293
23:17:41 149803761664 1163264 581632
23:17:44 151078830080 1245184 415061
23:17:46 152206344192 1101088 550544
23:17:49 153365061632 1131560 377186
23:17:51 154602020864 1207968 603984
23:17:54 155863916544 1232320 410773
23:17:56 157086670848 1194096 597048
23:17:59 158263943168 1149680 383226
23:18:01 159356403712 1066856 533428
23:18:04 160255762432 878280 292760
23:18:06 160907198464 636168 318084
23:18:09 161547812864 625600 208533
23:18:11 162156658688 594576 297288
23:18:14 163124862976 945512 315170
23:18:16 164248944640 1097736 548868
23:18:19 165497806848 1219592 406530
23:18:21 166580961280 1057768 528884
23:18:23 167822491648 1212432 606216
23:18:26 169030451200 1179648 393216
23:18:28 170322296832 1261568 630784
23:18:31 171547033600 1196032 398677
