timestamp object_count delta rate_per_min
22:29:50 16841 16841 16841
22:30:58 18151 1310 1310
22:32:06 19436 1285 1285
22:33:15 20775 1339 1339
22:34:25 22087 1312 1312
22:35:36 23431 1344 1344
22:36:48 24743 1312 1312
