timestamp object_count delta rate_per_min
00:41:19 5534 5534 5534
00:42:22 5534 0 0
00:43:26 5534 0 0
00:44:29 5534 0 0
00:45:32 5534 0 0
00:46:35 5534 0 0
00:47:38 5534 0 0
00:48:42 5534 0 0
