procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 209585624   1600 47705568    0    0  8812 223190 33886   33  8  2 90  0  0  0
 0  0      0 209587868   1600 47705584    0    0     0    20 3288 3265  0  0 100  0  0  0
 3  0      0 208213956   1600 47861800    0    0     0 214136 20890 156577  1  2 97  0  0  0
 1  1      0 207223088   1600 48298196    0    0     0 916416 60828 594292  7  4 88  1  0  0
57  0      0 206597928   1600 48654916    0    0     0 806216 66702 539106  8  4 87  1  0  0
69  1      0 205658480   1600 48960380    0    0     0 787636 71457 538450  9  4 87  1  0  0
 0  1      0 205268700   1600 49216120    0    0     0 799480 86484 588156  7  4 89  1  0  0
 1  1      0 204590548   1600 49424656    0    0     0 767016 114169 587513 10  4 86  1  0  0
 1  1      0 203948976   1600 49598236    0    0     0 776440 121397 602933 11  6 83  1  0  0
137  0      0 203110492   1600 49764900    0    0     0 757608 127653 640516 11  5 84  1  0  0
99  0      0 202823388   1600 49871684    0    0     0 753664 136472 650802 11  6 83  1  0  0
 1  1      0 202320604   1600 49951792    0    0     0 737800 125912 635752 13  6 80  1  0  0
 3  1      0 201786924   1600 50039912    0    0     0 734832 130675 699633 14  7 79  1  0  0
186  0      0 201234104   1600 50092892    0    0     0 694968 127868 705383 13  6 80  1  0  0
 2  1      0 201140624   1600 50127356    0    0     0 783949 108598 426478  8  3 88  1  0  0
 1  2      0 201067200   1600 50135192    0    0     0 858664 103100 375718 10  3 86  1  0  0
 1  1      0 200922204   1600 50142552    0    0     0 1024376 121288 466400  8  3 88  1  0  0
23  0      0 200542388   1600 50155992    0    0     0 1153296 131211 545820 10  4 85  1  0  0
97  0      0 200521916   1600 50172812    0    0     0 1174760 143774 596661  7  3 89  1  0  0
 1  1      0 199924872   1600 50658492    0    0     0 1123989 96616 348785  8  3 87  1  0  0
 2  0      0 199323200   1600 51151852    0    0     0 1165968 98283 368607  8  3 88  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 198715180   1600 51645064    0    0     0 1178879 98838 375029  8  3 88  1  0  0
 0  1      0 198032800   1600 52156528    0    0     0 1193189 102361 408433  7  3 90  1  0  0
 1  2      0 197449040   1600 52633128    0    0     0 1174996 105517 406891 10  4 85  1  0  0
21  1      0 196871348   1600 53142072    0    0     0 1182317 101354 415131  8  3 88  1  0  0
 1  1      0 196293564   1600 53618088    0    0     0 1108135 99152 426137  9  3 87  1  0  0
 1  1      0 195823292   1600 54100936    0    0     0 1091491 99141 424392  7  3 90  1  0  0
17  1      0 195200424   1600 54559928    0    0     0 1105125 104435 450139 10  4 85  1  0  0
 1  1      0 194631476   1600 55035104    0    0     0 1115348 106356 484695  9  4 86  1  0  0
 1  0      0 194083164   1600 55510512    0    0     0 1082444 102831 473619 10  4 85  1  0  0
 2  0      0 193381892   1600 55969464    0    0     0 1064599 103612 484486 11  5 84  1  0  0
22  3      0 192884172   1600 56428412    0    0     0 1073515 108731 537906 11  5 84  1  0  0
 1  1      0 192222288   1600 56911336    0    0     0 1085218 113786 566128 14  6 80  1  0  0
150  1      0 191717088   1600 57388596    0    0     0 1121710 113328 578787 13  5 81  1  0  0
 1  1      0 190734512   1600 57880204    0    0     0 1128004 120801 648791 15  6 78  1  0  0
 0  1      0 190416592   1600 58371768    0    0     0 1121931 122370 720283 14  6 80  1  0  0
 2  1      0 189926040   1600 58846980    0    0     0 1100983 111846 691336 15  6 78  1  0  0
182  2      0 189324920   1600 59354964    0    0     0 1148992 116965 821582 15  7 78  1  0  0
 2  0      0 188756260   1600 59848688    0    0     0 1144421 126821 854122 17  7 75  1  0  0
172  1      0 188166828   1600 60344448    0    0     0 1132268 130521 984440 20  8 71  1  0  0
 1  1      0 187635328   1600 60817016    0    0     0 1053488 130480 1017466 21  9 69  1  0  0
174  0      0 187110600   1600 61275868    0    0     0 1039046 149695 1210487 26 10 63  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
