timestamp rx_kb/s tx_kb/s
05:22:12 0 0
05:22:13 14 5
05:22:14 786 76283
05:22:15 1055 94279
05:22:16 929 91710
05:22:17 120 8
05:22:18 956 89790
05:22:19 1322 86411
05:22:20 1167 62235
05:22:21 161 22261
05:22:22 1221 81627
05:22:23 1365 78649
05:22:24 795 40492
05:22:25 243 34654
05:22:26 1087 72302
05:22:27 975 69029
05:22:28 875 62636
05:22:29 50 3865
05:22:30 995 63839
05:22:31 1155 62234
05:22:32 1102 58339
05:22:33 332 66
05:22:34 876 55818
05:22:35 1142 54277
05:22:36 1268 51148
05:22:37 1343 49531
05:22:38 1141 44345
05:22:39 47 2825
05:22:40 1054 45348
05:22:41 1021 43964
05:22:42 362 93
05:22:43 633 54865
05:22:44 1158 78693
05:22:45 1356 78546
05:22:46 122 10
05:22:47 1046 72009
05:22:48 0 0
05:22:49 0 0
05:22:50 12 3
05:22:51 26 3068
05:22:52 1 0
05:22:53 1126 73614
05:22:54 1072 72300
05:22:55 16 7
05:22:56 1160 71010
05:22:57 115 6
05:22:58 958 69498
05:22:59 400 76
05:23:00 740 68051
05:23:01 1024 67145
05:23:03 6 4
05:23:04 1223 65749
05:23:05 359 91
05:23:06 765 64554
05:23:07 1116 62828
05:23:08 1242 62005
05:23:09 1290 61244
05:23:10 1237 60188
05:23:11 214 17
05:23:12 1119 58867
05:23:13 1233 58271
05:23:14 1262 56482
05:23:15 1306 55754
05:23:16 130 11
05:23:17 910 54413
05:23:18 1204 54070
05:23:19 1174 52804
05:23:20 1089 46732
05:23:21 394 5161
05:23:22 744 51263
05:23:23 1073 50747
05:23:24 1164 50446
05:23:25 1032 49442
05:23:26 199 8
05:23:27 810 48822
05:23:28 1075 48707
05:23:29 1047 48745
05:23:30 1120 48721
05:23:31 142 17
05:23:32 1075 48725
05:23:33 1133 49236
05:23:34 1059 49676
05:23:35 164 7
05:23:36 983 50488
05:23:37 1289 52070
05:23:38 1397 54236
05:23:39 421 94
05:23:40 854 56696
05:23:41 1161 59003
05:23:42 1173 63893
05:23:43 16 6
05:23:44 1155 70650
05:23:45 352 92
05:23:46 762 79341
05:23:47 1252 91136
05:23:48 5 2
05:23:49 1305 104672
05:23:50 346 75
05:23:51 1096 117545
05:23:52 1263 112623
05:23:53 112 12625
05:23:54 1348 118821
05:23:55 95 10493
05:23:56 437 104
05:23:57 918 61982
05:23:58 1103 32493
05:23:59 203 10971
05:24:00 1160 43562
05:24:01 1385 43949
05:24:02 1037 42694
05:24:03 56 619
05:24:04 997 43780
05:24:05 979 43901
05:24:06 999 44391
05:24:07 1014 45478
05:24:08 22 9
05:24:09 1353 52023
05:24:10 1302 55760
05:24:11 1191 59637
05:24:12 439 97
05:24:13 919 63118
05:24:14 1327 66487
05:24:15 724 20384
05:24:16 581 47999
05:24:17 1224 71244
05:24:18 1170 72987
05:24:19 316 73
05:24:20 963 74794
05:24:21 1080 75598
05:24:22 1162 77249
05:24:23 28 11
05:24:24 1283 79341
05:24:25 1251 78735
05:24:26 1366 81328
05:24:27 380 72
05:24:28 889 79752
05:24:29 1252 80035
05:24:30 933 79402
05:24:31 36 511
05:24:32 947 79372
05:24:33 970 79173
05:24:34 19 7
05:24:35 1112 78202
05:24:36 973 53885
05:24:37 171 23589
05:24:38 1311 76380
05:24:39 10 4
05:24:40 1090 75540
05:24:41 957 58425
05:24:42 104 15289
05:24:43 937 52824
05:24:44 4 1
05:24:45 1171 52648
05:24:46 116 6
05:24:47 1111 54408
05:24:48 1199 56862
05:24:49 11 5
05:24:50 1269 59153
05:24:51 1280 63062
05:24:52 8 4
05:24:53 1289 67407
05:24:54 1486 74639
05:24:55 389 86
05:24:56 1093 82240
05:24:57 1281 91641
05:24:58 1356 104973
05:24:59 427 94
05:25:00 1065 118047
05:25:01 1417 126400
05:25:02 898 42276
05:25:03 628 89999
05:25:04 1506 134528
05:25:05 141 10
05:25:06 1416 135406
05:25:07 1405 125531
05:25:08 99 11206
05:25:09 1596 136433
05:25:10 373 89
05:25:11 894 47963
05:25:12 1320 48910
05:25:13 1130 48330
05:25:14 1042 48695
05:25:15 430 94
05:25:16 679 48167
05:25:17 1069 48658
05:25:18 988 48846
05:25:19 1028 48943
05:25:20 370 95
05:25:21 678 49175
05:25:22 1015 49411
05:25:23 1110 49834
05:25:24 120 7
05:25:25 1153 50208
05:25:26 1288 51080
05:25:27 1225 50998
05:25:28 15 5
05:25:29 1244 52293
05:25:30 1178 57903
05:25:31 34 11
05:25:32 1146 63232
05:25:33 304 74
05:25:34 662 67628
05:25:35 1026 71882
05:25:36 6 3
05:25:37 1023 74800
05:25:38 357 84
05:25:39 749 77750
05:25:40 1124 80759
05:25:41 26 9
05:25:42 1173 82642
05:25:43 371 76
05:25:44 917 85683
05:25:45 1182 86548
05:25:46 12 6
05:25:47 1321 88167
05:25:48 1263 89843
05:25:49 421 79
05:25:50 900 91005
05:25:51 1341 91839
05:25:52 1264 91847
05:25:53 370 92
05:25:54 962 92989
05:25:55 1571 93094
05:25:56 1422 92550
05:25:57 401 94
05:25:58 989 91912
05:25:59 1331 74487
05:26:00 1028 62112
05:26:01 806 25327
05:26:02 449 39250
05:26:03 1220 67892
05:26:04 1223 71764
05:26:05 1180 76582
05:26:06 118 8
05:26:07 1312 84261
05:26:08 1265 92176
05:26:09 1485 103990
05:26:10 1089 58617
05:26:11 491 61186
05:26:12 1425 127680
05:26:13 22 8
05:26:14 1336 133073
05:26:15 16 6
05:26:17 1377 136712
05:26:18 574 147
05:26:19 856 138029
05:26:20 547 133
05:26:21 849 139366
05:26:22 1535 141665
05:26:23 40 25
05:26:24 1711 144679
05:26:25 1096 73425
05:26:26 223 34388
05:26:27 1169 56307
05:26:28 1 0
05:26:29 1062 56778
05:26:30 0 0
05:26:31 1165 57101
05:26:32 419 97
05:26:33 776 57106
05:26:34 1005 57563
05:26:35 14 6
05:26:36 1040 57871
05:26:37 910 32745
05:26:38 221 25116
05:26:39 960 57919
05:26:40 2 1
05:26:41 892 58509
05:26:42 147 10
05:26:43 791 58583
05:26:44 988 55875
05:26:45 53 3595
05:26:46 1061 59937
05:26:47 1171 60402
05:26:48 945 60100
05:26:49 200 14
05:26:50 774 60398
05:26:51 1007 60981
05:26:52 1014 61770
