Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:14:26      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:14:27        0     10713    0.97    0.00    0.00    0.00    0.97    70  containerd
03:14:27        0     10779    0.97    0.00    0.00    0.00    0.97   101  kubelet
03:14:27        0     10902    0.97    0.00    0.00    0.00    0.97    35  containerd-shim
03:14:27        0     34734    0.00    0.97    0.00    0.00    0.97    73  containerd-shim
03:14:27        0    323885    0.97    1.94    0.00    0.00    2.91    54  pidstat

03:14:27      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:14:28        0     10713    1.00    0.00    0.00    0.00    1.00    70  containerd
03:14:28        0     10779    9.00    6.00    0.00    0.00   15.00   101  kubelet
03:14:28        0    322525    1.00    0.00    0.00    0.00    1.00    40  containerd-shim
03:14:28        0    323885    2.00    1.00    0.00    0.00    3.00    54  pidstat

03:14:28      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:14:29        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
03:14:29    65532     32267    1.00    0.00    0.00    0.00    1.00   127  controller
03:14:29        0    323885    0.00    1.00    0.00    0.00    1.00    54  pidstat

03:14:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:14:30        0      2233    0.00    1.00    0.00    0.00    1.00    85  kworker/85:1-events_power_efficient
03:14:30        0     10713    1.00    0.00    0.00    0.00    1.00    70  containerd
03:14:30        0     10779    1.00    0.00    0.00    0.00    1.00   101  kubelet
03:14:30     1000     17351    1.00    0.00    0.00    0.00    1.00    28  metrics-server
03:14:30    65532     32267    0.00    1.00    0.00    0.00    1.00   127  controller
03:14:30        0    272073    1.00    0.00    0.00    0.00    1.00    52  kworker/52:0-events
03:14:30       26    281496    1.00    0.00    0.00    0.00    1.00    86  manager
03:14:30        0    323885    0.00    3.00    0.00    0.00    3.00    54  pidstat

03:14:30      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:14:31        0     10052    0.00    1.00    0.00    0.00    1.00     4  irqbalance
03:14:31        0     10779    1.00    1.00    0.00    0.00    2.00   101  kubelet
03:14:31     1000     17354    1.00    0.00    0.00    0.00    1.00    62  metrics-server
