Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-58-166.ec2.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:14:26        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:14:27           lo    108.00    108.00      7.83      7.83      0.00      0.00      0.00      0.00
03:14:27         ens5     39.00     41.00      7.78      6.84      0.00      0.00      0.00      0.00
03:14:27    eni9c774036886      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27    eni5fd491a8520      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27    eni46def74d622      2.00      2.00      0.13      0.13      0.00      0.00      0.00      0.00
03:14:27    eni863f1470662      2.00      2.00      0.13      0.13      0.00      0.00      0.00      0.00
03:14:27    eni637ff84c0bb      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27    enic667095f2f6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27    eni7a106f4e85a      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
03:14:27    eni6d04481d948      4.00      3.00      0.91      0.90      0.00      0.00      0.00      0.00
03:14:27    eni95c2a9260c8      9.00     10.00      1.39      1.48      0.00      0.00      0.00      0.00
03:14:27    enic47e233eae6      5.00      6.00      0.42      0.50      0.00      0.00      0.00      0.00
03:14:27    eni0afda04f433      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27    enidbf23aa60a5      4.00      3.00      0.75      0.73      0.00      0.00      0.00      0.00
03:14:27    eni18e702d09ed      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:14:27    eni4ec948b3e25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

03:14:27        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
