timestamp object_count delta rate_per_min
05:53:22 766 766 766
05:54:24 930 164 164
05:55:26 1138 208 208
05:56:29 1361 223 223
05:57:31 1566 205 205
05:58:34 1776 210 210
05:59:36 2014 238 238
06:00:39 2239 225 225
06:01:42 2435 196 196
06:02:45 2610 175 175
06:03:49 2804 194 194
06:04:52 2980 176 176
06:05:55 3155 175 175
06:06:59 3344 189 189
06:08:03 3519 175 175
