timestamp lsn_bytes lsn_delta_kb rate_kb_s
04:47:33 13824425984 13500416 4500138
04:47:36 16575889408 2686976 895658
04:47:38 19168755712 2532096 1266048
04:47:41 21575499776 2350336 783445
04:47:44 22884122624 1277952 425984
04:47:47 24075304960 1163264 387754
04:47:50 25249710080 1146880 382293
04:47:53 26340229120 1064960 354986
04:47:56 27600486400 1230720 410240
04:47:58 28940689408 1308792 654396
04:48:01 30333206528 1359880 453293
04:48:04 31618015232 1254696 418232
04:48:07 32816234496 1170136 390045
04:48:10 34091302912 1245184 415061
04:48:12 35306455040 1186672 593336
04:48:15 36477804544 1143896 381298
04:48:18 37547409408 1044536 348178
04:48:21 38804152320 1227288 409096
04:48:24 40008851456 1176464 392154
04:48:27 40818966528 791128 263709
04:48:30 41697468416 857912 285970
04:48:33 42966450176 1239240 413080
04:48:36 44342181888 1343488 447829
04:48:38 45625090048 1252840 626420
04:48:41 46959427584 1303064 434354
04:48:44 48301604864 1310720 436906
04:48:47 49643782144 1310720 436906
04:48:50 51002736640 1327104 442368
04:48:52 52277805056 1245184 622592
04:48:55 53647376384 1337472 445824
04:48:58 55052483528 1372174 457391
04:49:02 56457683984 1372266 343066
04:49:05 57629281552 1144138 381379
04:49:07 58516381696 866308 433154
04:49:10 59255275520 721576 240525
04:49:13 59940134912 668808 222936
04:49:16 60662644736 705576 235192
04:49:19 61355008000 676136 225378
04:49:21 62382997504 1003896 501948
04:49:24 63552094208 1141696 380565
04:49:27 64709722112 1130496 376832
04:49:30 65867341824 1130488 376829
04:49:32 66890760192 999432 499716
04:49:35 67964502016 1048576 349525
04:49:38 68971134976 983040 327680
04:49:41 69982789632 987944 329314
04:49:44 71034732544 1027288 342429
04:49:46 72074919936 1015808 507904
04:49:49 73249325056 1146880 382293
04:49:52 74390175744 1114112 371370
04:49:55 75682013184 1261560 420520
04:49:58 76975546368 1263216 421072
04:50:01 78447321088 1437280 479093
04:50:04 79689072640 1212648 404216
04:50:07 80397008896 691344 230448
04:50:10 81050312704 637992 212664
04:50:12 81654136832 589672 294836
04:50:15 82827419648 1145784 381928
04:50:18 84238401536 1377912 459304
04:50:21 85612896928 1342280 447426
04:50:24 86939516928 1295527 431842
04:50:26 88147058688 1179240 589620
04:50:29 89300008960 1125928 375309
04:50:32 90445971456 1119104 373034
04:50:35 91754594304 1277952 425984
04:50:38 93029662720 1245184 415061
04:50:40 94355062784 1294336 647168
04:50:43 95445573632 1064952 354984
04:50:46 96603209728 1130504 376834
04:50:49 97760837632 1130496 376832
04:50:52 98834579456 1048576 349525
04:50:55 99824142032 966369 322123
04:50:57 100596187136 753950 376975
04:51:00 101331607552 718184 239394
04:51:03 101983906448 637010 212336
04:51:06 102760448000 758341 252780
04:51:09 104142118912 1349288 449762
04:51:12 105322536960 1152752 384250
04:51:15 106468212736 1118824 372941
04:51:17 107558731776 1064960 532480
04:51:20 108726157312 1140064 380021
04:51:23 109840433152 1088160 362720
04:51:27 111132270592 1261560 315390
04:51:30 112407347200 1245192 415064
04:51:32 113615306752 1179648 589824
04:51:35 114722603008 1081344 360448
04:51:38 115729227776 983032 327677
04:51:41 117004304384 1245192 415064
04:51:44 118277357568 1243216 414405
04:51:47 119772545024 1460144 486714
04:51:50 120736653312 941512 313837
04:51:53 121433489408 680504 226834
04:51:55 122116128768 666640 333320
04:51:58 122752614720 621568 207189
04:52:02 123475329024 705775 176443
04:52:05 124774342656 1268568 422856
04:52:08 126298882048 1488808 496269
04:52:11 127775277056 1441792 480597
04:52:14 129100677120 1294336 431445
04:52:17 130476408832 1343488 447829
04:52:20 131830972416 1322816 440938
04:52:23 132942651392 1085624 361874
04:52:26 134120931328 1150664 383554
04:52:29 135291469824 1143104 381034
04:52:31 136490303488 1170736 585368
04:52:34 137808052224 1286864 428954
04:52:37 139101667328 1263296 421098
04:52:40 140508454912 1373816 457938
04:52:43 141395861504 866608 288869
04:52:46 142152384512 738792 246264
04:52:48 142790885376 623536 311768
04:52:51 143507061752 699390 233130
04:52:54 144144285696 622289 207429
04:52:57 145357799424 1185072 395024
04:53:00 146519180464 1134161 378053
04:53:03 147673055232 1126830 375610
04:53:05 148678885376 982256 491128
04:53:08 149786976256 1082120 360706
04:53:11 151105150976 1287280 429093
04:53:14 152337121280 1203096 401032
04:53:17 153494372352 1130128 376709
04:53:20 154635591680 1114472 371490
04:53:22 155830878208 1167272 583636
04:53:25 157101850624 1241184 413728
04:53:28 158544691200 1409024 469674
04:53:31 159870091264 1294336 431445
04:53:34 161006665728 1109936 369978
04:53:37 161867628544 840784 280261
04:53:40 162622455808 737136 245712
04:53:43 163274383360 636648 212216
04:53:45 163946801296 656658 328329
04:53:49 164683628544 719557 179889
04:53:52 166010552320 1295824 431941
04:53:54 167358980096 1316824 658412
04:53:57 168702091264 1311632 437210
04:54:00 169986752512 1254552 418184
04:54:03 171127603200 1114112 371370
04:54:06 172201336832 1048568 349522
04:54:08 173308633088 1081344 540672
04:54:11 174650818560 1310728 436909
04:54:14 175928983552 1248208 416069
04:54:17 177167400960 1209392 403130
04:54:20 178392137728 1196032 398677
04:54:23 179534626816 1115712 371904
04:54:26 180907479216 1340676 446892
04:54:29 182087704576 1152563 384187
04:54:32 182968852480 860496 286832
04:54:35 183709843456 723624 241208
04:54:37 184364826624 639632 319816
04:54:40 185052692480 671744 223914
04:54:43 185807659008 737272 245757
04:54:46 187116290048 1277960 425986
04:54:49 188318449664 1173984 391328
04:54:52 189649649664 1300000 433333
04:54:55 190740168704 1064960 354986
04:54:58 191797133312 1032192 344064
04:55:01 192937984000 1114112 371370
04:55:04 194280161280 1310720 436906
04:55:07 195655892992 1343488 447829
04:55:10 196897398784 1212408 404136
04:55:12 198122135552 1196032 598016
04:55:16 199454040064 1300688 325172
04:55:18 200674508800 1191864 595932
04:55:22 202015260672 1309328 327332
04:55:24 202918928384 882488 441244
04:55:27 203721621504 783880 261293
04:55:30 204614926336 872368 290789
04:55:34 205388158776 755109 188777
04:55:37 206152794112 746714 248904
04:55:40 206879850496 710016 236672
04:55:43 207514476544 619752 206584
04:55:46 208772153344 1228200 409400
04:55:48 210134630400 1330544 665272
04:55:51 211331825664 1169136 389712
04:55:54 212413210624 1056040 352013
04:55:57 213490073600 1051624 350541
04:56:00 214597369856 1081344 360448
04:56:04 215872438272 1245184 311296
04:56:06 216985395200 1086872 543436
04:56:09 218053476352 1043048 347682
04:56:12 219110440960 1032192 344064
04:56:15 220355690496 1216064 405354
04:56:18 221532119040 1148856 382952
04:56:21 222820564992 1258248 419416
04:56:23 223959056384 1111808 555904
04:56:26 224892133376 911208 303736
04:56:29 225798670752 885290 295096
