timestamp object_count delta rate_per_min
05:39:30 17096 17096 17096
05:40:40 18392 1296 1296
05:41:52 19688 1296 1296
05:43:04 20980 1292 1292
05:44:17 22256 1276 1276
05:45:29 22850 594 594
