timestamp object_count delta rate_per_min
06:50:32 22134 22134 22134
06:51:42 22134 0 0
06:52:53 22134 0 0
06:54:04 22134 0 0
06:55:15 22134 0 0
06:56:26 22134 0 0
06:57:38 22134 0 0
06:58:49 22134 0 0
