timestamp object_count delta rate_per_min
06:09:30 3713 3713 3713
06:10:34 3933 220 220
06:11:37 4149 216 216
06:12:41 4346 197 197
06:13:45 4550 204 204
06:14:49 4725 175 175
06:15:53 4827 102 102
