timestamp object_count delta rate_per_min
05:23:14 1760 1760 1760
05:24:17 2840 1080 1080
05:25:20 3896 1056 1056
05:26:25 4928 1032 1032
05:27:29 5960 1032 1032
05:28:34 6920 960 960
05:29:39 7904 984 984
05:30:45 8936 1032 1032
05:31:52 9920 984 984
05:32:58 10952 1032 1032
05:34:05 11912 960 960
05:35:13 12976 1064 1064
05:36:22 14072 1096 1096
05:37:32 15104 1032 1032
