timestamp lsn_bytes lsn_delta_kb rate_kb_s
05:52:22 14042529792 13713408 4571136
05:52:25 16257122304 2162688 720896
05:52:28 18635079680 2322224 774074
05:52:31 20878139392 2190488 730162
05:52:34 22548578304 1631288 543762
05:52:37 24041750528 1458176 486058
05:52:40 25434259456 1359872 453290
05:52:43 26759659520 1294336 431445
05:52:45 28047040512 1257208 628604
05:52:48 29393674240 1315072 438357
05:52:51 30769414144 1343496 447832
05:52:54 32027705344 1228800 409600
05:52:57 33369882624 1310720 436906
05:53:00 34682413056 1281768 427256
05:53:03 36171677696 1454360 484786
05:53:06 37568815104 1364392 454797
05:53:09 38970138624 1368480 456160
05:53:12 40239964160 1240064 413354
05:53:14 40945532928 689032 344516
05:53:17 41825599488 859440 286480
05:53:20 43050336256 1196032 398677
05:53:23 44358959104 1277952 425984
05:53:26 45667581952 1277952 425984
05:53:29 46875541504 1179648 393216
05:53:32 48139993088 1234816 411605
05:53:35 49190797312 1026176 342058
05:53:37 50415534080 1196032 598016
05:53:40 51662733312 1217968 405989
05:53:43 52955340800 1262312 420770
05:53:46 54222995456 1237944 412648
05:53:49 55482253312 1229744 409914
05:53:52 56824430592 1310720 436906
05:53:55 58230079488 1372704 457568
05:53:58 59288707960 1033816 344605
05:54:00 60001312576 695902 347951
05:54:04 60794066432 774173 193543
05:54:07 61958258688 1136906 378968
05:54:10 63260196864 1271424 423808
05:54:13 64424509440 1137024 379008
05:54:16 65531805696 1081344 360448
05:54:18 66622324736 1064960 532480
05:54:21 67830284288 1179648 393216
05:54:24 69030199296 1171792 390597
05:54:27 70241984512 1183384 394461
05:54:30 71465353216 1194696 398232
05:54:33 72746008576 1250640 416880
05:54:35 73836519424 1064952 532476
05:54:38 74889568256 1028368 342789
05:54:40 75902877696 989560 494780
05:54:43 77122248704 1190792 396930
05:54:46 78382096384 1230320 410106
05:54:49 79233884160 831824 277274
05:54:52 80009125888 757072 252357
05:54:55 80694870016 669672 223224
05:54:58 81537253376 822640 274213
05:55:01 82769313792 1203184 401061
05:55:04 84104175616 1303576 434525
05:55:07 85547024384 1409032 469677
05:55:10 86922756096 1343488 447829
05:55:13 88154447872 1202824 400941
05:55:16 89305120768 1123704 374568
05:55:19 90529857536 1196032 398677
05:55:22 91855257600 1294336 431445
05:55:24 93029662720 1146880 573440
05:55:27 94354808832 1294088 431362
05:55:30 95546236928 1163504 387834
05:55:33 96722608128 1148800 382933
05:55:36 97825579008 1077120 359040
05:55:39 98867159040 1017168 339056
05:55:41 99649191936 763704 381852
05:55:44 100340776960 675376 225125
05:55:47 101043200376 685960 228653
05:55:50 101904809984 841415 280471
05:55:53 103258931200 1322384 440794
05:55:55 104497364992 1209408 604704
05:55:58 105612574720 1089072 363024
05:56:01 106828136448 1187072 395690
05:56:04 108123742208 1265240 421746
05:56:06 109521666048 1365160 682580
05:56:09 110710710272 1161176 387058
05:56:12 111893880832 1155440 385146
05:56:15 113179090944 1255088 418362
05:56:18 114521276416 1310728 436909
05:56:21 115711631360 1162456 387485
05:56:24 116845944832 1107728 369242
05:56:27 118082904064 1207968 402656
05:56:30 119182457800 1073782 536891
05:56:32 120005804032 804049 268016
05:56:35 120726790144 704088 234696
05:56:38 121477955584 733560 244520
05:56:41 122171686912 677472 225824
05:56:44 123060879360 868352 289450
05:56:47 124285616128 1196032 398677
05:56:50 125124476928 819200 273066
05:56:52 126097547264 950264 475132
05:56:55 127238406144 1114120 371373
05:56:58 128362479616 1097728 365909
05:57:02 129553661952 1163264 290816
05:57:04 130509963264 933888 466944
05:57:07 131751477248 1212416 404138
05:57:10 132893868032 1115616 371872
05:57:13 134200950784 1276448 425482
05:57:16 135505199104 1273680 424560
05:57:19 136918859776 1380528 460176
05:57:21 138210705408 1261568 630784
05:57:24 139411767296 1172912 390970
05:57:27 140487122944 1050152 350050
05:57:30 141281705984 775960 258653
05:57:33 141967728640 669944 223314
05:57:36 142632402944 649096 216365
05:57:39 143310045184 661760 220586
05:57:41 144418275328 1082256 541128
05:57:44 145743675392 1294336 431445
05:57:47 147001958400 1228792 409597
05:57:50 148092485632 1064968 354989
05:57:52 149154832384 1037448 518724
05:57:55 150166380544 987840 329280
05:57:58 151179493376 989368 329789
05:58:00 152254357504 1049672 524836
05:58:03 153360531456 1080248 360082
05:58:06 154501365760 1114096 371365
05:58:09 155618099200 1090560 363520
05:58:11 156816637952 1170448 585224
05:58:14 157969809920 1126144 375381
05:58:17 159201230848 1202559 400853
05:58:19 160255967232 1030016 515008
05:58:22 161245462528 966304 322101
05:58:25 161917304832 656096 218698
05:58:28 162646851584 712448 237482
05:58:31 163318300672 655712 218570
05:58:34 164139393024 801848 267282
05:58:37 165440126976 1270248 423416
05:58:39 166882959360 1409016 704508
05:58:42 168213225472 1299088 433029
05:58:45 169365995520 1125752 375250
05:58:48 170385121280 995240 331746
05:58:50 171425914880 1016400 508200
05:58:53 172445966336 996144 332048
05:58:55 173442859008 973528 486764
05:58:58 174478352384 1011224 337074
05:59:01 175489671168 987616 329205
05:59:04 176479535104 966664 322221
05:59:07 177677443072 1169832 389944
05:59:09 178929008640 1222232 611116
05:59:12 180240065992 1280329 426776
05:59:15 181262098432 998078 332692
05:59:18 182076071936 794896 264965
05:59:20 182871654400 776936 388468
05:59:23 183676698624 786176 262058
05:59:26 184347631616 655208 218402
05:59:29 185136578560 770456 256818
05:59:31 186310975488 1146872 573436
05:59:34 187569274880 1228808 409602
05:59:37 188685410304 1089976 363325
05:59:40 189817421824 1105480 368493
05:59:42 190891163648 1048576 524288
05:59:45 191981682688 1064960 354986
05:59:48 193055424512 1048576 349525
05:59:50 193987346432 910080 455040
05:59:53 195068682240 1055992 351997
05:59:56 196263206912 1166528 388842
05:59:58 197518163968 1225544 612772
06:00:02 199128776704 1572864 393216
06:00:05 200433860608 1274496 424832
06:00:08 201594124256 1133069 377689
06:00:10 202362503168 750370 375185
06:00:13 203082956800 703568 234522
06:00:16 203809497088 709512 236504
06:00:19 204454191104 629584 209861
06:00:21 205268746240 795464 397732
06:00:24 205941407744 656896 218965
06:00:26 206913396736 949208 474604
06:00:29 207852920832 917504 305834
06:00:32 208943448064 1064968 354989
06:00:34 209966850048 999416 499708
06:00:37 211208364032 1212416 404138
06:00:40 212315668480 1081352 360450
06:00:43 213439741952 1097728 365909
06:00:46 214614147072 1146880 382293
06:00:48 215721443328 1081344 540672
06:00:51 216778407936 1032192 344064
06:00:53 217952813056 1146880 573440
06:00:56 219211104256 1228800 409600
06:00:59 220404891648 1165808 388602
06:01:02 221710008320 1274528 424842
06:01:05 222685528064 952656 317552
06:01:07 223522848768 817696 408848
06:01:10 224239812608 700160 233386
06:01:13 224943833088 687520 229173
06:01:15 225603911680 644608 322304
06:01:18 226290641112 670634 223544
06:01:21 227180281856 868789 289596
06:01:24 228449288192 1239264 413088
06:01:27 229612978176 1136416 378805
06:01:29 230477217792 843984 421992
06:01:32 231391363072 892720 297573
06:01:35 232330878976 917496 305832
06:01:37 233337520128 983048 491524
06:01:40 234310590464 950264 316754
06:01:43 235300454400 966664 322221
06:01:46 236189646848 868352 289450
06:01:49 237330497536 1114112 371370
06:01:51 238509522944 1151392 575696
06:01:54 239662530560 1125984 375328
06:01:57 240806191104 1116856 372285
06:02:00 241914019840 1081864 360621
06:02:03 243161808896 1218544 406181
06:02:05 244017266688 835408 417704
06:02:08 244785924808 750642 250214
06:02:11 245490630656 688189 229396
06:02:14 246205644800 698256 232752
06:02:17 246860890112 639888 213296
06:02:19 247529594880 653032 326516
06:02:22 248504123392 951688 317229
06:02:25 249800990720 1266472 422157
06:02:28 250731601920 908800 302933
06:02:31 251607908352 855768 285256
06:02:33 252508389376 879376 439688
06:02:36 253523083264 990912 330304
06:02:39 254527143936 980528 326842
06:02:41 255589490688 1037448 518724
06:02:44 256706093056 1090432 363477
06:02:47 257882578944 1148912 382970
06:02:50 258905997312 999432 333144
06:02:53 260130725888 1196024 398674
06:02:55 261204475904 1048584 524292
06:02:58 262362103808 1130496 376832
06:03:01 263452622848 1064960 354986
06:03:04 264593473536 1114112 371370
06:03:07 265450397696 836840 278946
06:03:09 266187309056 719640 359820
06:03:12 266908729344 704512 234837
06:03:15 267574878208 650536 216845
06:03:18 268311586032 719441 239813
06:03:20 269051101184 722182 361091
06:03:23 270029291520 955264 318421
06:03:26 271128788992 1073728 357909
06:03:28 272210329600 1056192 528096
06:03:31 273212039168 978232 326077
06:03:33 274138226688 904480 452240
06:03:36 275045679104 886184 295394
06:03:39 275985203200 917504 305834
06:03:41 276991836160 983040 491520
06:03:44 277947334656 933104 311034
06:03:47 279021879296 1049360 349786
06:03:49 280095621120 1048576 524288
06:03:52 281275768632 1152487 384162
06:03:55 282361782272 1060560 353520
06:03:58 283568504832 1178440 392813
06:04:00 284560064512 968320 484160
06:04:03 285630415992 1045265 348421
06:04:06 286545739776 893870 297956
06:04:09 287301894144 738432 246144
06:04:12 287997689856 679488 226496
06:04:14 288650412032 637424 318712
06:04:17 289334190080 667752 222584
06:04:20 289994178560 644520 214840
06:04:23 290748317696 736464 368232
06:04:25 291387826176 624520 208173
06:04:28 292055719936 652240 217413
06:04:31 292687650816 617120 205706
06:04:33 293349621760 646456 323228
06:04:36 294051979264 685896 228632
06:04:39 294775685120 706744 235581
06:04:42 295597768704 802816 267605
06:04:44 296436629504 819200 409600
06:04:47 297493594112 1032192 344064
06:04:50 298517004288 999424 333141
06:04:53 299724931072 1179616 393205
06:04:55 300664487936 917536 458768
06:04:58 301536903168 851968 283989
06:05:01 302409318400 851968 283989
06:05:03 303399174144 966656 483328
06:05:06 304439361536 1015808 338602
06:05:09 305479548928 1015808 338602
06:05:11 306473795584 970944 485472
06:05:14 307509583872 1011512 337170
