timestamp lsn_bytes lsn_delta_kb rate_kb_s
05:22:14 14294188032 13959168 4653056
05:22:17 16810762240 2457592 819197
05:22:20 19247800320 2379920 793306
05:22:23 21369094144 2071576 690525
05:22:26 23286775808 1872736 624245
05:22:28 25434259456 2097152 1048576
05:22:31 27330084864 1851392 617130
05:22:34 28672253952 1310712 436904
05:22:37 30182211584 1474568 491522
05:22:40 31476252672 1263712 421237
05:22:42 32807796736 1300336 650168
05:22:46 34551787616 1703116 425779
05:22:49 35987128320 1401699 467233
05:22:52 37449605120 1428200 476066
05:22:55 38808715264 1327256 442418
05:22:57 39978844160 1142704 571352
05:23:00 40731648000 735160 245053
05:23:03 41349382144 603256 201085
05:23:06 42278584320 907424 302474
05:23:10 43668332544 1357176 339294
05:23:13 44962938880 1264264 421421
05:23:15 46242709504 1249776 624888
05:23:18 47462744064 1191440 397146
05:23:21 48486154240 999424 333141
05:23:24 49559896064 1048576 349525
05:23:27 50607874048 1023416 341138
05:23:29 51791265792 1155656 577828
05:23:32 53099880448 1277944 425981
05:23:35 54358179840 1228808 409602
05:23:37 55482253312 1097728 548864
05:23:40 56642797568 1133344 377781
05:23:43 57763954688 1094880 364960
05:23:46 59005468672 1212416 404138
05:23:49 59827552256 802816 267605
05:23:51 60522143744 678312 339156
05:23:54 61115379888 579332 193110
05:23:57 61755108160 624734 208244
05:24:00 62646124544 870133 290044
05:24:03 64096829440 1416704 472234
05:24:06 65333215232 1207408 402469
05:24:09 66437775360 1078672 359557
05:24:12 67545071616 1081344 360448
05:24:14 68585259008 1015808 507904
05:24:17 69878325248 1262760 420920
05:24:20 71068286976 1162072 387357
05:24:23 72376909824 1277952 425984
05:24:26 73719087104 1310720 436906
05:24:29 75078033408 1327096 442365
05:24:32 76557115392 1444416 481472
05:24:35 77795934208 1209784 403261
05:24:37 79003910144 1179664 589832
05:24:40 79903162368 878176 292725
05:24:43 80631422976 711192 237064
05:24:46 81314824192 667384 222461
05:24:49 81923145728 594064 198021
05:24:52 82570272768 631960 210653
05:24:54 83516981248 924520 462260
05:24:57 84792041472 1245176 415058
05:25:00 86033555456 1212416 404138
05:25:03 87241523200 1179656 393218
05:25:06 88566923264 1294336 431445
05:25:09 89556779008 966656 322218
05:25:12 90625343488 1043520 347840
05:25:15 91863834624 1209464 403154
05:25:18 93298098176 1400648 466882
05:25:21 94583095296 1254880 418293
05:25:24 95950949304 1335794 445264
05:25:27 97326882816 1343685 447895
05:25:30 98683584512 1324904 441634
05:25:33 99961004032 1247480 415826
05:25:36 100998840320 1013512 337837
05:25:39 101761187840 744480 248160
05:25:42 102474501648 696595 232198
05:25:44 103112041152 622597 311298
05:25:47 103858044928 728519 242839
05:25:50 105193136128 1303800 434600
05:25:53 106434650112 1212416 404138
05:25:56 107692949504 1228808 409602
05:25:58 108884131840 1163264 581632
05:26:01 110008197120 1097720 365906
05:26:04 111048392704 1015816 338605
05:26:07 112096583680 1023624 341208
05:26:10 113229406208 1106272 368757
05:26:13 114269618176 1015832 338610
05:26:15 115242696704 950272 475136
05:26:18 116242235392 976112 325370
05:26:21 117303762944 1036648 345549
05:26:23 118312927232 985512 492756
05:26:26 119470555136 1130496 376832
05:26:28 120632279040 1134496 567248
05:26:31 121618038784 962656 320885
05:26:34 122335502336 700648 233549
05:26:37 123000052544 648974 216324
05:26:39 123609429488 595094 297547
05:26:42 124302393344 676722 225574
05:26:45 125325795328 999416 333138
05:26:48 126533763072 1179656 393218
05:26:51 127792054272 1228800 409600
05:26:54 128983236608 1163264 387754
05:26:57 130294996992 1281016 427005
05:27:00 131533373440 1209352 403117
05:27:03 132690993152 1130488 376829
05:27:05 133949292544 1228808 614404
05:27:08 135274692608 1294336 431445
05:27:11 136543821824 1239384 413128
