timestamp lsn_bytes lsn_delta_kb rate_kb_s
03:42:56 14008975360 13680640 4560213
03:42:58 15847702528 1795632 897816
03:43:01 17908350976 2012352 670784
03:43:04 19847446528 1893648 631216
03:43:07 21625831424 1736704 578901
03:43:09 22716350464 1064960 532480
03:43:12 23823646720 1081344 360448
03:43:15 25065160704 1212416 404138
03:43:18 26206011392 1114112 371370
03:43:21 27371413504 1138088 379362
03:43:23 28437372928 1040976 520488
03:43:26 29477560320 1015808 338602
03:43:29 30568079360 1064960 354986
03:43:32 31781183488 1184672 394890
03:43:35 33077723136 1266152 422050
03:43:37 34259066880 1153656 576828
03:43:40 35521585152 1232928 410976
03:43:43 36718944256 1169296 389765
03:43:46 38000386048 1251408 417136
03:43:49 39157751808 1130240 376746
03:43:52 40207720448 1025360 341786
03:43:55 40953184256 727992 242664
03:43:57 41724936192 753664 376832
03:44:00 42865786880 1114112 371370
03:44:04 44174376960 1277920 319480
03:44:06 45358997504 1156856 578428
03:44:09 46506442752 1120552 373517
03:44:12 47429189632 901120 300373
03:44:15 48412975104 960728 320242
03:44:18 49375346688 939816 313272
03:44:20 50556141568 1153120 576560
03:44:23 51707379712 1124256 374752
03:44:26 53116665856 1376256 458752
03:44:29 54072967168 933888 311296
03:44:32 55197040640 1097728 365909
03:44:34 56421777408 1196032 598016
03:44:37 57668542464 1217544 405848
03:44:40 58884308992 1187272 395757
03:44:43 59649384448 747144 249048
03:44:46 60310962920 646072 215357
03:44:49 60949405696 623479 207826
03:44:51 61589159936 624760 312380
03:44:54 62958518272 1337264 445754
03:44:57 64223182848 1235024 411674
03:45:00 65555849216 1301432 433810
03:45:03 66739765248 1156168 385389
03:45:06 68065165312 1294336 431445
03:45:09 69446656000 1349112 449704
03:45:12 70663274496 1188104 396034
03:45:15 71852318720 1161176 387058
03:45:18 72879931392 1003528 334509
03:45:20 73953968128 1048864 524432
03:45:23 75027709952 1048576 349525
03:45:26 76185337856 1130496 376832
03:45:29 77376503808 1163248 387749
03:45:32 78482447048 1080022 360007
03:45:35 79339249664 836721 278907
03:45:37 79973883904 619760 309880
03:45:40 80631300096 642008 214002
03:45:43 81235017728 589568 196522
03:45:46 81920483328 669400 223133
03:45:49 83114328064 1165864 388621
03:45:52 84271947776 1130488 376829
03:45:54 85365358592 1067784 533892
03:45:57 86402646016 1012976 337658
03:46:00 87560282112 1130504 376834
03:46:02 88717918208 1130504 565252
03:46:05 89959432192 1212416 404138
03:46:08 91119517696 1132896 377632
03:46:11 92315140096 1167600 389200
03:46:14 93549756416 1205680 401893
03:46:16 94657052672 1081344 540672
03:46:19 95831457792 1146880 382293
03:46:22 96871645184 1015808 338602
03:46:25 98049916928 1150656 383552
03:46:28 99189440512 1112816 370938
03:46:31 100126425088 915024 305008
03:46:34 100888092672 743816 247938
03:46:36 101562949632 659040 329520
03:46:39 102218940416 640616 213538
03:46:42 102895656960 660856 220285
03:46:45 104069062656 1145904 381968
03:46:48 105344131072 1245184 415061
03:46:51 106451427328 1081344 360448
03:46:54 107558731776 1081352 360450
03:46:57 108632465408 1048568 349522
03:47:00 109924319232 1261576 420525
03:47:03 111286714368 1330464 443488
03:47:06 112440901632 1127136 375712
03:47:09 113581744128 1114104 371368
03:47:12 114777628672 1167856 389285
03:47:15 116081557504 1273368 424456
03:47:18 117222408192 1114112 371370
03:47:21 118396805120 1146872 382290
03:47:24 119688658944 1261576 420525
03:47:27 120728846336 1015808 338602
03:47:30 121584396296 835498 278499
03:47:33 122245013504 645133 215044
03:47:36 122910547968 649936 216645
03:47:38 123577554208 651373 325686
03:47:41 124174827520 583274 194424
03:47:44 124782821376 593744 197914
03:47:47 125786365952 980024 326674
03:47:50 127070633984 1254168 418056
03:47:53 128158064640 1061944 353981
03:47:56 129100677120 920520 306840
03:47:59 130124087296 999424 333141
03:48:02 131332046848 1179648 393216
03:48:05 132506451968 1146880 382293
03:48:08 133578358784 1046784 348928
03:48:11 135073366016 1459968 486656
03:48:14 136465874944 1359872 453290
03:48:17 137773654016 1277128 425709
03:48:20 139032788992 1229624 409874
03:48:22 140190416896 1130496 565248
03:48:25 141515687456 1294209 431403
03:48:28 142556004352 1015934 338644
03:48:31 143369355264 794288 264762
03:48:34 144045006848 659816 219938
03:48:37 144682194032 622253 207417
03:48:39 145317855232 620762 310381
03:48:42 146314092544 972888 324296
03:48:45 147480797184 1139360 379786
03:48:48 148511916032 1006952 335650
03:48:51 149468209152 933880 311293
03:48:54 150361251840 872112 290704
03:48:56 151028498432 651608 325804
03:48:59 151900905472 851960 283986
03:49:02 153041764352 1114120 371373
03:49:04 154199392256 1130496 565248
03:49:07 155373797376 1146880 382293
03:49:10 156509667328 1109248 369749
03:49:13 157772939264 1233664 411221
03:49:15 158930567168 1130496 565248
03:49:18 160172064768 1212400 404133
03:49:21 161480704000 1277968 425989
03:49:24 162624140456 1116637 372212
03:49:27 163419963392 777170 259056
03:49:30 164114726912 678480 226160
03:49:33 164811943728 680875 226958
03:49:36 165507235840 678996 226332
03:49:39 166624542720 1091120 363706
03:49:42 167889600512 1235408 617704
03:49:44 169198223360 1277952 425984
03:49:47 170439737344 1212416 404138
03:49:50 171579932672 1113472 371157
03:49:53 172654329856 1049216 349738
03:49:56 173840433152 1158304 386101
03:49:59 175053471744 1184608 394869
03:50:02 176593805312 1504232 501410
03:50:05 177922375680 1297432 432477
03:50:08 179183304704 1231376 410458
03:50:11 180509450240 1295064 431688
03:50:14 181730803712 1192728 397576
03:50:17 182903361512 1145075 381691
03:50:20 183770663384 846974 282324
03:50:23 184532598784 744077 248025
03:50:27 185336809808 785362 196340
03:50:30 186041327616 688005 229335
03:50:33 186731126784 673632 224544
03:50:36 188005482496 1244488 414829
03:50:39 189263773696 1228800 409600
03:50:42 190471733248 1179648 393216
03:50:45 191797133312 1294336 431445
03:50:48 192921206784 1097728 365909
03:50:51 194179497984 1228800 409600
03:50:54 195320348672 1114112 371370
03:50:57 196461199360 1114112 371370
03:51:00 197733097472 1242088 414029
03:51:03 198915588096 1154776 384925
03:51:06 200236072960 1289536 429845
03:51:09 201293029376 1032184 344061
03:51:13 202639548416 1314960 328740
03:51:16 203760852992 1095024 365008
03:51:19 204659458048 877544 292514
03:51:22 205369901056 693792 231264
03:51:25 206098836544 711851 237283
