timestamp object_count delta rate_per_min
04:48:33 1386 1386 1386
04:49:35 2266 880 880
04:50:38 3162 896 896
04:51:42 3754 592 592
04:52:45 4618 864 864
04:53:50 5434 816 816
04:54:54 6282 848 848
04:56:00 7162 880 880
04:57:07 8042 880 880
04:58:13 8874 832 832
04:59:19 9721 847 847
05:00:26 10570 849 849
05:01:33 11386 816 816
05:02:40 12218 832 832
