timestamp object_count delta rate_per_min
04:00:09 12918 12918 12918
04:01:17 13828 910 910
04:02:25 14742 914 914
04:03:34 15670 928 928
04:04:43 16614 944 944
04:05:52 17526 912 912
04:07:02 18454 928 928
