timestamp object_count delta rate_per_min
07:28:58 4907 4907 4907
07:30:02 4907 0 0
07:31:05 4907 0 0
07:32:09 4907 0 0
07:33:12 4907 0 0
07:34:16 4907 0 0
07:35:20 4907 0 0
07:36:24 4907 0 0
