timestamp object_count delta rate_per_min
04:33:39 14917 14917 14917
04:34:48 16069 1152 1152
04:35:57 17221 1152 1152
04:37:07 18390 1169 1169
04:38:17 19549 1159 1159
04:39:29 20772 1223 1223
04:40:42 21949 1177 1177
