timestamp object_count delta rate_per_min
06:40:38 3616 3616 3616
06:41:42 3751 135 135
06:42:45 3977 226 226
06:43:48 4187 210 210
06:44:52 4394 207 207
06:45:55 4611 217 217
06:46:59 4802 191 191
