Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:22:31      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:22:32        0     10742    0.97    0.00    0.00    0.00    0.97    84  kubelet
02:22:32        0    322515    0.97    0.97    0.00    0.00    1.94   111  pidstat

02:22:32      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:22:33        0     10676    1.00    1.00    0.00    0.00    2.00    47  containerd
02:22:33        0     10742    1.00    0.00    0.00    0.00    1.00    84  kubelet
02:22:33    10001     39866    1.00    1.00    0.00    0.00    2.00    66  manager
02:22:33        0    312030    1.00    0.00    0.00    0.00    1.00    55  containerd-shim
02:22:33       26    312525    2.00    0.00    0.00    0.00    2.00    26  manager
02:22:33        0    322515    0.00    3.00    0.00    0.00    3.00   111  pidstat
02:22:33       26    322609   58.00    5.00    0.00    0.00   63.00    71  barman-cloud-ba
02:22:33       26    322623    0.00    1.00    0.00    0.00    1.00    11  postgres
02:22:33       26    322625    1.00    1.00    0.00    0.00    2.00   124  manager
02:22:33       26    322644   31.00    5.00    0.00    0.00   36.00     9  barman-cloud-wa

02:22:33      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:22:34        0      2229    0.00    1.00    0.00    0.00    1.00    39  kworker/39:1-events
02:22:34        0     10742    1.00    0.00    0.00    0.00    1.00    84  kubelet
02:22:34    65532     13838    1.00    0.00    0.00    0.00    1.00    89  coredns
02:22:34    65532     13841    1.00    0.00    0.00    0.00    1.00    26  coredns
02:22:34        0    311200    0.00    1.00    0.00    0.00    1.00   112  kworker/u514:15-kvfree_rcu_reclaim
02:22:34        0    322515    2.00    1.00    0.00    0.00    3.00   111  pidstat
02:22:34       26    322609   41.00   33.00    0.00    0.00   74.00     5  barman-cloud-ba
02:22:34       26    322647   19.00   20.00    0.00    0.00   39.00    74  barman-cloud-ba
02:22:34       26    322661   17.00   21.00    0.00    0.00   38.00    87  barman-cloud-ba
