Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

02:22:31        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:22:32           lo    169.00    169.00     11.26     11.26      0.00      0.00      0.00      0.00
02:22:32         ens5     52.00     58.00     14.75     13.71      0.00      0.00      0.00      0.00
02:22:32    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    enic479fef38dc      1.00      1.00      0.06      0.20      0.00      0.00      0.00      0.00
02:22:32    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    enife22b4c3b6a     16.00     18.00      5.56      9.25      0.00      0.00      0.00      0.00
02:22:32    eni4590226e482      1.00      1.00      0.06      0.18      0.00      0.00      0.00      0.00
02:22:32    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    enidb0c25597b6      1.00      1.00      0.06      0.06      0.00      0.00      0.00      0.00
02:22:32    eni47a93c32888      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:32    eni57210d8fe98      2.00      1.00      0.17      0.10      0.00      0.00      0.00      0.00

02:22:32        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
02:22:33           lo    269.00    269.00     18.81     18.81      0.00      0.00      0.00      0.00
02:22:33         ens5    215.00    214.00    104.31     41.41      0.00      0.00      0.00      0.00
02:22:33    enifb1ac5e0a09     14.00     14.00      2.63      2.04      0.00      0.00      0.00      0.00
02:22:33    eni20ed0c6920d     14.00     14.00      2.61      2.04      0.00      0.00      0.00      0.00
02:22:33         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:33    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:22:33    eni5ea3bc05c73      0.00      1.00      0.00      0.18      0.00      0.00      0.00      0.00
02:22:33    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
