procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 221815596   1600 35429620    0    0 15798 176558 21164   16  4  1 94  0  0  0
 0  0      0 221811220   1600 35429776    0    0    40     0 5978 9394  0  0 100  0  0  0
 3  1      0 219830320   1600 35913756    0    0   108 294832 24049 205579  3  4 93  0  0  0
29  1      0 216521388   1600 37377092    0    0     0 1017048 68712 618364 14  8 78  1  0  0
 1  2      0 215698452   1600 38270240    0    0     0 1109500 87502 608922 14  6 80  1  0  0
83  2      0 212410888   1600 39553620    0    0     0 1254976 115902 577977 15 10 74  1  0  0
 1  2      0 212334192   1600 40326056    0    0     0 1288856 134457 648888 14  4 81  1  0  0
29  2      0 209082408   1600 41512752    0    0     0 1233400 139893 626144 21 10 69  1  0  0
 5  1      0 209386032   1600 42236076    0    0     0 1291156 169818 754103 14  6 79  1  0  0
13  1      0 205936892   1600 43429916    0    0     0 1240958 146546 728847 26 11 62  1  0  0
102  0      0 206820908   1600 43560936    0    0   100 1276729 116309 503513  9  4 86  1  0  0
 6  2      0 204674000   1600 44158908    0    0    76 1219216 98237 440569 17  8 74  1  0  0
121  1      0 206045040   1600 44273556    0    0     0 1336386 122287 579199 13  5 82  1  0  0
15  1      0 204299756   1600 44622332    0    0     0 1290275 103910 490942 21 10 68  1  0  0
 2  1      0 204549076   1600 45001440    0    0     0 1362476 129581 641638 10  5 84  1  0  0
 7  0      0 203679796   1600 45372284    0    0    12 1204668 117041 622324 28 11 61  0  0  0
124  2      0 202628004   1600 46449808    0    0     0 1472144 162087 650729 12  5 82  1  0  0
 2  1      0 201851728   1600 46877368    0    0     0 1230720 123730 503125 22 10 67  1  0  0
33  1      0 200441836   1600 47783156    0    0     0 1195588 137272 576623 15  5 78  1  0  0
92  0      0 200402080   1600 48168352    0    0     0 1180696 129312 557171 17  9 73  1  0  0
32  2      0 198994764   1600 48688300    0    0     0 1202170 91101 362527 14  8 77  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 199476304   1600 48656444    0    0     0 1183398 100140 373904 10  3 86  1  0  0
126  1      0 197651604   1600 49132452    0    0     0 1191443 91531 360344 16  7 76  1  0  0
 3  2      0 198897884   1600 49133076    0    0     0 1198637 105224 430291  8  3 88  1  0  0
 1  1      0 198773196   1600 49101352    0    0     0 1184638 90213 368883 19  8 73  1  0  0
101  0      0 197929704   1600 49609444    0    0     0 1186494 107721 481752 12  4 83  1  0  0
 1  2      0 198331760   1600 49603220    0    0     0 1192426 101529 435401 18  9 72  1  0  0
32  1      0 197078520   1600 50128936    0    0     0 1198522 102691 478404 16  8 76  1  0  0
 2  1      0 197593736   1600 50096928    0    0     0 1183735 110641 489974 14  6 79  1  0  0
21  0      0 195626604   1600 50588604    0    0     0 1179870 103595 475463 19  9 71  1  0  0
153  0      0 196910680   1600 50581596    0    0     0 1201149 117782 575452 12  4 82  1  0  0
 1  1      0 196411988   1600 50589012    0    0     0 1202362 102518 518794 25 10 64  1  0  0
 3  0      0 196047540   1600 51084008    0    0     0 1177455 123338 667431 13  6 81  1  0  0
 7  2      0 195764148   1600 51072160    0    0     0 1196753 106870 583399 24  9 66  1  0  0
37  1      0 194972132   1600 51585276    0    0   128 1192486 125039 705749 19  7 74  1  0  0
 3  1      0 194988672   1600 51584660    0    0     0 1193557 117903 696287 24 10 65  1  0  0
34  1      0 193897636   1600 52093180    0    0     0 1186978 123068 796231 23  9 68  1  0  0
 1  2      0 194440512   1600 52093204    0    0     0 1191831 133017 888476 28 11 61  0  0  0
166  1      0 193078728   1600 52601224    0    0     0 1188080 130818 946975 29 13 58  1  0  0
157  0      0 193779300   1600 52590692    0    0     0 1191806 152369 1095244 30 11 58  0  0  0
214  1      0 192563908   1600 53119012    0    0     0 1190993 139356 1253904 36 15 48  0  0  0
176  2      0 193602440   1600 53123680    0    0     0 1199691 163557 1513801 42 15 43  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
219  0      0 192716268   1600 53651396    0    0     0 1173044 177786 1971240 51 17 31  0  0  0
175  0      0 192998928   1600 53654020    0    0     0 1142195 136724 2395591 68 22 11  0  0  0
164  0      0 192633648   1600 54139456    0    0     0 1169533 165381 3329388 64 21 15  0  0  0
215  0      0 190673248   1600 54451064    0    0     0 1128460 143545 2361300 69 22  9  0  0  0
199  0      0 192794132   1600 54205564    0    0     0 1067883 167514 2962279 66 18 15  0  0  0
214  0      0 191830976   1600 54543260    0    0     0 1178479 146363 2800678 68 20 13  0  0  0
246  1      0 192752192   1600 54250328    0    0     0 1289662 158010 2440505 70 23  7  0  0  0
 2  1      0 192472112   1600 54558776    0    0     0 1102222 172607 2788222 62 19 18  0  0  0
10  1      0 191567672   1600 54707504    0    0     4 1320427 78785 321903 16  7 77  1  0  0
35  1      0 191601204   1600 55050548    0    0     0 1334243 94554 387156  9  4 87  1  0  0
 1  1      0 192001384   1600 54985340    0    0    88 1200393 77531 319421 16  7 76  1  0  0
38  0      0 190588688   1600 55472636    0    0     0 1185001 88705 389108 11  5 83  1  0  0
 1  1      0 191421036   1600 55394952    0    0     0 1201764 90254 353650 11  5 83  1  0  0
35  1      0 189328176   1600 55853652    0    0     0 1191513 79420 349551 14  7 79  1  0  0
 1  1      0 191131104   1600 55771776    0    0     0 1183873 93154 394513  9  2 88  1  0  0
11  0      0 190399848   1600 55824656    0    0     0 1165899 78340 348345 17  9 74  1  0  0
 1  1      0 190618864   1600 56181528    0    0     0 1214353 95860 437916  8  3 88  1  0  0
 1  2      0 190585324   1600 56132448    0    0     0 1192217 84230 393145 20  9 71  1  0  0
33  0      0 189549168   1600 56607716    0    0     0 1189893 91300 429455 13  4 82  1  0  0
 4  1      0 189967852   1600 56558608    0    0     0 1196140 93147 431194 17  7 75  1  0  0
32  0      0 187991744   1600 57033796    0    0     0 1186079 85593 439114 15  7 77  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
108  0      0 189373308   1600 56985264    0    0     0 1187947 99704 485204 14  5 81  1  0  0
11  1      0 188449088   1600 57132748    0    0     0 1200939 90468 455988 21  7 71  1  0  0
 2  1      0 188805088   1600 57444104    0    0     0 1185632 106587 573088 10  4 85  1  0  0
 2  2      0 188758112   1600 57394964    0    0     0 1192250 91817 490680 23  9 68  1  0  0
191  2      0 188016528   1600 57870208    0    0     0 1201080 105094 569042 16  5 79  1  0  0
 2  1      0 188483376   1600 57821064    0    0    44 1181010 101234 562823 18  8 74  1  0  0
32  1      0 187318772   1600 58312652    0    0     0 1194269 106000 630570 21  8 71  1  0  0
 1  1      0 187950500   1600 58279960    0    0     0 1190191 114242 665347 20  8 72  1  0  0
198  0      0 186240608   1600 58787948    0    0     0 1182846 108986 705699 24 11 64  0  0  0
 2  1      0 187705084   1600 58755268    0    0     0 1197706 124588 788168 21  6 72  0  0  0
11  1      0 185676304   1600 59263340    0    0     0 1200079 110209 802735 26 11 62  0  0  0
 2  1      0 187269592   1600 59247060    0    0     0 1186491 143817 988567 24  9 67  0  0  0
197  1      0 185136284   1600 59755080    0    0     0 1196811 122707 956529 33 13 53  0  0  0
 1  1      0 186825200   1600 59722416    0    0     0 1177241 152689 1209748 30  9 61  0  0  0
 8  1      0 184801240   1600 60230564    0    0     0 1192274 137435 1278969 41 15 43  0  0  0
206  1      0 186316508   1600 60230588    0    0     0 1195537 178228 1676416 42 14 43  0  0  0
234  0      0 184823332   1600 60754940    0    0    20 1183027 164459 1989456 54 20 26  0  0  0
172  1      0 185604616   1600 60755052    0    0     0 1201633 149773 2954577 67 18 15  0  0  0
239  1      0 185186760   1600 61230408    0    0     0 1196073 160130 3226615 67 20 13  0  0  0
 2  1      0 185223572   1600 61115820    0    0     0 1169235 128658 2163660 67 19 13  0  0  0
204  1      0 184902636   1600 61623900    0    0     0 1216023 176951 1606586 37 13 50  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
288  1      0 183097756   1600 61902512    0    0     0 1176852 135165 2456421 72 21  6  0  0  0
207  0      0 184975068   1600 61656784    0    0     0 1192821 146107 3088740 68 18 14  0  0  0
257  0      0 184232888   1600 61919040    0    0     0 1169958 137603 2871452 69 18 13  0  0  0
212  1      0 185049556   1600 61624308    0    0     0 1212357 136803 2562101 70 22  8  0  0  0
131  0      0 184918404   1600 61886712    0    0     0 1193156 161484 3267102 69 20 12  0  0  0
253  0      0 183010508   1600 62116332    0    0     0 1190320 130128 2378548 71 20  8  0  0  0
196  0      0 184913304   1600 61838012    0    0     0 1186102 144996 3099305 69 18 13  0  0  0
284  0      0 184161912   1600 62067676    0    0     0 1185893 141391 2916674 70 19 11  0  0  0
202  2      0 184605640   1600 61863432    0    0     0 1127148 154072 2595823 72 20  9  0  0  0
33  1      0 184277008   1600 62197188    0    0     0 1031281 163511 2721388 56 16 28  0  0  0
104  1      0 184065640   1600 62214104    0    0     0 1290758 84425 354937 16  6 77  1  0  0
33  1      0 182931420   1600 62771176    0    0     0 1336087 94308 403046 13  5 81  1  0  0
 9  0      0 183509296   1600 62705756    0    0     0 1178033 86219 343729 13  6 81  1  0  0
 4  1      0 181543080   1600 63164548    0    0     0 1199106 78593 341433 14  8 77  1  0  0
 2  1      0 183248444   1600 63115412    0    0     0 1198007 96947 397592  7  2 90  1  0  0
 1  2      0 183217224   1600 63066276    0    0     0 1185894 77615 353765 18  7 74  1  0  0
32  1      0 182616540   1600 63525076    0    0     0 1183242 93874 413328 10  3 86  1  0  0
 2  1      0 182969044   1600 63475980    0    0     0 1198366 82032 363579 16  8 76  1  0  0
33  1      0 181927432   1600 63951124    0    0     0 1186530 89382 412315 13  5 81  1  0  0
 1  2      0 182595732   1600 63918532    0    0    68 1202058 93790 424290 14  6 79  1  0  0
157  1      0 180651208   1600 64377344    0    0     0 1175911 88222 423694 15  8 76  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 182519372   1600 64344616    0    0     0 1204013 101643 465862 14  4 81  1  0  0
14  1      0 180399260   1600 64803400    0    0     0 1191012 83970 418762 17  7 75  1  0  0
 3  0      0 181908104   1600 64754268    0    0     0 1181853 104782 502507 13  4 82  1  0  0
16  1      0 179673312   1600 65245812    0    0     0 1193079 89548 473577 21  8 70  1  0  0
 2  2      0 181359316   1600 65180312    0    0     0 1197995 104035 536154 12  4 84  1  0  0
15  1      0 179981652   1600 65491720    0    0     0 1176260 92636 513532 21  8 70  1  0  0
 3  0      0 180922680   1600 65639248    0    0     0 1196788 113691 624852 14  5 80  1  0  0
 9  0      0 180271416   1600 65721252    0    0     0 1192018 95812 554565 25 11 64  1  0  0
 1  1      0 180509608   1600 66081868    0    0     0 1193930 120293 708848 14  6 80  1  0  0
 1  1      0 180164992   1600 66032992    0    0     0 1192557 99352 617738 25  9 66  1  0  0
32  1      0 179536916   1600 66524988    0    0     0 1189327 126769 786079 17  6 76  1  0  0
 1  1      0 179649672   1600 66492908    0    0     0 1191250 114364 758003 28 11 61  0  0  0
245  0      0 178815504   1600 66990344    0    0     0 1187902 128248 891592 24  8 68  0  0  0
193  1      0 179322628   1600 66986144    0    0     0 1199242 134040 979117 31 12 57  0  0  0
189  2      0 178458284   1600 67478400    0    0     0 1193448 135634 1089527 33 11 55  0  0  0
 1  1      0 178952048   1600 67462312    0    0     0 1184256 152551 1274846 37 13 49  0  0  0
36  1      0 178128184   1600 67970324    0    0     0 1189428 162586 1536980 40 12 48  0  0  0
198  0      0 178599804   1600 67970704    0    0   156 1185136 169632 1789978 54 19 27  0  0  0
95  0      0 178228136   1600 68479412    0    0     0 1185109 202484 2463810 53 16 30  0  0  0
240  1      0 176336044   1600 68923592    0    0     0 1168106 133457 2333545 71 20  8  0  0  0
199  1      0 178014848   1600 68810392    0    0     0 1183650 158597 3188338 71 18 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
295  0      0 177398128   1600 69155416    0    0     0 1233503 160354 3054209 71 19  9  0  0  0
200  1      0 177891204   1600 68911324    0    0     0 1126071 127193 2446342 72 20  8  0  0  0
207  0      0 177763604   1600 69208120    0    0     0 1235210 162488 3311692 66 18 15  0  0  0
227  0      0 175771652   1600 69471204    0    0     0 1165038 129877 2403660 72 20  8  0  0  0
209  0      0 177587960   1600 69227084    0    0     0 1212372 157715 3030578 72 18  9  0  0  0
301  0      0 177053280   1600 69491088    0    0     0 1187715 154510 3065778 71 19 10  0  0  0
166  1      0 177291560   1600 69197796    0    0     0 1203630 135881 2423641 72 20  8  0  0  0
170  1      0 177154592   1600 69478176    0    0     0 1219923 169458 3336831 69 18 13  0  0  0
252  0      0 175189724   1600 69709596    0    0     0 1141410 146495 2495321 71 21  8  0  0  0
161  2      0 176964508   1600 69476924    0    0     0 1211073 181036 3006926 69 17 13  0  0  0
292  0      0 176477908   1600 69741784    0    0     0 1214034 173531 2987178 71 17 12  0  0  0
50  0      0 176966516   1600 69646048    0    0     0 1087378 116896 1279532 41 12 47  0  0  0
32  2      0 175699840   1600 70154280    0    0     0 1308171 90735 363796 14  6 79  1  0  0
 2  1      0 176412696   1600 70072528    0    0     0 1183354 87101 333197  9  4 86  1  0  0
105  0      0 174334724   1600 70553988    0    0     0 1187756 81980 353432 13  8 78  1  0  0
 2  0      0 176119896   1600 70497800    0    0     0 1196515 93491 380689  9  3 88  1  0  0
 1  1      0 176141196   1600 70417116    0    0     0 1188913 75322 309377 17  8 75  1  0  0
32  1      0 175542304   1600 70892888    0    0     0 1183657 96278 415604 10  3 86  1  0  0
 2  0      0 175674764   1600 70844672    0    0     0 1194035 83143 347653 17  7 75  1  0  0
32  1      0 174367112   1600 71321216    0    0     0 1194211 85785 373127 11  5 83  1  0  0
 2  0      0 175170172   1600 71240664    0    0     0 1187943 84972 354295 13  5 81  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
141  0      0 173346524   1600 71669748    0    0     0 1192892 79581 348635 14  8 78  1  0  0
 1  1      0 174530384   1600 71647072    0    0     0 1201919 97052 408074 13  4 82  1  0  0
27  1      0 172968928   1600 72059368    0    0   208 1183347 82885 370660 18  8 73  1  0  0
 2  1      0 174566228   1600 72059688    0    0     0 1191916 94620 415080  6  2 91  1  0  0
 1  1      0 174201512   1600 71994272    0    0     0 1187057 82670 389073 20  7 72  1  0  0
35  1      0 173311000   1600 72491420    0    0     0 1203657 95676 451561 12  4 83  1  0  0
 1  1      0 173767308   1600 72426552    0    0     0 1186105 89061 403793 13  7 79  1  0  0
145  2      0 172000572   1600 72889168    0    0     0 1189867 88760 427921 14  7 78  1  0  0
 1  2      0 173423304   1600 72856416    0    0     0 1192343 103172 486467 15  5 79  1  0  0
176  1      0 171505140   1600 73315248    0    0     0 1183379 92171 445717 20  9 71  1  0  0
 2  1      0 173294956   1600 73282524    0    0     0 1204704 100853 523563 10  3 86  1  0  0
 1  1      0 173025088   1600 73245432    0    0     0 1190206 89580 489844 22  9 68  1  0  0
156  0      0 172486328   1600 73735876    0    0     0 1179759 103344 575441 10  5 85  1  0  0
 3  1      0 172621332   1600 73702928    0    0     0 1197496 93723 544696 23  9 67  1  0  0
161  0      0 171835588   1600 74178108    0    0     0 1183763 108695 626235 15  5 80  1  0  0
 2  1      0 172235828   1600 74145460    0    0     0 1197243 104398 645064 23 10 67  1  0  0
152  1      0 171024364   1600 74647484    0    0     0 1189018 109256 704536 17  6 76  1  0  0
