Linux 6.12.88-119.157.amzn2023.x86_64 (ip-192-168-45-226.us-west-2.compute.internal) 	06/04/26 	_x86_64_	(128 CPU)

03:04:18        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:04:19           lo     59.00     59.00      5.53      5.53      0.00      0.00      0.00      0.00
03:04:19         ens5     30.00     33.00      4.35      6.80      0.00      0.00      0.00      0.00
03:04:19    enifb1ac5e0a09      4.00      6.00      0.40      0.50      0.00      0.00      0.00      0.00
03:04:19    eni20ed0c6920d      4.00      6.00      0.40      0.50      0.00      0.00      0.00      0.00
03:04:19         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:19    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:19    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:19    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:19    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:19    enife22b4c3b6a     13.00     17.00      3.46      3.58      0.00      0.00      0.00      0.00
03:04:19    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:19    enib08305bf35e      5.00      6.00      0.50      0.50      0.00      0.00      0.00      0.00
03:04:19    enifd833d83eb2      4.00      6.00      0.36      0.50      0.00      0.00      0.00      0.00
03:04:19    enidb0c25597b6      4.00      3.00      0.75      0.74      0.00      0.00      0.00      0.00
03:04:19    eni47a93c32888      5.00      5.00      0.81      0.98      0.00      0.00      0.00      0.00
03:04:19    eni70f4d61bd42      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:19    eni57210d8fe98      5.00      3.00      0.31      0.25      0.00      0.00      0.00      0.00
03:04:19    eni48136f1b03c      0.00      1.00      0.00      0.09      0.00      0.00      0.00      0.00

03:04:19        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:04:20           lo    138.00    138.00     10.85     10.85      0.00      0.00      0.00      0.00
03:04:20         ens5     32.00     39.00      6.16      8.24      0.00      0.00      0.00      0.00
03:04:20    enifb1ac5e0a09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    eni20ed0c6920d      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20         ens6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    enic479fef38dc      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    eni5ea3bc05c73      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    enia71a515eb09      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    enia205ab21f2e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    enife22b4c3b6a      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    eni4590226e482      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    enib08305bf35e      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    enifd833d83eb2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    enidb0c25597b6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    eni47a93c32888      3.00      2.00      0.31      0.28      0.00      0.00      0.00      0.00
03:04:20    eni70f4d61bd42      3.00      3.00      0.72      0.76      0.00      0.00      0.00      0.00
03:04:20    eni57210d8fe98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:04:20    eni48136f1b03c      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

03:04:20        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
