timestamp object_count delta rate_per_min
17:33:07 955 955 955
17:34:10 1483 528 528
17:35:12 2043 560 560
17:36:15 2627 584 584
17:37:18 3211 584 584
17:38:22 3737 526 526
17:39:26 4357 620 620
17:40:30 4795 438 438
17:41:34 5379 584 584
17:42:38 5851 472 472
17:43:43 6331 480 480
17:44:48 6851 520 520
17:45:53 7336 485 485
17:46:58 7867 531 531
17:48:04 8355 488 488
