timestamp object_count delta rate_per_min
18:06:18 1847 1847 1847
18:07:21 2967 1120 1120
18:08:25 4055 1088 1088
18:09:29 5173 1118 1118
18:10:33 6071 898 898
18:11:38 7190 1119 1119
18:12:44 8279 1089 1089
18:13:50 9431 1152 1152
18:14:57 10551 1120 1120
18:16:04 11671 1120 1120
18:17:11 12759 1088 1088
18:18:19 13879 1120 1120
18:19:27 14923 1044 1044
18:20:38 16055 1132 1132
