timestamp lsn_bytes lsn_delta_kb rate_kb_s
15:58:43 13920124928 13593872 4531290
15:58:46 16894656512 2904816 968272
15:58:49 19929579520 2963792 987930
15:58:51 22162702336 2180784 1090392
15:58:54 23823646720 1622016 540672
15:58:57 25379700736 1519584 506528
15:59:00 26893877248 1478688 492896
15:59:03 28290875392 1364256 454752
15:59:06 29863444480 1535712 511904
15:59:08 31297159168 1400112 700056
15:59:11 32869302272 1535296 511765
15:59:14 34270609408 1368464 456154
15:59:17 35701915648 1397760 465920
15:59:20 37027315712 1294336 431445
15:59:22 38403047424 1343488 671744
15:59:25 39760338944 1325480 441826
15:59:28 41255174144 1459800 486600
15:59:31 42681237504 1392640 464213
15:59:34 44042379264 1329240 443080
15:59:36 45483024384 1406880 703440
15:59:39 47063474176 1543408 514469
15:59:42 48603586560 1504016 501338
15:59:45 50130321408 1490952 496984
15:59:48 51060703232 908576 302858
15:59:51 51890987008 810824 270274
15:59:54 52570570752 663656 221218
15:59:57 53284438016 697136 232378
16:00:00 54710501376 1392640 464213
16:00:04 56546451456 1792920 448230
16:00:06 57965281280 1385576 692788
16:00:10 59458453504 1458176 364544
16:00:12 60800630784 1310720 655360
16:00:15 62209916928 1376256 458752
16:00:18 63519735808 1279120 426373
16:00:21 64912801792 1360416 453472
16:00:23 66206941184 1263808 631904
16:00:27 67914170368 1667216 416804
16:00:30 69489549312 1538456 512818
16:00:33 70813614080 1293032 431010
16:00:35 71605157888 772992 386496
16:00:38 72299520000 678088 226029
16:00:41 72980889600 665400 221800
16:00:44 74524393472 1507328 502442
16:00:47 75771838464 1218208 406069
16:00:50 77124861952 1321312 440437
16:00:53 78416699392 1261560 420520
16:00:56 79859548160 1409032 469677
16:00:58 81226219520 1334640 667320
16:01:02 83047038976 1778144 444536
16:01:05 84523614208 1441968 480656
16:01:08 85916114944 1359864 453288
16:01:11 87360217088 1410256 470085
16:01:13 88873918464 1478224 739112
16:01:16 90177536000 1273064 424354
16:01:19 90959880192 764008 254669
16:01:22 91614295608 639077 213025
16:01:25 92271452160 641754 213918
16:01:27 93331652608 1035352 517676
16:01:30 94673821696 1310712 436904
16:01:33 96049561600 1343496 447832
16:01:36 97525817344 1441656 480552
16:01:39 98851356672 1294472 431490
16:01:42 100281950208 1397064 465688
16:01:45 101612412928 1299280 433093
16:01:47 103062437888 1416040 708020
16:01:50 104505262080 1409008 469669
16:01:53 105948110848 1409032 469677
16:01:56 107491622912 1507336 502445
16:01:59 108986466304 1459808 486602
16:02:02 110059560960 1047944 349314
16:02:05 111177334784 1091576 363858
16:02:07 111870058496 676488 338244
16:02:10 112584892416 698080 232693
16:02:13 113665638400 1055416 351805
16:02:16 115024584704 1327096 442365
16:02:19 116400324608 1343496 447832
16:02:22 117784379392 1351616 450538
16:02:24 119056465920 1242272 621136
16:02:27 120510742528 1420192 473397
16:02:30 121911771136 1368192 456064
16:02:33 123324317696 1379440 459813
16:02:36 124714205184 1357312 452437
16:02:39 126265319424 1514760 504920
16:02:42 127710167040 1410984 705492
16:02:44 129196826624 1451816 483938
16:02:47 130326478848 1103176 367725
16:02:51 131348824064 998384 249596
16:02:53 132079812608 713856 356928
16:02:56 132804026368 707240 235746
16:02:59 133982846976 1151192 383730
16:03:02 135408910336 1392640 464213
16:03:05 136734310400 1294336 431445
16:03:08 138076479488 1310712 436904
16:03:10 139401887744 1294344 647172
16:03:13 140727287808 1294336 431445
16:03:16 142103019520 1343488 447829
16:03:19 143478751232 1343488 447829
16:03:22 144917166632 1404702 468234
16:03:24 146280546304 1331425 665712
16:03:27 147723378688 1409016 469672
16:03:30 149197094912 1439176 479725
16:03:33 150491389952 1263960 421320
16:03:36 151377522256 865363 288454
16:03:38 152076909400 682995 341497
16:03:42 152770297856 677137 169284
16:03:44 153981288448 1182608 591304
16:03:47 155273134080 1261568 420522
16:03:50 156564979712 1261568 420522
16:03:53 158142038016 1540096 513365
16:03:56 159635210240 1458176 486058
16:03:59 161027719168 1359872 453290
16:04:02 162520891392 1458176 486058
16:04:05 164114726912 1556480 518826
16:04:08 165443985408 1298104 432701
16:04:11 166892584960 1414648 471549
16:04:13 168325808128 1399632 699816
16:04:17 169936109568 1572560 393140
16:04:19 170850516992 892976 446488
16:04:22 171561910272 694720 231573
16:04:25 172210599000 633485 211161
16:04:28 172894928896 668290 222763
16:04:31 174281719808 1354288 451429
16:04:33 175682437120 1367888 683944
16:04:36 177150615552 1433768 477922
16:04:39 178496954368 1314784 438261
16:04:42 179868532736 1339432 446477
16:04:45 181277810688 1376248 458749
16:04:48 182612017152 1302936 434312
16:04:51 184119205888 1471864 490621
16:04:53 185438560256 1288432 644216
16:04:57 187221934080 1741576 435394
16:04:59 188693348352 1436928 718464
16:05:03 189917593600 1195552 298888
16:05:06 190967570432 1025368 341789
16:05:08 191657403744 673665 336832
16:05:11 192384335872 709894 236631
16:05:14 193474854912 1064960 354986
16:05:17 194773917696 1268616 422872
16:05:20 196113145856 1307840 435946
16:05:22 197383946240 1241016 620508
16:05:25 198768902144 1352496 450832
16:05:28 200068300800 1268944 422981
16:05:31 201527918592 1425408 475136
16:05:34 202857947136 1298856 432952
16:05:36 204368510976 1475160 737580
16:05:39 205789331456 1387520 462506
16:05:42 207350906880 1524976 508325
16:05:45 208807005168 1421970 473990
16:05:48 209843593216 1012293 337431
16:05:51 210688278528 824888 274962
16:05:55 211510362112 802816 200704
16:05:58 212483440640 950272 316757
16:06:01 214161162240 1638400 546133
16:06:04 215687888896 1490944 496981
16:06:07 217063620608 1343488 447829
16:06:10 218523238400 1425408 475136
16:06:13 219869855744 1315056 438352
16:06:16 221241147392 1339152 446384
16:06:18 222633656320 1359872 679936
16:06:22 224160382976 1490944 372736
16:06:24 225578786816 1385160 692580
16:06:27 227012509696 1400120 466706
16:06:30 228552081408 1503488 501162
16:06:33 229775998976 1195232 398410
16:06:36 230602833920 807456 269152
16:06:39 231304340880 685065 228355
16:06:42 231986380800 666054 222018
16:06:45 233195167744 1180456 393485
16:06:47 234545479680 1318664 659332
16:06:50 235889778688 1312792 437597
16:06:53 237229834240 1308648 436216
16:06:56 238723006464 1458176 486058
16:06:59 240182624256 1425408 475136
16:07:02 241759682560 1540096 513365
16:07:05 243497574400 1697160 565720
16:07:08 244980908032 1448568 482856
16:07:11 246457303040 1441792 480597
16:07:14 248023678976 1529664 509888
16:07:17 249327900984 1273654 424551
16:07:20 250195197952 846969 282323
16:07:23 250886488064 675088 225029
16:07:26 251600461824 697240 232413
16:07:29 252497100800 875624 291874
16:07:32 254034944000 1501800 500600
16:07:35 255439429632 1371568 457189
16:07:37 256792059904 1320928 660464
16:07:40 258132959232 1309472 436490
16:07:43 259459645440 1295592 431864
16:07:46 260852154368 1359872 453290
16:07:49 262322012160 1435408 478469
16:07:51 263742619648 1387312 693656
16:07:54 265163898880 1387968 462656
16:07:57 266525155328 1329352 443117
16:08:00 268016025600 1455928 485309
16:08:03 269062094848 1021552 340517
16:08:06 270157497992 1069729 356576
16:08:09 270901706752 726766 242255
16:08:12 271604858880 686672 228890
16:08:14 272612982784 984496 492248
16:08:17 273988714496 1343488 447829
16:08:20 275314114560 1294336 431445
16:08:23 276656283648 1310712 436904
16:08:26 278233350144 1540104 513368
16:08:29 279575519232 1310712 436904
16:08:31 280973606912 1365320 682660
16:08:34 282343768064 1338048 446016
16:08:37 283719491584 1343480 447826
16:08:40 285187465216 1433568 477856
16:08:42 286588403712 1368104 684052
16:08:46 288098254240 1474463 368615
16:08:48 289012029784 892358 446179
16:08:51 289807992168 777307 259102
16:08:54 290481766400 657982 219327
16:08:57 291202138112 703488 234496
16:09:00 292527538176 1294336 431445
16:09:03 293869715456 1310720 436906
16:09:05 295279001600 1376256 688128
16:09:08 296612184064 1301936 433978
16:09:11 298164682752 1516112 505370
16:09:14 299616485376 1417776 472592
16:09:17 300949700608 1301968 433989
16:09:20 302358986752 1376256 458752
16:09:23 303701164032 1310720 436906
16:09:26 305445994496 1703936 567978
16:09:29 306905612288 1425408 475136
16:09:32 308398784512 1458176 486058
16:09:35 309287976960 868352 289450
16:09:38 310026174464 720896 240298
16:09:41 310737396912 694553 231517
16:09:44 311737450496 976614 325538
16:09:47 313230622720 1458176 486058
16:09:50 314656686080 1392640 464213
16:09:52 315948531712 1261568 630784
16:09:55 317324263424 1343488 447829
16:09:58 318632869888 1277936 425978
16:10:01 320277053440 1605648 535216
16:10:04 321669562368 1359872 453290
16:10:07 323229835264 1523704 507901
16:10:10 324723007488 1458176 486058
16:10:13 326252437504 1493584 497861
16:10:17 328238718976 1939728 484932
16:10:20 329095741440 836936 278978
16:10:23 329789734912 677728 225909
16:10:26 330494001152 687760 229253
16:10:29 331467456512 950640 316880
16:10:32 333044514816 1540096 513365
16:10:35 334353137664 1277952 425984
16:10:37 335661760512 1277952 638976
