timestamp object_count delta rate_per_min
19:10:11 952 952 952
19:11:13 1139 187 187
19:12:15 1345 206 206
19:13:18 1528 183 183
19:14:20 1723 195 195
19:15:23 1913 190 190
19:16:25 2108 195 195
19:17:28 2293 185 185
19:18:31 2443 150 150
19:19:34 2605 162 162
19:20:36 2792 187 187
19:21:39 2982 190 190
19:22:42 3178 196 196
19:23:45 3351 173 173
19:24:49 3484 133 133
