timestamp lsn_bytes lsn_delta_kb rate_kb_s
17:32:08 13732216832 13410368 4470122
17:32:11 16391340032 2596800 865600
17:32:14 19461570560 2998272 999424
17:32:17 22256123904 2729056 909685
17:32:20 23829970944 1536960 512320
17:32:22 25417482240 1550304 775152
17:32:25 26960986112 1507328 502442
17:32:28 28373073920 1378992 459664
17:32:31 29896998912 1488208 496069
17:32:34 31373393920 1441792 480597
17:32:37 33051099136 1638384 546128
17:32:40 34499231744 1414192 471397
17:32:43 36054228992 1518552 506184
17:32:46 37513854976 1425416 475138
17:32:48 38889586688 1343488 671744
17:32:51 40091279360 1173528 391176
17:32:54 40780570624 673136 224378
17:32:57 41775267840 971384 323794
17:32:59 43083874304 1277936 638968
17:33:02 44560277504 1441800 480600
17:33:05 45818576896 1228808 409602
17:33:08 47244632064 1392632 464210
17:33:11 48572047360 1296304 432101
17:33:13 49861877760 1259600 629800
17:33:16 51304726528 1409032 469677
17:33:19 52637908992 1301936 433978
17:33:22 54070665216 1399176 466392
17:33:25 55471276032 1367784 455928
17:33:28 56975425536 1468896 489632
17:33:31 58312065024 1305312 435104
17:33:34 59173240832 840992 280330
17:33:36 59848786968 659713 329856
17:33:39 60477800448 614270 204756
17:33:42 61773709312 1265536 421845
17:33:45 63266881536 1458176 486058
17:33:48 64815489024 1512312 504104
17:33:51 66320334848 1469576 489858
17:33:54 67729620992 1376256 458752
17:33:56 69206016000 1441792 720896
17:33:59 70531416064 1294336 431445
17:34:02 72263811072 1691792 563930
17:34:05 73839681536 1538936 512978
17:34:08 75385643008 1509728 503242
17:34:11 76684812288 1268720 422906
17:34:14 77557710848 852440 284146
17:34:17 78392013088 814748 271582
17:34:20 79473672192 1056307 352102
17:34:23 80245424128 753664 251221
17:34:26 81587601408 1310720 436906
17:34:29 82963333120 1343488 447829
17:34:32 84339064832 1343488 447829
17:34:35 85681242112 1310720 436906
17:34:37 87090528256 1376256 688128
17:34:40 88466259968 1343488 447829
17:34:43 89914277888 1414080 471360
17:34:46 91351941120 1403968 467989
17:34:49 92777988096 1392624 464208
17:34:52 94271160320 1458176 486058
17:34:55 95945383936 1634984 544994
17:34:58 97391738880 1412456 470818
17:35:01 98358231040 943840 314613
17:35:04 99211649024 833416 277805
17:35:07 100019617312 789031 263010
17:35:09 100743405568 706824 353412
17:35:12 102190022656 1412712 470904
17:35:15 103582531584 1359872 453290
17:35:18 105075703808 1458176 486058
17:35:21 106417881088 1310720 436906
17:35:24 107726495744 1277944 425981
17:35:27 109236453376 1474568 491522
17:35:30 110561853440 1294336 431445
17:35:33 111987916800 1392640 464213
17:35:35 113330094080 1310720 655360
17:35:38 114806489088 1441792 480597
17:35:41 116266090496 1425392 475130
17:35:44 117826387968 1523728 507909
17:35:47 118929443432 1077202 359067
17:35:50 119655104512 708653 236217
17:35:53 120316887040 646272 215424
17:35:55 120984895488 652352 326176
17:35:58 122473668608 1453880 484626
17:36:01 123664859136 1163272 387757
17:36:04 125007036416 1310720 436906
17:36:06 126315659264 1277952 638976
17:36:09 127599656960 1253904 417968
17:36:12 128932904960 1302000 434000
17:36:14 130285618048 1321008 660504
17:36:18 132036681728 1710023 427505
17:36:21 133513084928 1441800 480600
17:36:24 134972694528 1425400 475133
17:36:27 136498601984 1490144 496714
17:36:30 138042933248 1508136 502712
17:36:32 138999234560 933888 466944
17:36:35 139680112752 664920 221640
17:36:38 140403720192 706647 235549
17:36:41 141352656896 926696 308898
17:36:44 142728216576 1343320 447773
17:36:47 144065945600 1306376 435458
17:36:49 145408131072 1310728 655364
17:36:52 146800631808 1359864 453288
17:36:55 148168351744 1335664 445221
17:36:58 149719867392 1515152 505050
17:37:01 151145938944 1392648 464216
17:37:04 152555208704 1376240 458746
17:37:07 153998065664 1409040 469680
17:37:10 155474460672 1441792 480597
17:37:13 157135405056 1622016 540672
17:37:16 158358937600 1194856 597428
17:37:19 159186665472 808328 202082
17:37:21 159862824960 660312 330156
17:37:24 160524066816 645744 215248
17:37:27 161765908480 1212736 404245
17:37:30 163116818432 1319248 439749
17:37:33 164530421760 1380472 460157
17:37:36 165876334592 1314368 438122
17:37:39 167285620736 1376256 458752
17:37:42 168644575232 1327104 442368
17:37:44 170003529728 1327104 663552
17:37:48 171647696896 1605632 401408
17:37:51 173107314688 1425408 475136
17:37:54 174719950848 1574840 524946
17:37:57 176302645248 1545600 515200
17:38:00 177929199616 1588432 529477
17:38:03 178877800448 926368 308789
17:38:06 179605839872 710976 236992
17:38:10 180454612992 828880 207220
17:38:13 181646909440 1164352 388117
17:38:15 182982164480 1303960 651980
17:38:18 184398381056 1383024 461008
17:38:21 185807667200 1376256 458752
17:38:24 187116290048 1277952 425984
17:38:27 188592685056 1441792 480597
17:38:30 190035517440 1409016 469672
17:38:33 191483895808 1414432 471477
17:38:35 193000865792 1481416 740708
17:38:38 194531819520 1495072 498357
17:38:41 196057554944 1489976 496658
17:38:44 197346091008 1258336 419445
17:38:47 198239584256 872552 290850
17:38:50 198926925824 671232 223744
17:38:53 199689338880 744544 248181
17:38:56 200414478336 708144 236048
17:38:58 201783345152 1336784 668392
17:39:01 203188862976 1372576 457525
17:39:04 204531040256 1310720 436906
17:39:07 205882073088 1319368 439789
17:39:10 207232172032 1318456 439485
17:39:12 208557572096 1294336 647168
17:39:15 209818181632 1231064 410354
17:39:18 211315900416 1462616 487538
17:39:21 212751876096 1402320 467440
17:39:24 214328934400 1540096 513365
17:39:27 215956324352 1589248 529749
17:39:30 217476104192 1484160 494720
17:39:33 218554277888 1052904 350968
17:39:36 219271439480 700353 233451
17:39:39 219932131328 645206 215068
17:39:42 220829761536 876592 292197
17:39:45 222214225920 1352016 450672
17:39:48 223666077696 1417824 472608
17:39:50 224915357696 1220000 610000
17:39:53 226391752704 1441792 480597
17:39:56 227733929984 1310720 436906
17:39:59 229126438912 1359872 453290
17:40:02 230804160512 1638400 546133
17:40:06 232850980864 1998848 499712
17:40:09 234193158144 1310720 436906
17:40:12 235736662016 1507328 502442
17:40:15 237122330624 1353192 451064
17:40:18 238253244416 1104408 368136
17:40:21 239007891664 736960 245653
17:40:24 239672564216 649094 216364
17:40:27 240407388160 717601 239200
17:40:30 241951727616 1508144 502714
17:40:33 243420626944 1434472 478157
17:40:36 244819591168 1366176 455392
17:40:39 246356639744 1501024 500341
17:40:42 247799480320 1409024 469674
17:40:45 249242320896 1409024 469674
17:40:47 250685161472 1409024 704512
17:40:50 252094447616 1376256 458752
17:40:53 253570842624 1441792 480597
17:40:56 255080792064 1474560 491520
17:40:59 256590741504 1474560 491520
17:41:02 257715888128 1098776 366258
17:41:05 258486231040 752288 250762
17:41:08 259197902848 694992 231664
17:41:11 259927916544 712904 237634
17:41:14 261161803776 1204968 401656
17:41:17 262630539264 1434312 478104
17:41:19 263888822272 1228792 614396
17:41:22 265385271296 1461376 487125
17:41:25 266824515584 1405512 468504
17:41:28 268351569920 1491264 497088
17:41:31 269727301632 1343488 447829
17:41:34 271136579584 1376248 458749
17:41:37 272629760000 1458184 486061
17:41:40 274039037952 1376248 458749
17:41:43 275486441472 1413480 471160
17:41:45 276673069056 1158816 579408
17:41:49 277621342208 926048 231512
17:41:51 278299217216 661987 330993
17:41:54 278937640960 623460 207820
17:41:57 279588356096 635464 211821
17:41:59 280447942656 839440 419720
17:42:03 282041778176 1556480 389120
17:42:05 283400732672 1327104 663552
17:42:08 284793241600 1359872 453290
17:42:11 286140219392 1315408 438469
17:42:14 287645368320 1469872 489957
17:42:16 288956440576 1280344 640172
17:42:19 290292424704 1304672 434890
17:42:22 291705454592 1379912 459970
17:42:24 293047631872 1310720 655360
17:42:27 294456918016 1376256 458752
17:42:30 295882981376 1392640 464213
17:42:33 297309044736 1392640 464213
17:42:36 298193622104 863845 287948
17:42:39 298892880464 682869 227623
17:42:42 299568668672 659949 219983
17:42:45 300446384128 857144 285714
17:42:48 302073765888 1589240 529746
17:42:50 303483052032 1376256 688128
17:42:54 305127227392 1605640 401410
17:42:56 306586836992 1425400 712700
17:42:59 308063207424 1441768 480589
17:43:02 309506080768 1409056 469685
17:43:05 310932144128 1392640 464213
17:43:08 312442093568 1474560 491520
17:43:11 314019151872 1540096 513365
17:43:14 315478769664 1425408 475136
17:43:17 316877160448 1365616 455205
17:43:20 317708468680 811824 270608
17:43:23 318464624040 738432 246144
17:43:26 319150800896 670094 223364
17:43:29 319848226816 681080 227026
17:43:31 321266909184 1385432 692716
17:43:34 322709741568 1409016 469672
17:43:37 324186144768 1441800 480600
17:43:40 325665685504 1444864 481621
17:43:43 327155712000 1455104 485034
17:43:46 328598544384 1409016 469672
17:43:49 330079592448 1446336 482112
17:43:52 331551342592 1437256 479085
17:43:54 332850970624 1269168 634584
17:43:58 334504132608 1614416 403604
17:44:01 335913418752 1376256 458752
17:44:04 337034174464 1094488 364829
17:44:07 337816633344 764120 254706
17:44:10 338525814784 692560 230853
17:44:12 339213336576 671408 335704
17:44:15 340317077504 1077872 359290
17:44:18 341829713920 1477184 492394
17:44:21 343228284928 1365792 455264
17:44:23 344553684992 1294336 647168
17:44:26 345934110720 1348072 449357
17:44:29 347254816768 1289752 429917
17:44:32 348613763072 1327096 442365
17:44:34 349920608256 1276216 638108
17:44:37 351298117632 1345224 448408
17:44:40 352606748672 1277960 425986
17:44:42 354083143680 1441792 720896
17:44:45 355468705792 1353088 451029
17:44:48 356524843008 1031384 343794
17:44:51 357244533600 702822 234274
17:44:54 357931819008 671177 223725
17:44:56 358580035584 633024 316512
17:44:59 359602847744 998840 332946
17:45:02 361348898816 1705128 568376
17:45:05 362656292864 1276752 425584
17:45:08 364065587200 1376264 458754
17:45:11 365508427776 1409024 469674
17:45:14 366833827840 1294336 431445
17:45:16 368142450688 1277952 638976
17:45:19 369484627968 1310720 436906
17:45:22 370877136896 1359872 453290
17:45:24 372185751552 1277944 638972
17:45:27 373645369344 1425408 475136
17:45:30 375088218112 1409032 469677
17:45:33 376243879936 1128576 376192
17:45:35 376967266304 706432 353216
17:45:38 377683091456 699048 233016
17:45:41 378306420736 608720 202906
17:45:44 379165081600 838536 279512
17:45:46 380540813312 1343488 671744
17:45:49 381890584576 1318136 439378
17:45:52 383241945088 1319688 439896
17:45:55 384600899584 1327104 442368
17:45:57 386005024768 1371216 685608
17:46:00 387316498432 1280736 426912
17:46:03 388744871936 1394896 464965
17:46:06 390355484672 1572864 524288
17:46:09 391747993600 1359872 453290
17:46:12 393358606336 1572864 524288
17:46:15 394767892480 1376256 458752
17:46:18 395942297600 1146880 382293
17:46:21 396679922528 720336 240112
17:46:24 397385138176 688687 229562
17:46:26 398031771224 631477 315738
17:46:29 398861533184 810314 270104
17:46:32 400337928192 1441792 480597
17:46:34 401763991552 1392640 696320
17:46:37 403186884608 1389544 463181
17:46:40 404456128512 1239496 413165
17:46:42 405807300608 1319504 659752
17:46:45 407103471616 1265792 421930
17:46:48 408561754112 1424104 474701
17:46:51 409921953792 1328320 442773
17:46:53 411259895808 1306584 653292
17:46:56 412803399680 1507328 502442
17:46:59 414211178496 1374784 458261
17:47:02 415416230952 1176809 392269
17:47:05 416137306112 704174 234724
17:47:08 416863485952 709160 236386
17:47:11 417493434368 615184 205061
17:47:13 418457321472 941296 470648
17:47:16 419879469056 1388816 462938
17:47:19 421309448192 1396464 465488
17:47:22 422634848256 1294336 431445
17:47:25 423977025536 1310720 436906
17:47:27 425386303488 1376248 688124
17:47:30 426711711744 1294344 431448
17:47:33 428087443456 1343488 447829
17:47:35 429446397952 1327104 663552
17:47:38 430822129664 1343488 447829
17:47:41 432248193024 1392640 464213
17:47:44 433693417472 1411352 470450
17:47:46 434697666560 980712 490356
17:47:49 435499433984 782976 260992
17:47:52 436237918208 721176 240392
17:47:55 436891688960 638448 212816
17:47:58 438015680512 1097648 365882
17:48:01 439407869952 1359560 453186
17:48:04 441022676992 1576960 525653
17:48:07 442364854272 1310720 436906
17:48:10 442827735040 452032 150677
17:48:13 442832999104 5140 1713
