timestamp archived_count delta_per_min last_archived_wal
16:15:54 8463 530 00000001000000210000000E
16:16:56 8967 504 000000010000002300000006
16:17:58 9495 528 000000010000002500000016
16:18:59 9831 336 000000010000002600000066
16:20:01 10239 408 0000000100000027000000FE
16:21:03 10767 528 000000010000002A0000000E
16:22:05 11295 528 000000010000002C0000001E
16:23:07 11815 520 000000010000002E00000026
