timestamp object_count delta rate_per_min
19:26:21 3628 3628 3628
19:27:24 3836 208 208
19:28:28 4058 222 222
19:29:31 4258 200 200
19:30:35 4462 204 204
19:31:39 4671 209 209
19:32:42 4803 132 132
