timestamp object_count delta rate_per_min
15:59:42 1295 1295 1295
16:00:45 1783 488 488
16:01:48 2303 520 520
16:02:51 2791 488 488
16:03:54 3266 475 475
16:04:58 3775 509 509
16:06:02 4239 464 464
16:07:06 4727 488 488
16:08:10 5175 448 448
16:09:15 5639 464 464
16:10:20 6119 480 480
16:11:25 6559 440 440
16:12:30 6999 440 440
16:13:35 7447 448 448
16:14:41 7863 416 416
