timestamp object_count delta rate_per_min
15:24:44 888 888 888
15:25:46 973 85 85
15:26:48 1066 93 93
15:27:51 1166 100 100
15:28:53 1259 93 93
15:29:55 1359 100 100
15:30:57 1450 91 91
15:31:59 1534 84 84
15:33:02 1629 95 95
15:34:04 1722 93 93
15:35:07 1814 92 92
15:36:10 1907 93 93
15:37:12 1991 84 84
15:38:14 2086 95 95
15:39:17 2178 92 92
