timestamp object_count delta rate_per_min
16:47:39 16646 16646 16646
16:48:48 17990 1344 1344
16:49:59 19334 1344 1344
16:51:10 20614 1280 1280
16:52:21 21958 1344 1344
16:53:32 23302 1344 1344
16:54:44 24646 1344 1344
