timestamp object_count delta rate_per_min
16:31:24 1798 1798 1798
16:32:27 2758 960 960
16:33:31 3750 992 992
16:34:35 4774 1024 1024
16:35:40 5734 960 960
16:36:45 6758 1024 1024
16:37:50 7718 960 960
16:38:57 8774 1056 1056
16:40:03 9734 960 960
16:41:09 10758 1024 1024
16:42:16 11621 863 863
16:43:24 12646 1025 1025
16:44:32 13606 960 960
16:45:40 14662 1056 1056
