timestamp object_count delta rate_per_min
17:01:52 362 362 362
17:02:53 474 112 112
17:03:55 581 107 107
17:04:57 689 108 108
17:05:59 756 67 67
17:07:01 833 77 77
17:08:03 933 100 100
17:09:05 1030 97 97
17:10:07 1133 103 103
17:11:09 1238 105 105
17:12:12 1342 104 104
17:13:14 1437 95 95
17:14:16 1529 92 92
17:15:19 1625 96 96
17:16:21 1721 96 96
