timestamp archived_count delta_per_min last_archived_wal
18:22:30 17904 1103 0000000100000045000000EF
18:23:32 19103 1199 000000010000004A0000009E
18:24:34 20309 1206 000000010000004F00000054
18:25:35 21573 1264 000000010000005400000044
18:26:37 22817 1244 000000010000005900000020
18:27:39 24007 1190 000000010000005D000000C6
18:28:41 25237 1230 000000010000006200000094
18:29:43 26517 1280 000000010000006700000094
