timestamp object_count delta rate_per_min
17:18:00 1894 1894 1894
17:19:03 2015 121 121
17:20:06 2134 119 119
17:21:08 2253 119 119
17:22:11 2362 109 109
17:23:14 2465 103 103
17:24:17 2583 118 118
