timestamp lsn_bytes lsn_delta_kb rate_kb_s
16:30:25 14239293440 13905560 4635186
16:30:28 17359249408 3046832 1015610
16:30:31 20663787520 3227088 1075696
16:30:34 23492509696 2762424 920808
16:30:36 26416611328 2855568 1427784
16:30:39 27928264704 1476224 492074
16:30:42 29637672960 1669344 556448
16:30:45 31054626816 1383744 461248
16:30:48 32497467392 1409024 469674
16:30:51 33979596800 1447392 482464
16:30:53 35371024384 1358816 679408
16:30:56 36997226496 1588088 529362
16:30:59 38503702528 1471168 490389
16:31:02 39897038848 1360680 453560
16:31:06 40833761280 914768 228692
16:31:09 42026926080 1165200 388400
16:31:12 43532763136 1470544 490181
16:31:14 44839075840 1275696 637848
16:31:17 46228267008 1356632 452210
16:31:20 47596961792 1336616 445538
16:31:23 49056579584 1425408 475136
16:31:26 50650415104 1556480 518826
16:31:29 52110032896 1425408 475136
16:31:32 53536096256 1392640 464213
16:31:35 55034130200 1462923 487641
16:31:38 56472100864 1404268 468089
16:31:41 57864028160 1359304 453101
16:31:43 58664312832 781528 390764
16:31:46 59447181312 764520 254840
16:31:49 60126085120 662992 220997
16:31:52 61454942208 1297712 432570
16:31:55 62813896704 1327104 442368
16:31:58 64130482176 1285728 428576
16:32:01 65623056384 1457592 485864
16:32:04 67108864000 1450984 483661
16:32:07 68585259008 1441792 480597
16:32:10 70026108928 1407080 469026
16:32:13 71454154752 1394576 464858
16:32:16 72980889600 1490952 496984
16:32:18 74426376192 1411608 705804
16:32:21 75900125184 1439208 479736
16:32:24 76907487232 983752 327917
16:32:27 77691043840 765192 255064
16:32:30 78450262016 741424 247141
16:32:33 79210496000 742416 247472
16:32:36 80664854528 1420272 473424
16:32:39 81956691968 1261560 420520
16:32:42 83265323008 1277960 425986
16:32:45 84616617984 1319624 439874
16:32:47 85983232000 1334584 667292
16:32:50 87342178304 1327096 442365
16:32:53 88650809344 1277960 425986
16:32:56 90026532864 1343480 447826
16:32:59 91351941120 1294344 431448
16:33:01 92778004480 1392640 696320
16:33:04 94136958976 1327104 442368
16:33:07 95529467904 1359872 453290
16:33:10 96871645184 1310720 436906
16:33:13 97624244224 734960 244986
16:33:16 98308833280 668544 222848
16:33:19 99337895936 1004944 334981
