timestamp rx_kb/s tx_kb/s
16:57:16 394 1956
16:57:17 332 2957
16:57:18 287 1950
16:57:19 317 1953
16:57:20 442 1974
16:57:21 346 2917
16:57:22 339 1953
16:57:23 450 1956
16:57:24 344 2934
16:57:25 317 1948
16:57:26 437 1956
16:57:27 325 1953
16:57:28 356 2916
16:57:29 317 1953
16:57:30 505 2095
16:57:31 363 2797
16:57:32 325 1954
16:57:33 447 1954
16:57:34 336 1950
16:57:35 354 2913
16:57:36 328 2056
16:57:37 453 1951
16:57:38 345 2918
16:57:39 338 1950
16:57:40 375 1993
16:57:41 343 1949
16:57:42 504 1955
16:57:43 379 2909
16:57:44 335 1957
16:57:45 352 1950
16:57:46 336 1950
16:57:47 364 1948
16:57:48 340 1950
16:57:49 382 1955
16:57:50 388 1959
16:57:51 498 1958
16:57:52 376 1953
16:57:53 407 2946
16:57:54 370 1950
16:57:55 359 1950
16:57:56 369 1952
16:57:57 524 2002
16:57:58 421 2947
16:57:59 386 1949
16:58:00 513 1981
16:58:01 433 1951
16:58:02 216 1945
16:58:03 533 1951
16:58:04 236 1945
16:58:05 392 1946
16:58:06 371 1944
16:58:07 386 1960
16:58:08 379 1946
16:58:09 360 984
16:58:10 413 1955
16:58:11 378 1947
16:58:12 322 1942
16:58:13 470 1954
16:58:14 425 2915
16:58:15 404 1953
16:58:16 404 1949
16:58:17 402 1945
16:58:18 405 1949
16:58:19 396 1953
16:58:20 622 1962
16:58:21 438 2914
16:58:22 435 1952
16:58:23 597 1954
16:58:24 429 1951
16:58:25 430 2913
16:58:26 405 1951
16:58:27 439 1976
16:58:28 446 1955
16:58:29 437 1950
16:58:30 573 2052
16:58:31 495 1949
16:58:32 441 1955
16:58:33 457 2911
16:58:34 472 2055
16:58:35 443 1947
16:58:36 442 1951
16:58:37 617 1951
16:58:38 450 1952
16:58:39 443 2908
16:58:40 438 991
16:58:41 431 1944
16:58:42 431 1946
16:58:43 447 1983
16:58:44 354 1944
16:58:45 340 1940
16:58:46 447 1945
16:58:47 446 986
16:58:48 444 1947
16:58:49 462 1947
16:58:50 456 1950
16:58:51 363 1947
16:58:52 355 1944
16:58:53 464 1945
16:58:54 469 1964
16:58:55 466 1948
16:58:56 435 985
16:58:57 498 2910
16:58:58 454 1950
16:58:59 510 1957
16:59:00 594 1957
16:59:01 582 1953
16:59:03 489 2912
16:59:04 505 1950
16:59:05 483 1952
16:59:06 497 1933
16:59:07 666 1952
16:59:08 484 1955
16:59:09 473 1949
16:59:10 554 2955
16:59:11 500 1955
16:59:12 509 1950
16:59:13 478 1948
16:59:14 482 1950
16:59:15 379 1948
16:59:16 280 1949
16:59:17 313 1949
16:59:18 434 1957
16:59:19 309 2906
16:59:20 319 1953
16:59:21 312 1957
16:59:22 428 1949
16:59:23 326 1951
16:59:24 309 1947
16:59:25 324 2908
16:59:26 297 1946
16:59:27 324 1943
16:59:28 302 1946
16:59:29 285 980
16:59:30 224 1948
16:59:31 340 1949
16:59:32 332 1946
16:59:33 173 979
16:59:34 307 1940
16:59:35 335 1948
16:59:36 310 985
16:59:37 295 1941
16:59:38 347 1948
16:59:39 331 1963
16:59:40 347 1952
16:59:41 227 1946
16:59:42 333 1943
16:59:43 325 1964
16:59:44 338 1948
16:59:45 361 1952
16:59:46 475 1952
16:59:47 393 2917
16:59:48 328 2014
16:59:49 447 1956
16:59:50 399 1956
16:59:51 363 2919
16:59:52 367 2019
16:59:53 382 1949
16:59:54 474 1949
16:59:55 366 1950
16:59:56 353 2913
16:59:57 364 1948
16:59:58 365 1949
16:59:59 352 1947
17:00:00 391 1951
17:00:01 365 1953
17:00:02 3 0
17:00:03 190 979
17:00:04 520 1987
17:00:05 380 1950
17:00:06 390 2972
17:00:07 346 986
17:00:08 401 2912
17:00:09 350 986
17:00:10 381 1950
17:00:11 378 1951
17:00:12 369 1943
17:00:13 363 1942
17:00:14 325 1945
17:00:15 307 1942
17:00:16 370 2000
17:00:17 394 1947
17:00:18 375 1005
17:00:19 389 1946
17:00:20 410 1951
17:00:21 409 1970
17:00:22 243 1946
17:00:23 418 1958
17:00:24 416 1943
17:00:25 400 1942
17:00:26 424 1952
17:00:27 393 1943
17:00:28 374 982
17:00:29 401 1944
17:00:30 468 2923
17:00:31 415 1949
17:00:32 437 1951
17:00:33 434 1951
17:00:34 593 1986
17:00:35 437 1952
17:00:36 489 4145
17:00:37 249 6874
17:00:38 227 6884
17:00:39 429 6882
17:00:40 297 13742
17:00:41 232 6867
17:00:42 284 6882
17:00:43 412 6884
17:00:44 252 12107
17:00:45 233 8658
17:00:46 411 7366
17:00:47 285 11989
17:00:48 226 8659
17:00:49 287 6890
17:00:50 452 6901
17:00:51 324 11996
17:00:52 247 8652
17:00:53 416 6895
17:00:54 257 9091
17:00:55 246 11252
17:00:56 263 7155
17:00:57 227 6882
17:00:58 256 6883
17:00:59 233 6867
17:01:00 438 6893
17:01:01 226 6859
17:01:02 36 6872
17:01:03 462 6876
17:01:04 240 6884
17:01:05 245 6962
17:01:06 228 6884
17:01:07 289 12124
17:01:08 238 8632
17:01:09 248 6868
17:01:10 395 6874
17:01:11 126 6861
17:01:12 282 6884
17:01:13 368 6872
17:01:14 350 6869
17:01:15 309 13722
17:01:16 256 6867
17:01:17 247 6929
17:01:18 249 6890
17:01:19 450 6885
17:01:20 282 12007
17:01:21 241 8612
17:01:22 470 6879
17:01:23 291 11975
17:01:24 272 8636
17:01:25 500 6891
17:01:26 314 13752
17:01:27 454 6878
17:01:28 312 11991
17:01:29 300 8689
17:01:30 298 6880
17:01:31 449 6866
17:01:32 265 6879
17:01:33 273 13742
17:01:34 265 6903
17:01:35 472 6882
17:01:36 267 6914
17:01:37 311 11989
17:01:38 254 8652
17:01:39 260 6877
17:01:40 282 6895
17:01:41 270 6883
17:01:42 473 6902
17:01:43 323 11962
17:01:44 253 8643
17:01:45 263 6882
17:01:46 470 6884
17:01:47 296 11450
17:01:48 270 9127
17:01:49 252 6861
17:01:50 292 6873
17:01:51 255 6878
17:01:52 299 6871
17:01:53 291 6879
17:01:54 286 6869
17:01:55 419 6876
17:01:56 183 6867
17:01:57 181 12039
17:01:58 208 8607
17:01:59 179 6869
17:02:00 335 6873
17:02:01 182 11987
17:02:02 178 8621
17:02:03 320 6871
17:02:04 165 6885
17:02:05 214 11987
17:02:06 168 6869
17:02:07 199 8619
17:02:08 204 6875
17:02:10 321 12074
17:02:11 185 8631
17:02:12 212 6885
17:02:13 315 6880
17:02:14 169 6881
17:02:15 191 11987
17:02:16 189 8664
17:02:17 287 6893
17:02:18 254 12002
17:02:19 181 8639
17:02:20 329 6883
17:02:21 233 12009
17:02:22 302 558
17:02:23 324 4000
17:02:24 304 3921
17:02:25 339 7972
17:02:26 195 8201
17:02:27 326 4074
17:02:28 336 8067
17:02:29 217 8049
17:02:30 385 8018
17:02:31 410 7975
17:02:32 331 4007
17:02:33 226 7941
17:02:34 310 3970
17:02:35 221 7934
17:02:36 385 7999
17:02:37 335 3939
17:02:38 199 7900
17:02:39 368 7904
17:02:40 333 3983
17:02:41 241 7836
17:02:42 341 7868
17:02:43 360 3905
17:02:44 260 7791
17:02:45 326 3919
17:02:46 331 7809
17:02:47 308 7756
17:02:48 385 7810
17:02:49 383 7742
17:02:50 405 7754
17:02:51 384 4427
17:02:52 398 7201
17:02:53 396 7734
17:02:54 388 7693
17:02:55 310 7674
17:02:56 369 7679
17:02:57 416 7645
17:02:58 364 7636
17:02:59 351 3802
17:03:00 387 7575
17:03:01 242 7558
17:03:02 372 7515
17:03:03 403 3780
17:03:04 252 7498
17:03:05 413 7473
17:03:06 371 3824
17:03:07 221 7465
17:03:08 407 7394
17:03:09 368 3718
17:03:10 292 7788
17:03:11 410 7454
17:03:12 371 3681
17:03:13 423 7395
17:03:14 363 7383
17:03:15 316 7266
17:03:16 404 7357
17:03:17 440 7285
17:03:18 414 3632
17:03:19 244 7212
17:03:20 444 7244
17:03:21 440 5688
17:03:22 399 5186
17:03:23 267 7197
17:03:24 405 3570
17:03:25 364 7222
17:03:26 325 7210
17:03:27 384 3597
17:03:28 346 7090
17:03:29 307 7142
17:03:30 442 3560
17:03:31 314 7135
17:03:32 453 7067
17:03:33 439 7120
17:03:34 451 6967
17:03:35 466 6991
17:03:36 478 6933
17:03:37 443 7038
17:03:38 465 6975
17:03:39 449 3534
17:03:40 506 7005
17:03:41 458 6880
17:03:42 289 6836
17:03:43 429 6882
17:03:44 416 3453
17:03:45 288 7160
17:03:46 484 7831
17:03:47 450 7874
17:03:48 441 3969
17:03:49 255 7834
17:03:50 499 7881
17:03:51 479 7796
17:03:52 484 6223
17:03:53 462 5429
17:03:54 467 7758
17:03:55 513 7726
17:03:56 363 7728
17:03:57 356 7697
17:03:58 486 7705
17:03:59 439 3853
17:04:00 511 7683
17:04:01 408 7617
17:04:02 376 7658
17:04:03 495 7621
17:04:04 251 3820
17:04:05 437 3835
17:04:06 266 7624
17:04:07 459 3761
17:04:08 341 7563
17:04:09 470 7574
17:04:10 487 3774
17:04:11 296 7512
17:04:12 455 3757
17:04:13 308 7582
17:04:14 472 3709
17:04:15 305 7502
17:04:16 486 3744
17:04:17 420 7403
17:04:18 408 7464
17:04:19 513 7471
17:04:20 491 3717
17:04:21 519 7377
17:04:22 306 7325
17:04:23 535 7363
17:04:24 517 7386
17:04:25 537 7310
17:04:26 490 3669
17:04:27 389 7427
17:04:28 423 7282
17:04:29 528 7261
17:04:30 529 3648
17:04:31 322 7218
17:04:32 309 7191
17:04:33 191 7266
17:04:34 335 7229
17:04:35 302 7224
17:04:36 280 3563
17:04:37 194 7203
17:04:38 296 7107
17:04:39 291 3555
17:04:40 228 7147
17:04:41 308 7083
17:04:42 357 7127
17:04:43 299 3537
17:04:44 340 6983
17:04:45 258 7112
17:04:46 308 6944
17:04:47 323 7013
17:04:48 300 3564
17:04:49 193 6963
17:04:50 382 6947
17:04:51 301 3486
17:04:52 338 6978
17:04:53 196 6892
17:04:54 306 3489
17:04:55 206 6893
17:04:56 319 3417
17:04:57 233 6848
17:04:58 315 3489
17:04:59 244 6868
17:05:00 384 6806
17:05:01 330 3417
17:05:02 264 6809
17:05:03 342 3408
17:05:04 212 6756
17:05:05 350 6721
17:05:06 357 6766
17:05:07 319 3354
17:05:08 309 6691
17:05:09 282 6814
17:05:10 371 6639
17:05:11 328 3375
17:05:12 353 6642
17:05:13 224 6610
17:05:14 400 6615
17:05:15 364 6570
17:05:16 461 6619
17:05:17 275 6549
17:05:18 329 3288
17:05:19 391 6494
17:05:20 396 6603
17:05:21 360 6462
17:05:22 395 6434
17:05:24 250 6447
17:05:25 359 6422
17:05:26 352 3234
17:05:27 384 6410
17:05:28 317 6357
17:05:29 304 6394
17:05:30 398 6342
17:05:31 440 6281
17:05:32 365 6483
17:05:33 401 3254
17:05:34 407 6289
17:05:35 262 6236
17:05:36 405 3124
17:05:37 240 6175
17:05:38 356 3164
17:05:39 240 6260
17:05:40 383 3077
17:05:41 241 6217
17:05:42 395 3069
17:05:43 227 6108
17:05:44 363 3060
17:05:45 245 6193
17:05:46 363 3021
17:05:47 404 6210
17:05:48 283 6105
17:05:49 396 3009
17:05:50 273 6094
17:05:51 440 6051
17:05:52 436 6045
17:05:53 430 5966
17:05:54 426 6197
17:05:55 428 3018
17:05:56 237 5926
17:05:57 408 5945
17:05:58 447 5853
17:05:59 432 5928
17:06:00 451 5960
17:06:01 434 4516
17:06:02 446 4424
17:06:03 484 5906
17:06:04 269 5791
17:06:05 467 5801
17:06:06 410 5867
17:06:07 402 2947
17:06:08 436 5740
17:06:09 263 5824
17:06:10 473 5747
17:06:11 472 5713
17:06:12 435 5723
17:06:13 433 5771
17:06:14 498 5714
17:06:15 418 2845
17:06:16 468 5603
17:06:17 386 5637
17:06:18 374 5548
17:06:19 509 5641
17:06:20 459 2821
17:06:21 308 5529
17:06:22 445 5677
17:06:23 420 2773
17:06:24 277 5496
17:06:25 338 2809
17:06:26 367 5449
17:06:27 422 2784
17:06:28 302 5402
17:06:29 436 2665
17:06:30 269 5390
17:06:31 456 2776
17:06:32 252 5389
17:06:33 440 2740
17:06:34 363 5427
17:06:35 412 5378
17:06:36 470 5441
17:06:37 492 5460
17:06:38 525 5342
17:06:39 484 5311
17:06:40 472 5298
17:06:41 546 5366
17:06:42 553 5223
17:06:43 489 5259
17:06:44 513 5173
17:06:45 500 5200
17:06:46 458 2584
17:06:47 488 5220
17:06:48 518 5179
17:06:49 474 5087
17:06:50 444 5129
17:06:51 394 5089
17:06:52 490 5146
17:06:53 491 5177
17:06:54 566 5105
17:06:55 474 2606
17:06:56 523 5145
17:06:57 444 4962
17:06:58 223 5125
17:06:59 300 4987
17:07:00 331 4953
17:07:01 423 4920
17:07:02 299 4966
17:07:03 337 4845
17:07:04 313 5124
17:07:05 330 4830
17:07:06 332 4869
17:07:07 318 4984
17:07:08 205 4889
17:07:09 305 2414
17:07:10 338 4823
17:07:11 188 4778
17:07:12 320 4727
17:07:13 294 2398
17:07:14 219 4780
17:07:15 307 4799
17:07:16 299 2328
17:07:17 221 4775
17:07:18 332 4700
17:07:19 296 2345
17:07:20 217 4718
17:07:21 322 4698
17:07:22 324 2364
17:07:23 347 4615
17:07:24 331 4697
17:07:25 406 4600
17:07:26 336 4585
17:07:27 351 4704
17:07:28 330 4678
17:07:29 338 4549
17:07:30 371 4608
17:07:31 353 4641
17:07:32 410 4679
17:07:33 304 4597
17:07:34 361 4477
17:07:35 422 4546
17:07:36 363 4439
17:07:37 384 4508
17:07:38 367 4422
17:07:39 364 4517
17:07:40 408 6583
17:07:41 378 4319
17:07:42 517 4414
17:07:43 281 4463
17:07:44 373 4298
17:07:45 384 4441
17:07:46 338 2178
17:07:47 397 4426
17:07:48 391 4284
17:07:49 403 4276
17:07:50 415 4234
17:07:51 367 4213
17:07:52 249 4229
17:07:53 399 4278
17:07:54 397 2193
17:07:55 217 4230
17:07:56 380 4172
17:07:57 382 2085
17:07:58 336 4250
17:07:59 307 4141
17:08:00 406 3184
17:08:01 208 3033
17:08:02 392 2108
17:08:03 263 4166
17:08:04 390 4077
17:08:05 372 2048
17:08:06 270 4083
17:08:07 384 4076
17:08:08 402 4052
17:08:09 406 4113
17:08:10 418 4069
17:08:11 394 4092
17:08:12 591 3993
17:08:13 444 4040
17:08:14 397 4047
17:08:15 403 4019
17:08:16 427 4001
17:08:17 346 3920
17:08:18 512 4010
17:08:19 459 4031
17:08:20 476 3974
17:08:21 429 3929
17:08:22 467 3908
17:08:23 429 3917
17:08:24 280 3885
17:08:25 418 3915
17:08:27 415 3920
17:08:28 434 1964
17:08:29 444 3903
17:08:30 509 3889
17:08:31 456 3879
17:08:32 359 3924
17:08:33 376 3866
17:08:34 437 3759
17:08:35 403 1937
17:08:36 229 3769
17:08:37 414 1919
17:08:38 258 3756
17:08:39 409 1870
17:08:40 256 3782
17:08:41 453 1929
17:08:42 429 3690
17:08:43 253 3757
17:08:44 440 1870
17:08:45 470 3760
17:08:46 274 3719
17:08:47 470 3682
17:08:48 440 1917
17:08:49 256 3735
17:08:50 482 1848
17:08:51 397 3681
17:08:52 371 3728
17:08:53 509 3685
17:08:54 491 3785
17:08:55 485 3671
17:08:56 483 3599
17:08:57 662 3692
17:08:58 507 3632
17:08:59 525 3675
17:09:00 510 5437
17:09:01 463 1844
17:09:02 483 3645
17:09:03 270 3653
17:09:04 472 3628
17:09:05 490 3679
17:09:06 466 3574
17:09:07 489 3670
17:09:08 462 1836
17:09:09 488 5344
17:09:10 505 3548
17:09:11 502 1828
17:09:12 276 3565
17:09:13 478 3525
17:09:14 504 3510
17:09:15 470 1811
17:09:16 411 3583
17:09:17 312 5259
17:09:18 324 5304
17:09:19 344 6149
17:09:20 311 3045
17:09:21 213 5982
17:09:22 303 6066
17:09:23 298 6021
17:09:24 304 3033
17:09:25 223 6032
17:09:26 336 6034
17:09:27 349 5959
17:09:28 304 3067
17:09:29 369 6072
17:09:30 210 6012
17:09:31 317 3240
17:09:32 351 5724
17:09:33 219 5986
17:09:34 331 5896
17:09:35 321 5921
17:09:36 315 3059
17:09:37 373 5990
17:09:38 323 5955
17:09:39 333 5955
17:09:40 361 8788
17:09:41 375 5946
17:09:42 350 5881
17:09:43 366 5949
17:09:44 347 5959
17:09:45 342 5938
17:09:46 339 5898
17:09:47 371 5930
17:09:48 397 5868
17:09:49 403 5887
17:09:50 371 5836
17:09:51 376 5859
17:09:52 369 5926
17:09:53 415 5896
17:09:54 361 5841
17:09:55 346 2945
17:09:56 397 5884
17:09:57 396 5826
17:09:58 449 8578
17:09:59 386 5761
17:10:00 421 5714
17:10:01 389 5840
17:10:02 213 2863
17:10:03 412 5841
17:10:04 414 5724
17:10:05 363 2842
17:10:06 384 5716
17:10:07 266 5849
17:10:08 406 5787
17:10:09 386 5774
17:10:10 416 2892
17:10:11 256 5670
17:10:12 421 5728
17:10:13 378 5673
17:10:14 375 2892
17:10:15 275 5784
17:10:16 410 5654
17:10:17 373 3228
17:10:18 411 5394
17:10:19 227 5775
17:10:20 380 2800
17:10:21 213 5624
17:10:22 400 2842
17:10:23 414 5735
17:10:24 239 5654
17:10:25 395 3399
17:10:26 212 4977
17:10:27 413 5610
17:10:28 239 2899
17:10:29 393 5597
17:10:30 424 5620
17:10:31 413 5684
17:10:32 439 5592
17:10:33 437 5643
17:10:34 421 5615
17:10:35 456 5624
17:10:36 436 5566
17:10:37 582 5590
17:10:38 313 5545
17:10:39 444 5575
17:10:40 472 5807
17:10:41 440 2978
17:10:42 439 8133
17:10:43 434 2808
17:10:44 446 5478
17:10:45 477 8266
17:10:46 419 5478
17:10:47 470 5540
17:10:48 455 5484
17:10:49 452 5616
17:10:50 473 3566
17:10:51 436 4641
17:10:52 494 5551
17:10:53 469 5433
17:10:54 298 5512
17:10:55 415 2706
17:10:56 238 5410
17:10:57 438 5487
17:10:58 420 2702
17:10:59 253 5412
17:11:00 450 2770
17:11:01 249 5375
17:11:02 482 5437
17:11:03 492 5498
17:11:04 452 2731
17:11:05 298 5398
17:11:06 515 5646
17:11:07 426 2712
17:11:08 377 5384
17:11:09 357 5458
17:11:10 482 5288
17:11:11 490 5412
17:11:12 481 5356
17:11:13 487 5318
17:11:14 488 5401
17:11:15 470 5333
17:11:16 484 2666
17:11:17 492 5358
17:11:18 486 5361
17:11:19 530 5280
17:11:20 410 5330
17:11:21 591 5299
17:11:22 294 5354
17:11:23 497 5292
17:11:24 496 5279
17:11:25 534 5363
17:11:26 498 5397
17:11:27 466 2681
17:11:28 478 5289
17:11:29 400 5268
17:11:30 396 5242
17:11:31 500 5210
17:11:33 510 5208
17:11:34 545 5168
17:11:35 526 5383
17:11:36 317 5214
17:11:37 292 5136
17:11:38 322 5166
17:11:39 163 2590
17:11:40 331 5173
17:11:41 306 2633
17:11:42 323 5241
17:11:43 205 5137
17:11:44 302 2709
17:11:45 316 5029
17:11:46 222 5219
17:11:47 312 5141
17:11:48 314 5270
17:11:49 203 2699
17:11:50 339 5118
17:11:51 311 2622
17:11:52 221 5142
17:11:53 329 2551
17:11:54 318 5084
17:11:55 363 5171
17:11:56 381 7611
17:11:57 301 2585
17:11:58 364 5239
17:11:59 323 5070
17:12:00 244 5099
17:12:01 386 5113
17:12:02 337 5070
17:12:03 201 2614
17:12:04 454 5184
17:12:05 327 5045
17:12:06 387 5129
17:12:07 348 5075
17:12:08 257 5027
17:12:09 381 5043
17:12:10 366 5079
17:12:11 382 5011
17:12:12 390 5091
17:12:13 394 5042
17:12:14 358 4974
17:12:15 360 2522
17:12:16 387 5075
17:12:17 359 4948
17:12:18 213 4981
17:12:19 366 4933
17:12:20 424 5034
17:12:21 403 4992
17:12:22 395 3062
17:12:23 356 4450
17:12:24 256 4945
17:12:25 389 4970
17:12:26 209 2539
17:12:27 356 2515
17:12:28 356 5043
17:12:29 228 5042
17:12:30 368 2530
17:12:31 287 4822
17:12:32 403 5065
17:12:33 299 2487
17:12:34 289 4845
17:12:35 404 4951
17:12:36 351 2469
17:12:37 425 4926
17:12:38 245 4990
17:12:39 411 4904
17:12:40 417 4867
17:12:41 440 4969
17:12:42 432 4869
17:12:43 383 4880
17:12:44 434 4950
17:12:45 450 4919
17:12:46 602 4885
17:12:47 464 5086
17:12:48 221 4852
17:12:49 408 4855
17:12:50 429 4827
17:12:51 456 4789
17:12:52 408 4765
17:12:53 383 2428
17:12:54 399 4818
17:12:55 262 4802
17:12:56 417 4883
17:12:57 420 4815
17:12:58 419 4832
17:12:59 408 4760
17:13:00 436 4749
17:13:01 396 2438
17:13:02 491 4768
17:13:03 438 4877
17:13:04 417 4836
17:13:05 442 4703
17:13:06 426 4747
17:13:07 307 4788
17:13:08 425 4703
17:13:09 409 2332
17:13:10 378 4809
17:13:11 327 4681
17:13:12 416 2377
17:13:13 269 4685
17:13:14 403 2344
17:13:15 415 4767
17:13:16 346 4690
17:13:17 213 2224
17:13:18 385 2212
17:13:19 240 4577
17:13:20 461 2367
17:13:21 472 6267
17:13:22 466 5541
17:13:23 468 4766
17:13:24 466 4649
17:13:25 448 4598
17:13:26 460 4749
17:13:27 454 4645
17:13:28 575 4719
17:13:29 541 4711
17:13:30 489 4730
17:13:31 464 5259
17:13:32 471 4736
17:13:33 463 4632
17:13:34 512 4566
17:13:35 265 4527
17:13:36 511 4715
17:13:37 442 2297
17:13:38 470 4625
17:13:39 270 4642
17:13:40 699 4603
17:13:41 521 4692
17:13:42 480 4625
17:13:43 495 4670
17:13:44 508 6811
17:13:45 490 4550
17:13:46 546 4610
17:13:47 617 4551
17:13:48 625 4539
17:13:49 542 4591
17:13:50 573 6806
17:13:51 515 4641
17:13:52 534 4558
17:13:53 568 4485
17:13:54 419 4587
17:13:55 300 4480
17:13:56 345 4616
