procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 171904468   1600 85047268    0    0  8370 109821 13618    9  3  1 96  0  0  0
 1  0      0 171923108   1600 85047348    0    0     0     0 7571 10895  0  0 100  0  0  0
 0  1      0 170297496   1600 85478820    0    0     0 506060 28956 192699  2  2 96  0  0  0
 0  1      0 169227552   1600 86332964    0    0     0 1135395 38849 346076  4  3 93  1  0  0
 0  1      0 168213516   1600 87139916    0    0     0 1123835 38908 345909  4  2 93  1  0  0
 1  1      0 167213068   1600 87958444    0    0     0 1138791 40223 361999  3  2 94  1  0  0
54  2      0 166183396   1600 88731736    0    0     0 1161832 44798 338530  5  3 92  1  0  0
 0  2      0 165247240   1600 89417136    0    0     0 1259568 56106 285188  2  1 96  1  0  0
 0  1      0 164350296   1600 90095424    0    0     0 1237918 59938 291873  3  2 94  1  0  0
 0  1      0 163547008   1600 90742388    0    0     0 1219372 59968 295992  4  2 93  1  0  0
 3  0      0 162714568   1600 91389072    0    0     0 1207728 70400 316660  3  2 94  1  0  0
 2  0      0 161832484   1600 92030848    0    0     0 1261824 78041 333370  5  3 91  1  0  0
 1  2      0 160910956   1600 92684948    0    0     0 1246556 84461 356942  4  2 94  1  0  0
 1  2      0 160051336   1600 93290640    0    0     0 1223069 89821 356647  5  2 92  1  0  0
 0  1      0 159242656   1600 93894920    0    0     0 1213745 88801 384225  8  4 88  1  0  0
 1  1      0 158321804   1600 94540412    0    0     0 1167531 81753 392999  5  3 92  1  0  0
 1  1      0 157438680   1600 95151152    0    0     0 1204085 86691 421454  5  2 92  1  0  0
 0  1      0 156672008   1600 95719852    0    0     0 1173613 85007 427312  5  3 92  1  0  0
 3  0      0 155839760   1600 96313060    0    0     0 1212088 91063 462069  6  2 91  1  0  0
 1  1      0 155034020   1600 96882140    0    0     0 1198297 92125 471795  7  3 90  1  0  0
 1  1      0 154197088   1600 97444844    0    0     0 1194887 94234 490804  4  1 94  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 153366384   1600 98047656    0    0     0 1227321 97840 539102  8  4 88  1  0  0
 0  3      0 152504392   1600 98601696    0    0     0 1239575 101271 543451  6  2 91  1  0  0
 1  1      0 151722088   1600 99178028    0    0     0 1245801 101180 579638 11  5 84  1  0  0
 0  2      0 151264020   1600 99409868    0    0     0 1207320 122095 669939 11  5 83  1  0  0
66  0      0 151098712   1600 99421512    0    0     0 1356136 126713 563733  9  3 87  1  0  0
 2  1      0 150892780   1600 99443368    0    0     0 1390120 136831 604225  9  4 86  1  0  0
 0  1      0 150775692   1600 99445452    0    0     0 1373904 137445 650344 11  4 84  1  0  0
102  0      0 150564704   1600 99451988    0    0     0 1348336 137539 688344 11  5 83  1  0  0
 0  1      0 150189632   1600 99710980    0    0     0 1196157 105018 495490  7  4 88  1  0  0
 0  1      0 149622492   1600 100202624    0    0     0 1186322 83810 362759  8  3 88  1  0  0
 0  1      0 149068220   1600 100694640    0    0     0 1198168 85207 387987  4  2 94  1  0  0
 1  2      0 148478916   1600 101196180    0    0     0 1189097 87112 407108  8  4 88  1  0  0
131  1      0 147887356   1600 101704656    0    0     0 1188921 88683 433778  9  4 87  1  0  0
 0  1      0 147340292   1600 102212796    0    0     0 1191972 87209 427929  8  4 88  1  0  0
 1  2      0 146755944   1600 102715656    0    0     0 1189926 93223 468094  8  4 87  1  0  0
 0  1      0 146144412   1600 103240756    0    0     0 1197065 93099 502478  9  3 87  1  0  0
 0  2      0 145550692   1600 103753932    0    0     0 1196836 93601 513248  9  4 87  1  0  0
 1  1      0 144951908   1600 104250520    0    0     0 1188208 98027 513551 12  5 83  1  0  0
 1  2      0 144324876   1600 104762540    0    0     0 1185743 101869 559630  9  4 87  1  0  0
 1  0      0 143705244   1600 105284772    0    0     0 1186787 104176 614543 12  5 82  1  0  0
 2  1      0 143077952   1600 105809248    0    0     0 1192620 103939 649275 10  4 85  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 142448520   1600 106319328    0    0     0 1199575 112698 713510 15  6 78  1  0  0
 1  1      0 141900216   1600 106829080    0    0     0 1186145 111854 763344 14  6 79  1  0  0
 0  1      0 141263792   1600 107343300    0    0     0 1188759 119854 827732 14  6 79  1  0  0
177  0      0 140636632   1600 107872580    0    0     0 1188266 125494 905492 20  8 71  1  0  0
191  1      0 140059928   1600 108385312    0    0     0 1194507 132287 1002997 20  9 71  1  0  0
164  0      0 139448384   1600 108919884    0    0     0 1190436 140448 1191815 25  9 66  0  0  0
 1  2      0 138808416   1600 109444500    0    0     0 1195702 157593 1400008 29 11 60  0  0  0
212  1      0 138188172   1600 109974824    0    0     0 1193593 164913 1656629 33 13 54  0  0  0
215  1      0 137570996   1600 110503080    0    0     0 1193640 186648 2041254 44 16 39  0  0  0
191  0      0 136998040   1600 111013192    0    0     0 1158227 177374 2754673 58 20 21  0  0  0
205  1      0 136517592   1600 111459988    0    0     0 1194647 160492 3325235 65 21 14  0  0  0
176  0      0 136201784   1600 111807596    0    0     0 1170847 161818 3266982 64 19 17  0  0  0
238  0      0 135927088   1600 112090652    0    0     0 1137641 163761 3222055 63 19 18  0  0  0
118  1      0 135623484   1600 112354968    0    0     0 1100894 164753 3223892 63 19 18  0  0  0
194  0      0 135306940   1600 112665944    0    0     0 1210863 143277 3234844 63 19 17  0  0  0
215  2      0 135064456   1600 112913852    0    0     0 1247158 153888 3236099 64 18 18  0  0  0
 1  1      0 135857500   1600 112158796    0    0     0 1196604 124686 1930064 37 12 51  0  0  0
 0  1      0 135363188   1600 112666800    0    0     0 1305777 76489 328406  7  3 89  1  0  0
 3  0      0 134913044   1600 113154280    0    0     0 1183423 73079 331656  6  2 91  1  0  0
 0  1      0 134461824   1600 113617252    0    0     0 1190267 69994 314153  6  2 91  1  0  0
96  0      0 133970056   1600 114095664    0    0     0 1191149 74396 342763  3  2 94  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 133505096   1600 114567868    0    0     0 1196731 72750 336488  3  1 95  1  0  0
 1  1      0 133039992   1600 115059528    0    0     0 1186764 75398 363078  5  2 92  1  0  0
 1  1      0 132567876   1600 115535064    0    0     0 1192501 77111 362223  6  2 91  1  0  0
 0  1      0 132098196   1600 116010404    0    0     0 1193897 78679 388525  7  3 90  1  0  0
118  0      0 131638768   1600 116478624    0    0     0 1186151 77052 385210  5  2 93  1  0  0
123  1      0 131151236   1600 116928380    0    0     0 1192315 76097 382877  6  2 91  1  0  0
120  0      0 130663392   1600 117423780    0    0     0 1191615 83623 439391  6  3 91  1  0  0
 2  0      0 130212428   1600 117893584    0    0     0 1187460 80927 419956  6  3 91  1  0  0
 0  1      0 129734268   1600 118387532    0    0     0 1192833 84225 457335  7  3 90  1  0  0
 0  1      0 129166820   1600 118879496    0    0     0 1191891 88443 482610 10  4 85  1  0  0
 0  1      0 128702080   1600 119371244    0    0     0 1202222 86472 503311 10  4 84  1  0  0
 0  1      0 128217256   1600 119863164    0    0     0 1189394 90731 523830 10  4 86  1  0  0
 0  1      0 127714484   1600 120355032    0    0     0 1184942 93020 545040  9  4 87  1  0  0
 0  1      0 127206980   1600 120863336    0    0     0 1191427 97481 604079 13  5 81  1  0  0
 1  1      0 126738428   1600 121371648    0    0     0 1191027 100227 632798 11  5 84  1  0  0
 0  1      0 126239492   1600 121863688    0    0     0 1190141 98826 652974 12  5 82  1  0  0
36  1      0 125771656   1600 122355688    0    0     0 1189238 104194 718784 14  5 80  1  0  0
 2  0      0 125271344   1600 122863988    0    0     0 1189408 111647 780826 16  6 77  1  0  0
 1  1      0 124760960   1600 123372268    0    0     0 1204739 119812 863089 18  7 75  1  0  0
 1  1      0 124254060   1600 123864340    0    0     0 1181851 122901 912861 18  7 75  1  0  0
 0  1      0 123737876   1600 124372596    0    0     0 1187666 132965 1036171 21  8 70  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 123238716   1600 124881200    0    0     0 1195736 139402 1169469 27 10 62  0  0  0
 1  1      0 122710464   1600 125406212    0    0     0 1185836 157899 1403819 30 11 59  0  0  0
156  1      0 122206000   1600 125931052    0    0     0 1196738 171031 1609407 38 13 48  0  0  0
 0  1      0 121696796   1600 126443344    0    0     0 1186892 162761 1577569 34 13 53  0  0  0
 1  1      0 121077304   1600 127006684    0    0     0 1198916 130543 1105587 21  8 70  0  0  0
 2  1      0 120505128   1600 127531112    0    0     0 1191439 139203 1100404 25  9 65  0  0  0
184  1      0 120041300   1600 128022760    0    0     0 1185842 168263 3222264 66 20 14  0  0  0
218  1      0 119645348   1600 128432496    0    0     0 1190483 152445 3370098 67 19 14  0  0  0
183  1      0 119317508   1600 128760360    0    0     0 1193387 145253 3302848 64 19 17  0  0  0
197  0      0 119005540   1600 129067524    0    0     0 1189487 142748 3302045 64 19 17  0  0  0
232  1      0 118731704   1600 129334112    0    0     0 1194057 144003 3278114 64 18 18  0  0  0
207  1      0 118452780   1600 129596480    0    0     0 1193396 144347 3287718 64 18 17  0  0  0
216  0      0 118201120   1600 129858940    0    0     0 1190401 144523 3283402 65 18 17  0  0  0
209  0      0 117966752   1600 130104992    0    0     0 1194942 143839 3283522 65 18 17  0  0  0
168  1      0 117682552   1600 130367328    0    0     0 1195869 145828 3296772 66 18 17  0  0  0
269  1      0 117458392   1600 130613380    0    0     0 1196471 147895 3297456 65 18 17  0  0  0
169  0      0 117242364   1600 130843076    0    0     0 1181244 151911 3288305 65 18 17  0  0  0
215  0      0 116952248   1600 131135868    0    0     0 1175102 154565 3295289 65 18 17  0  0  0
 1  1      0 118149072   1600 129927360    0    0     0 1169600 182309 3166418 63 18 20  0  0  0
 2  1      0 117655500   1600 130419840    0    0     0 1233969 76442 320990  6  2 90  1  0  0
 1  1      0 117202888   1600 130878636    0    0     0 1191869 72366 298315  5  2 93  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 116747040   1600 131345072    0    0     0 1191113 75157 327062  6  2 91  1  0  0
 0  2      0 116233148   1600 131828948    0    0     0 1196368 74786 326499  7  3 90  1  0  0
 0  2      0 115803952   1600 132304112    0    0     0 1197431 74698 331465  5  2 92  1  0  0
 1  1      0 115346064   1600 132779304    0    0     0 1179980 75321 351562  9  4 87  1  0  0
 0  1      0 114865380   1600 133254452    0    0     0 1186560 76066 351045  6  3 91  1  0  0
 0  1      0 114410864   1600 133713392    0    0     0 1193351 80008 360320  7  3 90  1  0  0
 1  1      0 113941016   1600 134188628    0    0     0 1187504 79138 385299  5  2 92  1  0  0
 2  0      0 113427216   1600 134680320    0    0     0 1190822 82932 399194  8  3 88  1  0  0
 1  1      0 112967788   1600 135139148    0    0     0 1195925 78950 380859  5  2 92  1  0  0
123  0      0 112465080   1600 135630876    0    0     0 1190562 86638 433409  9  4 87  1  0  0
137  2      0 111972592   1600 136106112    0    0     0 1193466 85957 435356  6  2 91  1  0  0
 2  1      0 111483800   1600 136581444    0    0     0 1189834 85266 451317  7  3 90  1  0  0
 1  1      0 110993712   1600 137073180    0    0     0 1190871 87837 496007  9  3 87  1  0  0
 0  2      0 110533272   1600 137564800    0    0     0 1200795 93068 518447  9  3 87  1  0  0
 1  1      0 110089488   1600 138040268    0    0     0 1182774 94245 531705  8  3 89  1  0  0
 2  1      0 109635508   1600 138515520    0    0     0 1192115 93387 547490 11  4 84  1  0  0
142  0      0 109138236   1600 139007184    0    0     0 1186567 97983 588626 11  4 84  1  0  0
 0  1      0 108634384   1600 139498948    0    0     0 1191870 103889 636043 11  4 85  1  0  0
 1  1      0 108137264   1600 139990592    0    0     0 1190762 104002 700514 13  5 82  1  0  0
177  1      0 107632876   1600 140482292    0    0     0 1197117 109628 730205 14  6 80  1  0  0
 2  0      0 107124180   1600 140986272    0    0     0 1181246 115236 805199 15  6 78  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
185  1      0 106604228   1600 141482016    0    0     0 1194544 125388 890185 19  7 74  1  0  0
 0  1      0 106165608   1600 141973652    0    0     0 1191381 120236 933617 19  6 74  1  0  0
169  1      0 105688032   1600 142481708    0    0     0 1192775 142054 1136974 24  8 68  0  0  0
 1  1      0 105196976   1600 142989812    0    0     0 1187313 147616 1253230 29 10 61  0  0  0
 0  1      0 104694552   1600 143497860    0    0     0 1199372 161484 1481989 31 11 58  0  0  0
 1  1      0 104168212   1600 144005952    0    0     0 1174135 177874 1814081 39 13 48  0  0  0
 2  1      0 103646268   1600 144514100    0    0     0 1144293 194978 2250694 49 15 36  0  0  0
212  1      0 103135884   1600 145005776    0    0    92 1180020 179824 2840297 60 17 22  0  0  0
159  2      0 102686864   1600 145464724    0    0     0 1239149 157415 3393277 67 19 14  0  0  0
182  1      0 102340668   1600 145825356    0    0     0 1211840 149827 3342723 66 18 16  0  0  0
244  0      0 102000052   1600 146153124    0    0     0 1190496 148020 3331622 65 18 17  0  0  0
199  0      0 101707768   1600 146448172    0    0     0 1191526 155678 3287160 66 17 17  0  0  0
