procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 7456596   1600 249176456    0    0  8934 195403 34064   36  8  2 90  0  0  0
 0  0      0 7465840   1600 249176496    0    0     0     0 6502 9432  0  0 100  0  0  0
 1  0      0 6096060   1600 249335596    0    0 33208 362664 31509 259259  3  3 94  1  0  0
 1  1      0 5599076   1600 249843524    0    0 112124 1048576 63655 659808  7  5 86  2  0  0
 0  1      0 5068100   1600 250200104    0    0 151244 1031132 71218 669748  7  4 87  2  0  0
 0  1      0 4495188   1600 250258812    0    0 145768 1014948 93261 699730  6  4 88  2  0  0
 1  0      0 3887032   1600 250292996    0    0 115048 1030507 127155 766644 11  6 82  1  0  0
 9  0      0 3504428   1600 249876532    0    0 96496 1012712 148561 837198 15  9 75  1  0  0
 2  0      0 3290352   1600 249336148    0    0 102032 998086 148321 817399 13  8 79  1  0  0
 3  0      0 3276072   1600 249040972    0    0 99356 1038292 98343 480453  7  4 89  1  0  0
 1  1      0 3815128   1600 248762060    0    0 80504 1020919 94885 482961  8  5 87  1  0  0
 2  1      0 3835936   1600 248462740    0    0 52580 1016576 94957 489237  6  3 90  1  0  0
178  2      0 3798432   1600 248199624    0    0 62068 1065789 94795 521187 11  5 84  1  0  0
 1  0      0 3876348   1600 247875988    0    0 55444 1114619 89126 437384  6  3 90  1  0  0
 2  1      0 4131476   1600 247494192    0    0 46700 1286490 79003 307482  4  2 93  1  0  0
 3  0      0 4372956   1600 247153968    0    0 41556 1260603 83714 293237  3  1 95  1  0  0
 1  2      0 4256968   1600 246805580    0    0 66608 1290402 84506 308397  6  3 90  1  0  0
 1  1      0 4966040   1600 246298620    0    0 36904 1331440 88038 328130  4  2 93  1  0  0
 0  2      0 5254756   1600 245917212    0    0 57136 1315229 88670 327399  6  3 90  1  0  0
 3  0      0 5681928   1600 245252568    0    0 50880 1289196 90942 343904  4  2 93  1  0  0
 0  1      0 6246860   1600 244638116    0    0 50888 1258835 87745 354538  5  3 91  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 6757080   1600 244049072    0    0 50860 1282433 93957 361064  8  4 87  1  0  0
 3  0      0 7103416   1600 243623876    0    0 66372 1238953 87435 367303  6  3 90  1  0  0
123  0      0 7518516   1600 243106676    0    0 49884 1266448 90909 381392  6  3 90  1  0  0
 0  1      0 7900028   1600 242573920    0    0 49512 1237651 91126 396534  6  3 91  1  0  0
 0  2      0 8219712   1600 242094176    0    0 49596 1168440 89335 398661  7  4 89  1  0  0
 0  2      0 8540136   1600 241619708    0    0 49908 1199155 92956 419306  6  3 90  1  0  0
 1  1      0 8697208   1600 241363740    0    0 49452 1210427 92887 439962  9  4 87  1  0  0
 1  1      0 9278680   1600 240688152    0    0 50988 1223825 99222 482585  9  5 86  1  0  0
 0  2      0 9840000   1600 240006252    0    0 63732 1197197 98388 489861 10  5 85  1  0  0
 2  0      0 10529196   1600 239199152    0    0 51292 1224495 106628 522340 10  5 84  1  0  0
 2  0      0 11659324   1600 238076592    0    0 49188 1158036 100702 525761 11  5 84  1  0  0
154  1      0 12416232   1600 237122988    0    0 49312 1223107 106393 568342 10  4 85  1  0  0
 0  1      0 13473284   1600 235969680    0    0 49780 1216292 105236 626713 13  6 80  1  0  0
 0  1      0 13717168   1600 235548712    0    0 49256 1221521 112274 672833 14  7 79  1  0  0
 2  0      0 14065372   1600 235143780    0    0 49216 1169294 114151 683358 14  6 80  1  0  0
 0  1      0 13979164   1600 235050896    0    0 49388 1204772 120290 746207 17  7 75  1  0  0
 1  0      0 14072432   1600 234766232    0    0 49260 1206718 127801 823499 16  7 77  1  0  0
 4  0      0 14048252   1600 234694752    0    0 33408 1181215 129411 863435 19  8 73  1  0  0
 1  1      0 13952128   1600 234654116    0    0 49272 1247008 138825 1039860 23  9 68  1  0  0
 1  1      0 13980504   1600 234504948    0    0 49504 1220903 148213 1154698 28 11 60  0  0  0
 0  1      0 14094072   1600 234287100    0    0 32768 1184352 159821 1360868 31 12 57  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 14155664   1600 234135996    0    0 49152 1179170 168696 1603443 34 14 51  0  0  0
 3  1      0 14098388   1600 234097564    0    0 49152 1221987 194547 2078741 45 17 37  0  0  0
186  0      0 13742356   1600 234324592    0    0 32772 1222073 188786 2926552 61 22 17  0  0  0
226  0      0 13298588   1600 234663972    0    0 49184 1169399 178808 3088986 64 22 14  1  0  0
181  0      0 12913432   1600 235014164    0    0 32840 1121548 192038 3056917 63 21 15  1  0  0
211  1      0 12368740   1600 235513140    0    0 49152 1076884 160453 2951112 61 21 12  6  0  0
210  0      0 12033572   1600 235804604    0    0 32948 1268400 146085 3155975 64 21 16  0  0  0
223  3      0 11761400   1600 236088488    0    0 49152 1328364 146143 3146256 63 20 16  0  0  0
125  0      0 18136420   1600 229770544    0    0 32768 1005107 115586 2006162 40 13 46  0  0  0
 2  1      0 17592652   1600 230304248    0    0 32768 1258374 74950 323394  5  2 92  1  0  0
 0  1      0 17013384   1600 230861856    0    0 49152 1251387 74842 341634  7  3 90  1  0  0
 0  1      0 16441224   1600 231403260    0    0 49152 1247917 74819 329588  7  3 90  1  0  0
 0  1      0 15768596   1600 232072900    0    0 32768 1197671 75353 341943  4  2 93  1  0  0
 0  1      0 15126464   1600 232738712    0    0 49152 1185986 73167 340824  4  2 93  1  0  0
 0  1      0 14609348   1600 233278628    0    0 49364 1191212 75326 353746  6  2 91  1  0  0
 0  1      0 14088220   1600 233803964    0    0 49152 1190140 77698 368351  6  2 91  1  0  0
15  0      0 13447592   1600 234473108    0    0 49152 1193189 76227 384133  6  3 91  1  0  0
 0  1      0 12790296   1600 235130444    0    0 49180 1193421 77968 397416  7  3 89  1  0  0
 0  2      0 12246132   1600 235654980    0    0 49308 1198107 81874 409703  5  2 92  1  0  0
 1  1      0 11706316   1600 236196532    0    0 67408 1182923 79210 408650  9  4 87  1  0  0
 0  1      0 11212456   1600 236689000    0    0 32768 1187471 80709 409170  6  2 91  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 10698720   1600 237213192    0    0 49152 1195472 81801 443032  7  3 90  1  0  0
 1  1      0 10141996   1600 237754152    0    0 49152 1184607 84711 479217  6  3 91  1  0  0
 1  1      0 9608132   1600 238311256    0    0 49152 1202422 92889 526879 11  4 84  1  0  0
 0  1      0 9103052   1600 238837792    0    0 49152 1187468 88430 502738  7  3 89  1  0  0
 0  1      0 8568668   1600 239362524    0    0 49152 1164900 90226 551528  8  4 87  1  0  0
 0  1      0 8074756   1600 239885928    0    0 49152 1159713 92657 546649 10  4 85  1  0  0
 0  2      0 7533536   1600 240396860    0    0 49180 1154007 94346 575948 11  5 83  1  0  0
 1  0      0 7058880   1600 240839244    0    0 49152 1197735 88290 533524  7  3 88  1  0  0
 0  1      0 6528584   1600 241364044    0    0 49152 1186143 101213 663583 14  5 81  1  0  0
 1  1      0 5999340   1600 241890152    0    0 49152 1166448 102838 690324 13  5 81  1  0  0
 1  1      0 5449048   1600 242430784    0    0 49152 1145464 109883 789147 16  7 77  1  0  0
 1  1      0 4967012   1600 242921476    0    0 49216 1139718 120190 854033 16  6 77  1  0  0
 1  1      0 5003064   1600 242935020    0    0 32768 1141973 120794 927868 20  8 72  1  0  0
 0  1      0 4945340   1600 242975476    0    0 49152 1158219 126767 1017221 21  8 71  1  0  0
192  0      0 4919080   1600 243032344    0    0 49152 1248177 152343 1272931 26 10 64  0  0  0
164  0      0 4903008   1600 243047392    0    0 49152 1174649 154567 1400706 28 11 61  0  0  0
201  1      0 4960988   1600 243034372    0    0 32832 1193522 169750 1687340 36 13 51  0  0  0
176  0      0 4849240   1600 243158716    0    0 49152 1158050 179028 1956318 44 16 40  0  0  0
 0  1      0 4752428   1600 243228920    0    0 65536 1215064 153058 1413802 28 11 61  0  0  0
176  0      0 4731340   1600 243224864    0    0 49152 1205807 146329 1217068 23  8 68  0  0  0
166  1      0 4734800   1600 243261564    0    0 49152 1175261 158783 3184292 65 19 16  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
215  1      0 4620784   1600 243353336    0    0 46220 1167003 133530 3313845 65 18 17  0  0  0
206  0      0 4671664   1600 243307428    0    0 35740 1255286 135710 3255905 64 19 17  0  0  0
190  1      0 4678648   1600 243326104    0    0 49168 1275161 138472 3224313 65 19 17  0  0  0
207  0      0 4496036   1600 243497144    0    0 49252 1233795 139190 3226231 64 18 18  0  0  0
188  0      0 4261296   1600 243725420    0    0 49544 1240257 141082 3224815 64 18 18  0  0  0
210  1      0 4452600   1600 243750364    0    0 49280 1235464 140282 3218545 64 18 18  0  0  0
215  0      0 4393660   1600 243740784    0    0 49152 1193085 145571 3194001 63 19 18  0  0  0
224  0      0 4319112   1600 243815664    0    0 32792 1191590 140059 3238401 64 18 17  0  0  0
194  0      0 4334320   1600 243792876    0    0 49152 1191670 143761 3222193 64 19 17  0  0  0
223  2      0 4186004   1600 243917744    0    0 49152 1111319 148504 3236920 64 18 17  0  0  0
 3  0      0 6153120   1600 241991060    0    0 49152 1066486 127905 1757340 34 10 55  0  0  0
 1  1      0 6044396   1600 242035232    0    0 49180 1301610 81094 340266  7  3 89  1  0  0
 2  0      0 5921908   1600 242155628    0    0 49220 1283422 77366 328111  6  2 90  1  0  0
 3  1      0 5911552   1600 242149872    0    0 65536 1199382 80005 357007  5  2 93  1  0  0
 1  1      0 5863524   1600 242202148    0    0 49152 1186199 77409 346441  8  3 89  1  0  0
 0  2      0 5728740   1600 242291108    0    0 49272 1196286 74965 338743  6  2 90  1  0  0
 0  1      0 5624296   1600 242397544    0    0 49236 1191104 80026 362715  9  4 86  1  0  0
 1  1      0 5591412   1600 242404164    0    0 65536 1190951 83265 384159  8  3 88  1  0  0
 1  0      0 5592600   1600 242409488    0    0 49216 1183155 83410 390817  6  3 90  1  0  0
131  0      0 5487580   1600 242504412    0    0 65584 1194186 78200 365176  7  3 89  1  0  0
 0  1      0 5375636   1600 242602716    0    0 49152 1193565 76855 375888  8  4 88  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 5375856   1600 242615000    0    0 49152 1192918 84747 415142  7  3 90  1  0  0
 2  0      0 5302376   1600 242694208    0    0 49192 1191540 84149 436203  9  4 86  1  0  0
 0  1      0 5302544   1600 242694660    0    0 49152 1200558 84670 422506  8  3 88  1  0  0
107  1      0 5167712   1600 242794496    0    0 53632 1175574 90055 476170 13  5 82  1  0  0
 2  1      0 5153320   1600 242791504    0    0 44672 1197597 90636 502412  9  3 87  1  0  0
 3  1      0 5126612   1600 242852188    0    0 49152 1191221 91251 527933  9  3 87  1  0  0
 3  1      0 5135072   1600 242882632    0    0 49152 1192374 98339 553980 11  4 84  1  0  0
 1  1      0 5036432   1600 242960400    0    0 65664 1194729 98863 582195 12  5 83  1  0  0
 0  0      0 5087212   1600 242967816    0    0 65536 1177877 102440 610859 12  5 82  1  0  0
 2  1      0 4979976   1600 243038596    0    0 50964 1191415 101969 650172 11  4 84  1  0  0
 2  1      0 4985472   1600 243049516    0    0 63764 1194624 108474 698683 14  6 80  1  0  0
 2  0      0 4841732   1600 243194912    0    0 65536 1188618 117113 792825 15  6 79  1  0  0
14  1      0 4833476   1600 243177428    0    0 49236 1204889 122344 839287 16  6 77  1  0  0
 1  1      0 4846872   1600 243187604    0    0 65536 1176406 130437 963481 19  7 73  1  0  0
209  1      0 4773488   1600 243252856    0    0 49152 1195588 136003 1060013 21  7 72  1  0  0
 3  0      0 4773264   1600 243243448    0    0 49152 1182680 151167 1232264 28 10 62  0  0  0
188  0      0 4671708   1600 243340508    0    0 49152 1193908 162033 1416586 31 10 58  0  0  0
189  1      0 4632500   1600 243382512    0    0 50476 1183044 176324 1693904 36 12 51  0  0  0
61  1      0 4649532   1600 243382476    0    0 64364 1174654 193749 2202718 48 15 37  0  0  0
191  0      0 4669568   1600 243375692    0    0 49160 1187609 180917 2778537 59 17 24  0  0  0
154  1      0 4629788   1600 243411076    0    0 32768 1177727 163760 3277441 70 20 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
181  0      0 4598816   1600 243426096    0    0 49152 1186288 151680 3268211 66 19 15  0  0  0
183  1      0 4525460   1600 243470308    0    0 49152 1231897 144963 3244080 66 18 16  0  0  0
162  0      0 4503672   1600 243504080    0    0 49184 1204428 147669 3233788 64 19 17  0  0  0
212  1      0 4448156   1600 243581668    0    0 49160 1188890 148646 3217484 65 18 17  0  0  0
180  1      0 4341516   1600 243696240    0    0 49152 1189648 150594 3230343 65 18 17  0  0  0
255  1      0 4168836   1600 244015400    0    0 49152 1065313 153355 3208728 65 18 16  0  0  0
192  1      0 4132960   1600 244014640    0    0 58752 1146026 147577 3242126 66 18 17  0  0  0
241  0      0 4088904   1600 244003456    0    0 55936 1119532 153953 3247985 66 18 16  0  0  0
225  1      0 4075820   1600 244003484    0    0 49152 1172767 163281 3196624 64 18 17  0  0  0
174  0      0 4114764   1600 244015968    0    0 49172 1167640 171590 3228787 66 18 17  0  0  0
184  0      0 4114044   1600 244011620    0    0 49320 1093135 170365 3203051 65 18 17  0  0  0
215  0      0 4126252   1600 244022504    0    0 32840 1251539 163984 3244085 66 18 17  0  0  0
 1  1      0 6418316   1600 241746888    0    0 32768 1186159 163829 3005200 60 17 22  0  0  0
 1  1      0 5804088   1600 242297812    0    0 49164 1320463 78790 315426  5  2 92  1  0  0
 0  1      0 5189388   1600 242871560    0    0 49152 1304257 85174 352001  6  3 90  1  0  0
 1  1      0 5384684   1600 242945644    0    0 65536 1281732 81796 352074  5  2 93  1  0  0
 2  1      0 5189688   1600 242956680    0    0 65536 1197088 82031 350771  5  2 92  1  0  0
 3  1      0 4976560   1600 243104432    0    0 64532 1187009 74704 318235  6  2 91  1  0  0
 1  1      0 4873720   1600 243179156    0    0 49152 1187217 77175 331144  6  3 90  1  0  0
 0  2      0 4897612   1600 243149456    0    0 51976 1195430 79491 337067  5  2 92  1  0  0
 5  0      0 4778080   1600 243255448    0    0 62720 1183826 77064 330874  7  2 90  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 4677232   1600 243326928    0    0 65552 1198483 81551 363018  6  2 91  1  0  0
 0  2      0 4514568   1600 243474120    0    0 64384 1187175 70322 304981  5  2 92  1  0  0
 0  1      0 4408744   1600 243560212    0    0 50304 1188457 70581 310860  6  2 91  1  0  0
 0  2      0 4325664   1600 243607924    0    0 49280 1197781 79500 367906  6  3 91  1  0  0
 2  0      0 4283508   1600 243657096    0    0 49260 1184697 79546 372139  3  1 94  1  0  0
 1  2      0 4215616   1600 243699732    0    0 48128 1199734 80751 389117  6  3 90  1  0  0
 0  1      0 4194776   1600 243697968    0    0 65536 1184868 79722 392571  7  2 90  1  0  0
 0  1      0 4057188   1600 243827640    0    0 65636 1191659 84660 424252  9  4 86  1  0  0
 2  1      0 4138496   1600 243758872    0    0 49152 1190624 84912 428085  8  3 88  1  0  0
113  0      0 3983788   1600 243880024    0    0 64512 1187495 87949 460785  8  3 88  1  0  0
131  1      0 4028844   1600 243896824    0    0 49152 1191064 88655 457853  9  3 87  1  0  0
 0  1      0 3958400   1600 243947428    0    0 65568 1194640 90169 510109  9  4 87  1  0  0
 1  1      0 4014036   1600 243945980    0    0 49212 1189045 91503 506429  9  4 87  1  0  0
122  1      0 3999184   1600 243954652    0    0 64512 1190489 91930 529719  9  4 87  1  0  0
 0  1      0 4045980   1600 243927444    0    0 49152 1194712 100455 593812 11  4 84  1  0  0
 3  0      0 4066712   1600 243926724    0    0 49324 1186634 99558 632660 12  5 83  1  0  0
 0  2      0 4044176   1600 243923888    0    0 52096 1187860 102015 673476 13  4 82  1  0  0
