procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 68858044   1600 178972304    0    0     0 975889 87267 517222  9  3 87  1  0  0
 2  0      0 68474608   1600 179382792    0    0     0 984983 88407 535203 10  4 86  1  0  0
 2  1      0 67991828   1600 179876148    0    0     0 1177230 106999 680073 15  5 79  1  0  0
 9  0      0 67489028   1600 180369052    0    0     0 1201449 110747 728649 15  5 79  1  0  0
144  0      0 66979744   1600 180867660    0    0     0 1178802 122607 791854 14  5 80  1  0  0
161  2      0 66496400   1600 181371512    0    0     0 1195949 118883 882984 18  6 75  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 66019064   1600 181848620    0    0     0 1116148 123619 921820 19  6 74  1  0  0
 1  1      0 65514484   1600 182326380    0    0     0 1134989 129989 1000171 20  7 73  1  0  0
152  0      0 65005024   1600 182813016    0    0     0 1143125 141540 1149219 24  9 66  0  0  0
 0  1      0 64541476   1600 183297576    0    0   152 1160995 150593 1315440 25  9 65  0  0  0
192  0      0 64076676   1600 183760504    0    0     0 1063268 157715 1421541 30 10 60  0  0  0
 1  1      0 63610920   1600 184236972    0    0     0 1078941 170987 1711797 39 12 48  0  0  0
215  0      0 63118556   1600 184699808    0    0     0 1061113 180266 2030690 44 14 42  0  0  0
 2  0      0 62670236   1600 185148012    0    0     0 1072952 178664 2322686 52 14 33  0  0  0
169  0      0 62219676   1600 185609608    0    0     0 1077381 182860 3172614 67 18 14  0  0  0
229  0      0 61820420   1600 186009516    0    0     0 1154520 157742 3261927 69 18 13  0  0  0
244  0      0 61468400   1600 186359372    0    0     0 1173346 153696 3267825 67 17 15  0  0  0
205  1      0 61138880   1600 186676472    0    0     0 1136646 153184 3257561 66 17 17  0  0  0
203  0      0 60810800   1600 186982736    0    0     0 1062152 145628 3279708 66 17 17  0  0  0
176  2      0 60517164   1600 187276588    0    0     0 1086467 153507 3247205 66 17 16  0  0  0
214  1      0 60276972   1600 187544296    0    0     0 1110162 153579 3253456 67 17 16  0  0  0
173  1      0 59971640   1600 187811392    0    0     0 1179199 162635 3202776 66 17 16  0  0  0
157  1      0 59754448   1600 188060952    0    0     0 1147222 151893 3253004 66 18 16  0  0  0
181  1      0 59453736   1600 188310836    0    0     0 1192155 161663 3180152 66 18 16  0  0  0
207  1      0 59163584   1600 188562228    0    0     0 1153808 170236 3194686 66 17 17  0  0  0
193  0      0 58769636   1600 188957184    0    0     0 1163959 168954 3231700 65 17 17  0  0  0
145  0      0 58429996   1600 189298496    0    0     0 1181896 178712 3200891 67 18 15  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 58180492   1600 189528944    0    0     0 1247162 172877 3197886 67 17 16  0  0  0
 0  1      0 60604072   1600 187104888    0    0     0 1160308 141723 2289300 47 12 41  0  0  0
 0  1      0 60107092   1600 187563696    0    0     0 1228839 78053 300438  5  2 92  1  0  0
 0  1      0 59605680   1600 188071672    0    0     0 1242696 80983 332922  7  3 89  1  0  0
120  1      0 59110568   1600 188563292    0    0     0 1286822 79397 331150  5  2 92  1  0  0
 1  1      0 58656224   1600 189022044    0    0     0 1152201 76518 323367  6  2 91  1  0  0
 0  1      0 58220724   1600 189464536    0    0     0 1157062 72406 317863  6  3 90  1  0  0
 0  1      0 57800632   1600 189923392    0    0     0 1125227 71681 324385  5  2 92  1  0  0
 0  1      0 57385256   1600 190365768    0    0     0 1113533 71628 325969  6  2 91  1  0  0
98  0      0 56969584   1600 190808168    0    0     0 1129734 78763 358279  5  2 93  1  0  0
93  0      0 56517640   1600 191260808    0    0     0 1148015 81466 362256  7  3 90  1  0  0
25  2      0 56042872   1600 191725788    0    0     0 1138777 84168 394568  5  2 92  1  0  0
 0  1      0 55632936   1600 192151844    0    0     0 1077847 74686 351322  4  2 94  1  0  0
147  1      0 55197524   1600 192578000    0    0     0 1095679 77562 368351  7  3 90  1  0  0
 2  0      0 54700164   1600 193037116    0    0    96 1148547 83519 399096  7  3 89  1  0  0
 1  1      0 54213172   1600 193512380    0    0     0 1158235 84324 428063  7  3 90  1  0  0
 1  1      0 53773616   1600 193971324    0    0     0 1136215 82882 433393  8  3 88  1  0  0
 1  1      0 53295340   1600 194446648    0    0     0 1184719 90647 480747 10  4 85  1  0  0
 0  1      0 52827244   1600 194905640    0    0     0 1140827 85567 470967 10  4 86  1  0  0
137  2      0 52344820   1600 195380892    0    0     0 1142384 93687 521527  9  4 87  1  0  0
 0  1      0 51944848   1600 195790684    0    0     0 1062271 85734 472066 11  4 84  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 51492088   1600 196233184    0    0     0 1074500 91620 527454 12  4 84  1  0  0
