0 2.000
1 936.667
2 2640.333
3 4161.667
4 4627.000
5 4650.667
6 4286.667
7 3579.000
8 2411.667
9 1477.333
10 996.667
11 667.667
12 568.333
13 413.667
14 199.333
15 86.333
16 41.000
17 26.000
18 14.000
19 2.500
