0 39.470
1 695.980
2 753.000
3 785.333
4 172.333
5 173.333
6 173.333
7 170.333
8 151.000
9 135.000
10 122.000
11 124.333
12 123.667
13 122.667
14 122.000
15 122.000
16 124.000
17 124.000
18 124.333
19 123.667
20 123.667
21 123.333
22 124.333
23 123.667
24 124.667
25 124.000
26 126.000
27 124.000
28 124.667
29 122.333
30 123.333
31 122.333
32 124.333
33 124.000
34 124.333
35 123.667
36 121.667
37 123.000
38 123.000
39 125.000
40 123.000
41 122.000
42 122.000
43 122.000
44 122.667
45 122.333
46 122.333
47 122.667
48 122.667
49 122.667
50 121.667
51 123.000
52 123.000
53 124.000
54 124.000
55 124.000
56 125.000
57 124.000
58 124.333
59 122.000
60 123.667
61 124.000
62 124.667
63 122.667
64 121.667
65 123.333
66 124.000
67 125.000
68 123.333
69 124.333
70 124.333
71 123.667
72 122.000
73 121.333
74 122.333
75 123.000
76 123.000
77 122.000
78 122.333
79 122.333
80 122.333
81 121.667
82 121.667
83 123.667
84 123.333
85 123.667
86 121.667
87 122.333
88 122.667
89 128.000
90 132.667
91 138.000
92 141.667
93 142.333
94 141.000
95 136.667
96 133.667
97 132.333
98 132.333
99 132.667
100 132.667
101 131.667
102 132.667
103 132.000
104 133.000
105 131.333
106 131.667
107 131.667
108 132.667
109 133.333
110 109.667
111 65.333
112 25.333
113 8.333
114 19.000
115 14.667
116 16.000
