0 0.075
1 206.362
2 839.069
3 1477.683
4 1761.072
5 1787.852
6 1697.974
7 1564.090
8 1245.015
9 912.597
10 764.706
11 632.811
12 564.921
13 423.515
14 236.755
15 102.104
16 47.374
17 28.139
18 14.484
19 4.042
