timestamp lsn_bytes lsn_delta_kb rate_kb_s
23:09:18 14193524736 13860864 4620288
23:09:21 16659775488 2408448 802816
23:09:24 19142803456 2424832 808277
23:09:27 21362384896 2167560 722520
23:09:30 22821806080 1425216 475072
23:09:33 24415051776 1555904 518634
23:09:36 25652363264 1208312 402770
23:09:38 26877100032 1196032 598016
23:09:41 28001173504 1097728 365909
23:09:44 29242687488 1212416 404138
23:09:47 30450647040 1179648 393216
23:09:50 32010928128 1523712 507904
23:09:53 33323941888 1282240 427413
23:09:55 34661728256 1306432 653216
23:09:58 35939631104 1247952 415984
23:10:01 37264515616 1293832 431277
23:10:07 39912996864 2586407 431067
23:10:09 40729460736 797328 398664
23:10:12 41371811840 627296 209098
23:10:15 42580566016 1180424 393474
23:10:18 43943993344 1331472 443824
23:10:21 45197819904 1224440 408146
23:10:24 46439333888 1212416 404138
23:10:27 47613730816 1146872 382290
23:10:29 48687480832 1048584 524292
23:10:33 50147098624 1425408 356352
23:10:35 51405389824 1228800 614400
23:10:38 52768530432 1331192 443730
23:10:41 53977350144 1180488 393496
23:10:43 55331250176 1322168 661084
23:10:46 56606310400 1245176 415058
23:10:49 58147602432 1505168 501722
23:10:52 59190018048 1017984 339328
23:10:55 59915928224 708896 236298
23:10:57 60558426112 627439 313719
23:11:00 61186506752 613360 204453
23:11:03 62025367552 819200 273066
23:11:06 63133892608 1082544 360848
23:11:09 64231841792 1072216 357405
23:11:15 66941091840 2645752 440958
23:11:18 68303592184 1330566 443522
23:11:21 69474443264 1143409 381136
23:11:24 70632071168 1130496 376832
23:11:27 72041365504 1376264 458754
23:11:30 73349988352 1277952 425984
23:11:33 74457284608 1081344 360448
23:11:36 75749130240 1261568 420522
23:11:39 76973858816 1196024 398674
23:11:41 78160421760 1158752 579376
23:11:44 79290187776 1103287 367762
23:11:47 80021143552 713824 237941
23:11:50 80657260544 621208 207069
23:11:53 81268449280 596864 198954
23:11:55 81889591296 606584 303292
23:11:58 82903007232 989664 329888
23:12:01 84087398400 1156632 385544
23:12:04 85258756096 1143904 381301
23:12:06 86134226944 854952 427476
23:12:09 87202643968 1043376 347792
23:12:12 88315265024 1086544 362181
23:12:15 89556779008 1212416 404138
23:12:18 90731184128 1146880 382293
23:12:20 91872034816 1114112 557056
23:12:23 92928991232 1032184 344061
23:12:26 94069841920 1114112 371370
23:12:29 95344918528 1245192 415064
23:12:31 96586432512 1212416 606208
23:12:34 97861484544 1245168 415056
23:12:37 99048906752 1159592 386530
23:12:40 100076093440 1003112 334370
23:12:43 100942356480 845960 281986
23:12:46 101669439616 710042 236680
23:12:49 102372261888 686349 228783
23:12:52 103028326400 640688 213562
23:12:55 103850967040 803360 267786
23:12:57 105092481024 1212416 606208
23:13:00 106484989952 1359872 453290
23:13:04 107760058368 1245184 311296
23:13:07 108996149248 1207120 402373
23:13:10 110041759744 1021104 340368
23:13:12 111107309568 1040576 520288
23:13:15 112256352256 1122112 374037
23:13:18 113430757376 1146880 382293
23:13:21 114571599872 1114104 371368
23:13:24 115829891072 1228800 409600
23:13:27 117121744896 1261576 420525
23:13:30 118380036096 1228800 409600
23:13:33 119422345216 1017880 339293
23:13:36 120562130944 1113072 371024
23:13:39 121668370432 1080312 360104
23:13:43 122557562880 868352 217088
23:13:46 123292385280 717600 239200
23:13:50 124130181120 818160 204540
23:13:53 125124476928 970992 323664
23:13:56 126634426368 1474560 491520
23:13:59 127993380864 1327104 442368
23:14:02 129503330304 1474560 491520
23:14:05 130845507584 1310720 436906
23:14:08 132120576000 1245184 415061
23:14:11 133294981120 1146880 382293
23:14:14 134452609024 1130496 376832
23:14:16 135492796416 1015808 507904
23:14:19 136674385920 1153896 384632
23:14:22 137740943360 1041560 347186
23:14:25 138982457344 1212416 404138
23:14:28 140462333952 1445192 481730
23:14:31 141897441280 1401472 467157
23:14:34 142817026048 898032 299344
23:14:37 143534868256 701017 233672
23:14:40 144313147392 760038 253346
23:14:43 144967925760 639432 213144
23:14:46 145872855040 883720 294573
23:14:48 147186507776 1282864 641432
23:14:51 148478361600 1261576 420525
23:14:54 149635989504 1130496 376832
23:14:57 150708125696 1047008 349002
23:15:00 151900913664 1164832 388277
23:15:03 153108873216 1179648 393216
23:15:06 154216161280 1081336 360445
23:15:09 155256348672 1015808 507904
23:15:11 156246212608 966664 322221
23:15:14 157632626688 1353920 451306
23:15:17 158984167424 1319864 439954
