timestamp object_count delta rate_per_min
22:09:13 1767 1767 1767
22:10:16 2759 992 992
22:11:20 3655 896 896
22:12:23 4679 1024 1024
22:13:28 5700 1021 1021
22:14:33 6631 931 931
22:15:38 7623 992 992
22:16:44 8615 992 992
22:17:50 9543 928 928
22:18:58 10567 1024 1024
22:20:05 11559 992 992
22:21:15 12551 992 992
22:22:23 13575 1024 1024
22:23:31 14567 992 992
