timestamp object_count delta rate_per_min
00:40:57 4952 4952 4952
00:42:01 4952 0 0
00:43:05 4952 0 0
00:44:08 4952 0 0
00:45:12 4952 0 0
00:46:16 4952 0 0
00:47:20 4952 0 0
00:48:24 4952 0 0
00:49:28 4952 0 0
