timestamp object_count delta rate_per_min
22:25:31 16551 16551 16551
22:26:41 17851 1300 1300
22:27:54 19175 1324 1324
22:29:05 20487 1312 1312
22:30:16 21799 1312 1312
22:31:28 23142 1343 1343
