timestamp object_count delta rate_per_min
22:56:29 18167 18167 18167
22:57:40 19671 1504 1504
22:58:51 21237 1566 1566
23:00:03 22775 1538 1538
23:01:16 23734 959 959
23:02:29 23734 0 0
