timestamp lsn_bytes lsn_delta_kb rate_kb_s
22:08:14 13874757632 13549568 4516522
22:08:17 17095983104 3145728 1048576
22:08:20 19813892096 2654208 884736
22:08:23 22593658880 2714616 904872
22:08:25 25294503936 2637544 1318772
22:08:28 27212644352 1873184 624394
22:08:31 28806479872 1556480 518826
22:08:34 30349975552 1507320 502440
22:08:37 31893487616 1507336 502445
22:08:40 33426079744 1496672 498890
22:08:42 34834317312 1375232 687616
22:08:45 36305895424 1437088 479029
22:08:48 37701746688 1363136 454378
22:08:51 39364362240 1623648 541216
22:08:54 40316706816 930024 310008
22:08:57 41019875328 686688 228896
22:09:00 41892708352 852376 284125
22:09:03 43517411328 1586624 528874
22:09:06 44805414912 1257816 419272
22:09:09 46170898432 1333480 444493
22:09:11 47362080768 1163264 581632
22:09:14 48620363776 1228792 409597
22:09:17 49914118144 1263432 421144
22:09:20 51355058176 1407168 469056
22:09:22 52764344320 1376256 688128
22:09:25 54173630464 1376256 458752
22:09:28 55666802688 1458176 486058
22:09:31 57023381504 1324784 441594
22:09:34 58250493952 1198352 399450
22:09:36 59071938560 802192 401096
22:09:39 59756707840 668720 222906
22:09:42 60438847488 666152 222050
22:09:45 61069066240 615448 205149
22:09:48 62344134656 1245184 415061
22:09:50 63552086016 1179640 589820
22:09:53 64894271488 1310728 436909
22:09:56 66186117120 1261568 420522
22:09:59 67585236992 1366328 455442
22:10:01 68904026112 1287880 643940
22:10:04 70296535040 1359872 453290
22:10:07 71487709184 1163256 387752
22:10:10 72695676928 1179656 393218
22:10:13 74090233856 1361872 453957
22:10:16 75632852992 1506464 502154
22:10:19 76888350720 1226072 408690
22:10:21 77754236928 845592 422796
22:10:24 78462689280 691848 230616
22:10:27 79473664000 987280 329093
22:10:30 80161103872 671328 223776
22:10:33 80997515264 816808 272269
22:10:35 82367324160 1337704 668852
22:10:38 83714080768 1315192 438397
22:10:41 85119131648 1372120 457373
22:10:44 86369107968 1220680 406893
22:10:47 87711268864 1310704 436901
22:10:49 89003130880 1261584 630792
22:10:52 90328530944 1294336 431445
22:10:55 91637153792 1277952 425984
22:10:58 93096771584 1425408 475136
22:11:00 94525841408 1395576 697788
22:11:03 95915327488 1356920 452306
22:11:06 97207189504 1261584 420528
22:11:09 98230599680 999424 333141
22:11:12 99147235328 895152 298384
22:11:14 99891177184 726505 363252
22:11:17 100637827072 729150 243050
22:11:20 101720260608 1057064 352354
22:11:23 103037714432 1286576 428858
22:11:25 104270389248 1203784 601892
22:11:28 105450618880 1152568 384189
22:11:31 106652762112 1173968 391322
22:11:34 107944607744 1261568 420522
22:11:36 109303562240 1327104 663552
22:11:39 110607654912 1273528 424509
22:11:42 111920807936 1282376 427458
22:11:45 113258422272 1306264 435421
22:11:47 114541405680 1252913 626456
22:11:50 115832365816 1260703 420234
22:11:53 117209022464 1344391 448130
22:11:56 118497050624 1257840 419280
22:11:59 119325695384 809223 269741
22:12:02 120016633856 674744 224914
22:12:04 120607129600 576656 288328
22:12:07 121316048896 692304 230768
22:12:10 122520453120 1176176 392058
22:12:13 123933286400 1379720 459906
22:12:16 125141254144 1179656 393218
22:12:19 126473764864 1301280 433760
22:12:21 127842385920 1336544 668272
22:12:24 129375092736 1496784 498928
22:12:27 130811953152 1403184 467728
22:12:30 132324294656 1476896 492298
22:12:33 133848621056 1488600 496200
22:12:36 135492788224 1605632 535210
22:12:39 136700755968 1179656 393218
22:12:42 138131701760 1397408 465802
22:12:45 139133452288 978272 326090
22:12:48 139899600896 748192 249397
22:12:51 140498231296 584600 194866
22:12:54 141096386560 584136 194712
22:12:57 142270791680 1146880 382293
22:13:00 143604998144 1302936 434312
22:13:03 144955146240 1318504 439501
22:13:06 146263769088 1277952 425984
22:13:08 147454951424 1163264 581632
22:13:11 148730019840 1245184 415061
22:13:14 149949906944 1191296 397098
22:13:17 151246602240 1266304 422101
22:13:20 152512782336 1236504 412168
22:13:23 153863847936 1319400 439800
22:13:26 155146985472 1253064 417688
22:13:29 156548202496 1368376 456125
22:13:32 157907156992 1327104 442368
22:13:35 158845579560 916428 305476
22:13:38 159568101376 705587 235195
22:13:40 160187129856 604520 302260
22:13:43 160817340416 615440 205146
22:13:46 161916911616 1073800 357933
22:13:49 163208757248 1261568 420522
22:13:52 164548198400 1308048 436016
22:13:54 165788516352 1211248 605624
22:13:57 167073792000 1255152 418384
22:14:00 168208367616 1107984 369328
22:14:03 169430163456 1193160 397720
22:14:06 170691395584 1231672 410557
22:14:09 172123905416 1398935 466311
22:14:12 173530841088 1373960 457986
22:14:14 174737768448 1178640 589320
22:14:17 176043327488 1274960 424986
22:14:20 177301618688 1228800 409600
22:14:23 178240250136 916632 305544
22:14:25 178962563072 705383 352691
22:14:28 179939846344 954378 318126
22:14:31 180605411328 649965 216655
22:14:34 181261688832 640896 213632
22:14:37 182485778432 1195400 398466
22:14:39 183760846848 1245184 622592
22:14:42 185052692480 1261568 420522
22:14:45 186260652032 1179648 393216
22:14:48 187545190400 1254432 418144
22:14:51 188659793920 1088480 362826
22:14:54 189934862336 1245184 415061
22:14:57 191058935808 1097728 365909
22:14:59 192300433408 1212400 606200
22:15:02 193877508096 1540112 513370
22:15:06 195409043456 1495640 373910
22:15:09 196765376512 1324544 441514
22:15:11 197853708288 1062824 531412
22:15:14 198608683008 737280 245760
22:15:17 199329923072 704336 234778
22:15:20 199975886848 630824 210274
22:15:23 200698208256 705392 235130
22:15:25 201947348992 1219864 609932
22:15:29 203641839616 1654776 413694
22:15:31 205000802304 1327112 663556
22:15:34 206318108672 1286432 428810
22:15:37 207628050432 1279240 426413
22:15:40 208876339200 1219032 406344
22:15:43 210295955456 1386344 462114
22:15:46 211476807680 1153176 384392
22:15:49 212774297600 1267080 422360
22:15:51 214114148352 1308448 654224
22:15:54 215503339520 1356632 452210
22:15:57 216846406552 1311588 437196
22:16:00 218138271744 1261587 420529
22:16:03 219118993408 957736 319245
22:16:06 219815080080 679772 226590
22:16:09 220433865080 604282 201427
22:16:12 221257924608 804745 268248
22:16:15 222499438592 1212416 404138
22:16:17 223855149056 1323936 661968
22:16:20 225167015936 1281120 427040
22:16:23 226593071104 1392632 464210
22:16:26 228119805952 1490952 496984
22:16:29 229411643392 1261560 420520
22:16:32 230854492160 1409032 469677
22:16:35 232197284088 1311320 437106
22:16:38 233868976128 1632511 544170
22:16:41 235434663936 1528992 509664
22:16:44 236944621568 1474568 491522
22:16:47 238134378496 1161872 387290
22:16:50 238896570368 744328 248109
22:16:53 239593889792 680976 226992
22:16:56 240232955904 624088 208029
22:16:59 240995975168 745136 248378
22:17:02 242572656640 1539728 513242
22:17:05 243840057344 1237696 412565
22:17:08 245148680192 1277952 425984
22:17:10 246438264832 1259360 629680
22:17:13 247833034752 1362080 454026
22:17:16 249208766464 1343488 447829
22:17:19 250438656000 1201064 400354
22:17:22 251635843072 1169128 389709
22:17:24 252790366208 1127464 563732
22:17:27 254090936320 1270088 423362
22:17:30 255282110464 1163256 387752
22:17:33 256546193408 1234456 411485
22:17:36 257681260544 1108464 369488
22:17:39 258494783488 794456 264818
22:17:42 259166511104 655984 218661
22:17:44 259802688464 621266 310633
22:17:48 260525211648 705589 176397
22:17:51 261486247936 938512 312837
22:17:53 262831857664 1314072 657036
22:17:56 263965605888 1107176 369058
22:17:59 265130344448 1137440 379146
22:18:03 266762510336 1593912 398478
22:18:06 267970781184 1179952 393317
22:18:09 269331275776 1328608 442869
22:18:11 270534377472 1174904 587452
22:18:14 271781019648 1217424 405808
22:18:17 272917667840 1110008 370002
22:18:19 274140084248 1193766 596883
