procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 221105976   1600 36083460    0    0 10873 209053 34509   36  8  2 90  0  0  0
 0  0      0 221111664   1600 36083472    0    0     0  5093 5887 11629  1  0 99  0  0  0
 0  0      0 220847696   1600 36083548    0    0     0     4 7369 10209  0  0 100  0  0  0
52  1      0 217738804   1600 37441216    0    0     0 919420 54108 575669  6  5 89  1  0  0
46  1      0 215541460   1600 38369928    0    0     0 999432 78300 590197 18  7 74  1  0  0
35  0      0 213705700   1600 39791092    0    0     0 1048576 92998 739114  9  5 85  1  0  0
 3  0      0 212052232   1600 40571520    0    0     0 999424 127245 678030 21 10 69  0  0  0
118  1      0 209922736   1600 41887772    0    0     0 1051936 154030 829375 16  7 77  0  0  0
 1  1      0 208552352   1600 42550892    0    0     0 997520 141467 743459 22 11 66  0  0  0
34  1      0 206534892   1600 43656240    0    0     0 985120 159410 847852 19  8 72  0  0  0
 1  1      0 205754088   1600 44170032    0    0     0 948160 148554 825697 27 13 59  0  0  0
76  0      0 203734296   1600 45242044    0    0     0 976431 164380 929401 21  8 71  1  0  0
 2  2      0 203446324   1600 45671364    0    0     0 1177352 126893 479597 14  8 77  1  0  0
32  2      0 201452168   1600 46624308    0    0     0 1210962 132045 533775 14  7 78  1  0  0
 4  2      0 202002920   1600 47061532    0    0     0 1207920 148410 566219 17  5 77  1  0  0
21  2      0 199388048   1600 47957244    0    0     0 1187880 129098 545503 18  8 73  1  0  0
 1  1      0 200647708   1600 47944640    0    0     0 1210563 103142 373608  8  2 89  1  0  0
 8  1      0 198534296   1600 48454584    0    0     0 1254777 95084 363647 14  7 79  1  0  0
 1  2      0 199828192   1600 48505440    0    0     0 1338551 110315 450452 12  5 82  1  0  0
148  0      0 198964928   1600 48698948    0    0     0 1301370 97601 395362 21  8 70  1  0  0
33  2      0 198964856   1600 49081828    0    0     0 1310384 114126 470588 10  4 85  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 198895728   1600 49066424    0    0     0 1245098 93406 390410 19  9 72  1  0  0
160  1      0 197640948   1600 49646168    0    0     0 1325590 111287 494059 13  6 81  1  0  0
 1  1      0 197881456   1600 49662744    0    0     0 1269754 108866 488535 14  6 79  1  0  0
24  0      0 196037320   1600 50187624    0    0     0 1237010 101812 488620 18  8 73  1  0  0
109  0      0 197615716   1600 50195132    0    0     0 1227121 117522 564756 10  4 85  1  0  0
20  1      0 195953216   1600 50604696    0    0     0 1235894 104270 518886 20  9 70  1  0  0
 2  1      0 197051384   1600 50739444    0    0     0 1278222 120971 643784 16  6 77  1  0  0
16  0      0 195878960   1600 50986048    0    0     0 1174615 106931 557000 25 10 64  1  0  0
 2  0      0 196401500   1600 51257028    0    0     0 1187257 124274 695815 13  5 82  1  0  0
 1  1      0 195930116   1600 51224608    0    0     0 1132014 102323 582550 23 10 66  1  0  0
 1  1      0 195460380   1600 51716100    0    0     0 1172745 135638 801938 16  7 77  1  0  0
 1  1      0 195528276   1600 51716392    0    0     0 1194300 116830 755976 29 12 59  1  0  0
148  0      0 194781924   1600 52242572    0    0     0 1220889 142574 962008 20  8 71  1  0  0
157  0      0 194748144   1600 52225328    0    0     0 1136721 122386 874697 31 13 55  0  0  0
 5  0      0 194255880   1600 52745416    0    0     0 1145323 154553 1120332 24 10 65  0  0  0
 8  1      0 193582376   1600 52828408    0    0     0     0 123662 1117036 43 14 43  0  0  0
197  1      0 193564964   1600 53220924    0    0     0 2220138 173385 1543193 32 13 54  0  0  0
207  0      0 191419612   1600 53696936    0    0     0 1095387 143820 1596366 49 19 31  0  0  0
194  1      0 192989632   1600 53665028    0    0     0 1109921 179596 2184714 56 17 27  0  0  0
244  0      0 192540640   1600 54139784    0    0     0 1092484 176747 3030177 65 21 14  0  0  0
247  2      0 190443600   1600 54468176    0    0     0 971984 135388 2265487 71 22  7  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
228  0      0 192464480   1600 54242140    0    0     0 972592 155487 3049678 64 20 16  0  0  0
34  0      0 191612764   1600 54491980    0    0     0 990330 153499 2701180 67 21 12  0  0  0
165  2      0 192591760   1600 54298012    0    0     0 1024506 128167 2566159 69 21  9  0  0  0
184  1      0 192389052   1600 54530100    0    0     0 1137303 150382 3188379 66 20 14  0  0  0
174  0      0 190604956   1600 54712324    0    0     0 1122261 117729 2414984 67 22 11  0  0  0
 1  1      0 192535268   1600 54480424    0    0     0 928633 122916 2321755 52 14 34  0  0  0
20  2      0 190392624   1600 54874660    0    0     0 1147063 78991 294815 17  7 75  1  0  0
 1  1      0 191638704   1600 54841832    0    0     0 1170037 86428 355849  5  2 92  1  0  0
 1  1      0 191643712   1600 54792876    0    0     0 1178127 73393 302363 16  7 76  1  0  0
155  1      0 191156416   1600 55235780    0    0     0 1230126 95859 396483  6  2 91  1  0  0
 2  0      0 191026784   1600 55186972    0    0     0 1173918 77496 329018 15  7 78  1  0  0
32  1      0 189931112   1600 55662344    0    0     0 1187322 83288 370523 12  6 82  1  0  0
114  0      0 190997548   1600 55613396    0    0     0 1168212 86808 372592  9  5 85  1  0  0
12  1      0 189005052   1600 56088796    0    0     0 1204307 85208 385466 16  9 75  1  0  0
 2  1      0 190624892   1600 56056244    0    0     0 1210141 95907 425653 10  4 85  1  0  0
 3  1      0 190441816   1600 56008288    0    0     0 1118286 78137 359516 20  8 72  1  0  0
31  1      0 190368156   1600 56400640    0    0     0 1111713 93969 427624 10  5 85  1  0  0
 1  1      0 190031368   1600 56318964    0    0     0 1097592 76810 378431 19  8 73  1  0  0
32  2      0 189077524   1600 56712280    0    0     0 1054064 86034 409710 15  6 78  1  0  0
 4  1      0 189789636   1600 56614068    0    0     0 1069716 88492 427853 14  6 80  1  0  0
30  1      0 187899816   1600 57056448    0    0     0 1062878 82441 421280 15  8 76  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1      0 189528728   1600 57007520    0    0     0 1145350 102625 519307 14  5 80  1  0  0
16  1      0 187645168   1600 57450092    0    0     0 1171629 89795 476441 18  8 73  1  0  0
 3  0      0 189124372   1600 57418556    0    0     0 1171565 104198 564576 12  5 82  1  0  0
 2  1      0 188530660   1600 57401308    0    0     0 1173906 88969 510615 23  8 68  1  0  0
 1  2      0 188370992   1600 57925876    0    0     0 1301669 122762 716637 15  6 78  1  0  0
 2  1      0 188335696   1600 57909760    0    0     0 1204991 97439 612166 25  9 66  0  0  0
32  1      0 187865836   1600 58434248    0    0     0 1265257 126697 758663 15  6 78  1  0  0
 1  1      0 188013388   1600 58369144    0    0     0 1146805 101551 650136 22  9 68  1  0  0
196  1      0 187134616   1600 58860928    0    0     0 1206230 121052 810398 20  7 72  1  0  0
184  0      0 187592948   1600 58828560    0    0     0 1158680 117675 825713 26 10 63  0  0  0
32  1      0 186606520   1600 59353728    0    0     0 1234294 130499 975869 26 10 63  0  0  0
12  1      0 187143048   1600 59321628    0    0     0 1160079 140717 1073137 32 12 56  0  0  0
32  1      0 185819940   1600 59832120    0    0     0 1212688 134047 1069867 30 11 58  0  0  0
 2  0      0 186494048   1600 59843456    0    0     0 1227730 129874 920093 26 10 64  0  0  0
34  0      0 184813064   1600 60335220    0    0     0 1144930 116685 832546 27 11 61  0  0  0
45  2      0 185898228   1600 60305332    0    0     0 1214799 137024 958659 27  8 65  0  0  0
215  1      0 183912248   1600 60829732    0    0     0 1149891 128105 1221605 36 15 48  0  0  0
150  0      0 185514732   1600 60780928    0    0     0 1071973 184140 2218480 56 18 26  0  0  0
235  0      0 184999780   1600 61223368    0    0     0 1092215 178165 2634362 62 19 19  0  0  0
172  1      0 185432360   1600 61043240    0    0     0 1095740 130951 2323636 71 21  8  0  0  0
187  2      0 185239176   1600 61387564    0    0     0 1143856 157476 3238384 67 20 13  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
296  0      0 183444372   1600 61649844    0    0     0 1058290 125654 2491807 70 21  9  0  0  0
217  1      0 185024040   1600 61387736    0    0     0 1030258 162320 2729127 72 19  8  0  0  0
226  0      0 184951956   1600 61650020    0    0     0 1077412 172477 3089384 70 21  9  0  0  0
252  0      0 183154736   1600 61879580    0    0     0 1083063 129756 2358181 73 21  7  0  0  0
206  0      0 184891032   1600 61584724    0    0     0 1111495 146680 3008404 69 19 11  0  0  0
236  0      0 184437176   1600 61814184    0    0     0 1073195 147028 3026533 68 20 12  0  0  0
